Time, sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
2024-09-19 17:30:58,6114.86,3922.01,10036.9
2024-09-19 17:30:58,6656.93,4241.46,10898.4
2024-09-19 17:30:58,6256.9,4088.64,10345.5
2024-09-19 17:30:58,5935.13,3723.41,9658.54
2024-09-19 17:30:59,6447.25,4213.66,10660.9
2024-09-19 17:30:59,5912.32,3804.64,9716.96
2024-09-19 17:30:59,6357.75,4143.65,10501.4
2024-09-19 17:30:59,6174.45,3955.72,10130.2
2024-09-19 17:30:59,6104.08,3947.86,10051.9
2024-09-19 17:30:59,6627.3,4040.78,10668.1
2024-09-19 17:30:59,6369.08,4164.28,10533.4
2024-09-19 17:30:59,6142.55,3972.44,10115
2024-09-19 17:30:59,6109.53,3870.5,9980.03
2024-09-19 17:30:59,6337.43,4125.42,10462.8
2024-09-19 17:31:00,6142.74,3972.93,10115.7
2024-09-19 17:31:00,6216.56,3888.74,10105.3
2024-09-19 17:31:00,6186.69,4001.71,10188.4
2024-09-19 17:31:00,6614.48,4208.91,10823.4
2024-09-19 17:31:00,6252.01,3952.04,10204
2024-09-19 17:31:00,6568.44,4207.39,10775.8
2024-09-19 17:31:00,6391.71,4210.45,10602.2
2024-09-19 17:31:00,6151.55,3971.84,10123.4
2024-09-19 17:31:00,6154.35,3936.26,10090.6
2024-09-19 17:31:00,6488.74,4111.9,10600.6
2024-09-19 17:31:01,6542.33,4121.35,10663.7
2024-09-19 17:31:01,6365.92,4074.07,10440
2024-09-19 17:31:01,2507.34,2285.43,4792.77
2024-09-19 17:31:01,964.09,1087.91,2052
2024-09-19 17:31:01,450.383,651.149,1101.53
2024-09-19 17:31:01,1090.46,1402.52,2492.98
2024-09-19 17:31:01,295.21,623.772,918.981
2024-09-19 17:31:01,755.743,732.924,1488.67
2024-09-19 17:31:01,300.945,393.04,693.985
2024-09-19 17:31:01,478.665,889.406,1368.07
2024-09-19 17:31:02,611.564,715.601,1327.17
2024-09-19 17:31:02,456.184,618.621,1074.8
2024-09-19 17:31:02,989.587,723.398,1712.98
2024-09-19 17:31:02,1679.81,1207.1,2886.91
2024-09-19 17:31:02,1539.27,1156.96,2696.23
2024-09-19 17:31:02,1458.2,1108.68,2566.87
2024-09-19 17:31:02,11391,9236.68,20627.7
2024-09-19 17:31:02,45812.9,34494,80306.9
2024-09-19 17:31:02,42816.1,32560.6,75376.7
2024-09-19 17:31:03,21777.3,15672.8,37450.1
2024-09-19 17:31:03,11307.7,6738.47,18046.2
2024-09-19 17:31:03,15277.5,8845.07,24122.6
2024-09-19 17:31:03,17490,10197.3,27687.4
2024-09-19 17:31:03,18812,11170.9,29982.9
2024-09-19 17:31:03,17657.3,10716,28373.4
2024-09-19 17:31:03,9693.11,5433.89,15127
2024-09-19 17:31:03,2802.61,981.128,3783.74
2024-09-19 17:31:03,1196.44,53.7587,1250.2
2024-09-19 17:31:03,1168.28,34.135,1202.42
2024-09-19 17:31:04,1210.96,69.2006,1280.16
2024-09-19 17:31:04,1176.66,40.1146,1216.77
2024-09-19 17:31:04,1169.98,41.3024,1211.29
2024-09-19 17:31:04,989.999,47.0515,1037.05
2024-09-19 17:31:04,3254.46,2017.95,5272.41
2024-09-19 17:31:04,138.186,188.951,327.137
2024-09-19 17:31:04,1078.73,633.547,1712.27
2024-09-19 17:31:04,6048.53,4052.85,10101.4
2024-09-19 17:31:04,6355.49,4135.22,10490.7
2024-09-19 17:31:04,6598.99,4220.79,10819.8
2024-09-19 17:31:05,6603.77,4053.92,10657.7
2024-09-19 17:31:05,6876.37,4408.12,11284.5
2024-09-19 17:31:05,6368.41,4038.52,10406.9
2024-09-19 17:31:05,6852.48,4474.29,11326.8
2024-09-19 17:31:05,6620.17,4099.83,10720
2024-09-19 17:31:05,7104.27,4320.78,11425
2024-09-19 17:31:05,6743.24,4098.86,10842.1
2024-09-19 17:31:05,6970.85,4555.71,11526.6
2024-09-19 17:31:05,6543.73,4154.97,10698.7
2024-09-19 17:31:05,6789.78,4205.16,10994.9
2024-09-19 17:31:06,7044.96,4207.61,11252.6
2024-09-19 17:31:06,6821.38,4434.69,11256.1
2024-09-19 17:31:06,6464.72,4051.26,10516
2024-09-19 17:31:06,6449.13,4076.67,10525.8
2024-09-19 17:31:06,7221.78,4431.82,11653.6
2024-09-19 17:31:06,6651.11,4286.92,10938
2024-09-19 17:31:06,6388.09,4110.78,10498.9
2024-09-19 17:31:06,7461.37,4613.95,12075.3
2024-09-19 17:31:06,6502.79,4271.94,10774.7
2024-09-19 17:31:06,7167.1,4349.24,11516.3
2024-09-19 17:31:07,6836.35,4431.91,11268.3
2024-09-19 17:31:07,6621.22,4279.39,10900.6
2024-09-19 17:31:07,6794.61,4135.9,10930.5
2024-09-19 17:31:07,6839.76,4354.69,11194.4
2024-09-19 17:31:07,6720.92,4376.61,11097.5
2024-09-19 17:31:07,6927.59,4231.27,11158.9
2024-09-19 17:31:07,6617.63,4215.52,10833.2
2024-09-19 17:31:07,7053.78,4677.5,11731.3
2024-09-19 17:31:07,6848.13,4299.37,11147.5
2024-09-19 17:31:07,7104.11,4371.41,11475.5
2024-09-19 17:31:08,6928.56,4564.5,11493.1
2024-09-19 17:31:08,6476.08,4019.97,10496
2024-09-19 17:31:08,7440.7,4676.19,12116.9
2024-09-19 17:31:08,6493.54,4145.64,10639.2
2024-09-19 17:31:08,6980.4,4321.85,11302.2
2024-09-19 17:31:08,6774.15,4412.05,11186.2
2024-09-19 17:31:08,6726.05,4376.9,11102.9
2024-09-19 17:31:08,7174.63,4442.21,11616.8
2024-09-19 17:31:08,7246.31,4664.88,11911.2
2024-09-19 17:31:08,6683.96,4317.94,11001.9
2024-09-19 17:31:09,7364.17,4463.14,11827.3
2024-09-19 17:31:09,7160.49,4710.69,11871.2
2024-09-19 17:31:09,6612.29,4061.91,10674.2
2024-09-19 17:31:09,6879.82,4228.56,11108.4
2024-09-19 17:31:09,6870.12,4561.7,11431.8
2024-09-19 17:31:09,6973.59,4325.21,11298.8
2024-09-19 17:31:09,7000.99,4537.99,11539
2024-09-19 17:31:09,7331.08,4671.08,12002.2
2024-09-19 17:31:09,7452.29,4684.62,12136.9
2024-09-19 17:31:09,6665.95,4326.04,10992
2024-09-19 17:31:10,6829.81,4107.55,10937.4
2024-09-19 17:31:10,6744.36,4441.85,11186.2
2024-09-19 17:31:10,2884.48,2462.88,5347.36
2024-09-19 17:31:10,1592.27,1706.61,3298.88
2024-09-19 17:31:10,435.001,346.865,781.866
2024-09-19 17:31:10,753.238,896.008,1649.25
2024-09-19 17:31:10,1290.79,960.913,2251.7
2024-09-19 17:31:10,1751.69,1286.47,3038.17
2024-09-19 17:31:10,1583.34,1152.92,2736.25
2024-09-19 17:31:10,1507.62,1148.66,2656.27
2024-09-19 17:31:11,6472.83,5518.71,11991.5
2024-09-19 17:31:11,44321.4,27764.8,72086.2
2024-09-19 17:31:11,49307.6,34796.8,84104.4
2024-09-19 17:31:11,17148.7,12341.8,29490.5
2024-09-19 17:31:11,18709.3,10996.9,29706.2
2024-09-19 17:31:11,19018.4,11222.5,30240.9
2024-09-19 17:31:11,19083,11205.6,30288.6
2024-09-19 17:31:11,19441,11145.7,30586.8
2024-09-19 17:31:11,11561.9,6470.4,18032.3
2024-09-19 17:31:11,2351.94,671.446,3023.39
2024-09-19 17:31:12,1194.42,43.3798,1237.8
2024-09-19 17:31:12,1222.44,74.2829,1296.72
2024-09-19 17:31:12,1208.98,56.6587,1265.64
2024-09-19 17:31:12,1161.74,30.2426,1191.98
2024-09-19 17:31:12,1198.12,54.9171,1253.04
2024-09-19 17:31:12,1145.12,45.367,1190.49
2024-09-19 17:31:12,3581.27,1959.84,5541.12
2024-09-19 17:31:12,523.37,507.455,1030.82
2024-09-19 17:31:12,796.179,554.363,1350.54
2024-09-19 17:31:12,5804.93,3804.83,9609.76
2024-09-19 17:31:13,6803.9,4256.94,11060.8
2024-09-19 17:31:13,7474.18,4573.48,12047.7
2024-09-19 17:31:13,6716.95,4336.98,11053.9
2024-09-19 17:31:13,7047.09,4573.72,11620.8
2024-09-19 17:31:13,7596.81,4565.02,12161.8
2024-09-19 17:31:13,7243.64,4621.03,11864.7
2024-09-19 17:31:13,6703.83,4263.85,10967.7
2024-09-19 17:31:13,6315.9,3872.47,10188.4
2024-09-19 17:31:13,6872.01,4296.44,11168.4
2024-09-19 17:31:13,7273.96,4544.88,11818.8
2024-09-19 17:31:14,6873.3,4431.02,11304.3
2024-09-19 17:31:14,7111.81,4440.63,11552.4
2024-09-19 17:31:14,7421.57,4734.82,12156.4
2024-09-19 17:31:14,7001.74,4570.88,11572.6
2024-09-19 17:31:14,7645.83,4565.28,12211.1
2024-09-19 17:31:14,6475.81,4226.66,10702.5
2024-09-19 17:31:14,7448.43,4594.45,12042.9
2024-09-19 17:31:14,7043.14,4595.08,11638.2
2024-09-19 17:31:14,6952.22,4239.5,11191.7
2024-09-19 17:31:14,6979.48,4290.39,11269.9
2024-09-19 17:31:15,6901.12,4442.42,11343.5
2024-09-19 17:31:15,7282.28,4541.04,11823.3
2024-09-19 17:31:15,7035.39,4419.42,11454.8
2024-09-19 17:31:15,6933.09,4491.79,11424.9
2024-09-19 17:31:15,7722.11,4736.05,12458.2
2024-09-19 17:31:15,6817.27,4678.89,11496.2
2024-09-19 17:31:15,7325.25,4468.16,11793.4
2024-09-19 17:31:15,7263.51,4422.1,11685.6
2024-09-19 17:31:15,7636.9,4703.12,12340
2024-09-19 17:31:15,7476.64,4749,12225.6
2024-09-19 17:31:16,8102.29,4797.47,12899.8
2024-09-19 17:31:16,7375.22,4485.97,11861.2
2024-09-19 17:31:16,7878.4,4644.59,12523
2024-09-19 17:31:16,8214.61,4954.84,13169.4
2024-09-19 17:31:16,7442.27,4728.2,12170.5
2024-09-19 17:31:16,7542.03,4535.41,12077.4
2024-09-19 17:31:16,7783.92,4683.69,12467.6
2024-09-19 17:31:16,7701.44,4889.74,12591.2
2024-09-19 17:31:16,7284.93,4444.09,11729
2024-09-19 17:31:16,7822.15,4729.32,12551.5
2024-09-19 17:31:17,7884.7,4909.67,12794.4
2024-09-19 17:31:17,7373.15,4691.14,12064.3
2024-09-19 17:31:17,7663.28,4666.19,12329.5
2024-09-19 17:31:17,7485.1,4592.81,12077.9
2024-09-19 17:31:17,8036.83,5136.64,13173.5
2024-09-19 17:31:17,7140.36,4463.85,11604.2
2024-09-19 17:31:17,7566.67,4661.6,12228.3
2024-09-19 17:31:17,7586.35,4848.18,12434.5
2024-09-19 17:31:17,7469.34,4567.04,12036.4
2024-09-19 17:31:17,7330.66,4704.19,12034.9
2024-09-19 17:31:18,7249.65,4426.63,11676.3
2024-09-19 17:31:18,5343.25,3519.33,8862.58
2024-09-19 17:31:18,2083.07,1285.3,3368.37
2024-09-19 17:31:18,1706.45,1156.72,2863.17
2024-09-19 17:31:18,1608,1191.11,2799.11
2024-09-19 17:31:18,9186.89,7856.09,17043
2024-09-19 17:31:18,44786,34879.4,79665.5
2024-09-19 17:31:18,45317.1,34070.7,79387.9
2024-09-19 17:31:18,17480.9,11743.4,29224.3
2024-09-19 17:31:19,13506.1,7742.21,21248.3
2024-09-19 17:31:19,18614.1,10754.7,29368.7
2024-09-19 17:31:19,18708,10806,29514
2024-09-19 17:31:19,18993.2,11223.6,30216.8
2024-09-19 17:31:19,13874.5,7879.48,21753.9
2024-09-19 17:31:19,3115.21,1038.34,4153.54
2024-09-19 17:31:19,1182.47,43.7139,1226.18
2024-09-19 17:31:19,1188.28,52.176,1240.46
2024-09-19 17:31:19,1227.82,86.3571,1314.18
2024-09-19 17:31:19,1168.07,35.2026,1203.27
2024-09-19 17:31:20,1319.07,42.672,1361.75
2024-09-19 17:31:20,1060.33,71.7005,1132.03
2024-09-19 17:31:20,3259.58,1952.3,5211.88
2024-09-19 17:31:20,52.9056,44.8262,97.7318
2024-09-19 17:31:20,1482.17,1021.51,2503.69
2024-09-19 17:31:20,6331.88,4135.35,10467.2
2024-09-19 17:31:20,7538.67,4767.09,12305.8
2024-09-19 17:31:20,7541.63,4741.16,12282.8
2024-09-19 17:31:20,6996.32,4443.44,11439.8
2024-09-19 17:31:20,7786.63,4700.99,12487.6
2024-09-19 17:31:21,7057.79,4586.98,11644.8
2024-09-19 17:31:21,7673.27,4709.54,12382.8
2024-09-19 17:31:21,7134.4,4500.94,11635.3
2024-09-19 17:31:21,7400.44,4677.29,12077.7
2024-09-19 17:31:21,7298.7,4465.6,11764.3
2024-09-19 17:31:21,7253.92,4749.16,12003.1
2024-09-19 17:31:21,7345.19,4601.53,11946.7
2024-09-19 17:31:21,7888.29,4794.16,12682.4
2024-09-19 17:31:21,6844.89,4387.25,11232.1
2024-09-19 17:31:21,7650.68,4697.75,12348.4
2024-09-19 17:31:22,7425.06,4823.71,12248.8
2024-09-19 17:31:22,7464,4437.36,11901.4
2024-09-19 17:31:22,6990.73,4607.03,11597.8
2024-09-19 17:31:22,7658.53,4661,12319.5
2024-09-19 17:31:22,7772.67,4894.71,12667.4
2024-09-19 17:31:22,6842.81,4321.6,11164.4
2024-09-19 17:31:22,7463.52,4610.17,12073.7
2024-09-19 17:31:22,7390.37,4830,12220.4
2024-09-19 17:31:22,7550.2,4582.63,12132.8
2024-09-19 17:31:22,6863.75,4507.52,11371.3
2024-09-19 17:31:23,7675.32,4587.32,12262.6
2024-09-19 17:31:23,6989.76,4525.81,11515.6
2024-09-19 17:31:23,7455.11,4667.65,12122.8
2024-09-19 17:31:23,8057.89,5012.05,13069.9
2024-09-19 17:31:23,6911.37,4342.69,11254.1
2024-09-19 17:31:23,7153.3,4627.63,11780.9
2024-09-19 17:31:23,7859.08,4753.46,12612.5
2024-09-19 17:31:23,6755.06,4400.89,11155.9
2024-09-19 17:31:23,5739.97,3531.79,9271.76
2024-09-19 17:31:23,567.501,105.133,672.634
2024-09-19 17:31:24,662.023,71.4579,733.481
2024-09-19 17:31:24,646.811,68.2202,715.031
2024-09-19 17:31:24,664.948,85.5014,750.45
2024-09-19 17:31:24,523.498,84.5613,608.059
2024-09-19 17:31:24,643.02,67.3498,710.37
2024-09-19 17:31:24,699.188,103.172,802.361
2024-09-19 17:31:24,502.411,66.0832,568.495
2024-09-19 17:31:24,747.064,145.147,892.211
2024-09-19 17:31:24,683.117,101.39,784.506
2024-09-19 17:31:24,511.632,74.0115,585.644
2024-09-19 17:31:25,642.765,67.4202,710.186
2024-09-19 17:31:25,651.241,65.8217,717.062
2024-09-19 17:31:25,552.711,108.396,661.107
2024-09-19 17:31:25,637.603,64.2426,701.846
2024-09-19 17:31:25,643.247,67.511,710.758
2024-09-19 17:31:25,1565.61,881.734,2447.35
2024-09-19 17:31:25,1613.16,1160.16,2773.31
2024-09-19 17:31:25,1696.43,1301.3,2997.73
2024-09-19 17:31:25,1637.67,1231.86,2869.53
2024-09-19 17:31:25,24355.1,18677.4,43032.6
2024-09-19 17:31:26,45456.6,31867,77323.6
2024-09-19 17:31:26,49699,38698.7,88397.7
2024-09-19 17:31:26,13154.6,7791.8,20946.4
2024-09-19 17:31:26,14691.1,8547.01,23238.1
2024-09-19 17:31:26,18707.8,11304.7,30012.5
2024-09-19 17:31:26,20116.7,11858.7,31975.4
2024-09-19 17:31:26,18942.3,11171.6,30114
2024-09-19 17:31:26,11635.4,6560.31,18195.7
2024-09-19 17:31:26,3068.76,987.265,4056.03
2024-09-19 17:31:26,1173.12,40.0864,1213.2
2024-09-19 17:31:27,1227.77,53.7303,1281.5
2024-09-19 17:31:27,1165.63,34.4,1200.03
2024-09-19 17:31:27,1208.73,53.8381,1262.57
2024-09-19 17:31:27,1262.3,31.8035,1294.1
2024-09-19 17:31:27,2379.86,841.357,3221.22
2024-09-19 17:31:27,1638.13,1105.13,2743.26
2024-09-19 17:31:27,273.183,321.933,595.116
2024-09-19 17:31:27,2043.08,1217.33,3260.41
2024-09-19 17:31:27,1589.11,2033.07,3622.18
2024-09-19 17:31:27,2191.14,2254.12,4445.26
2024-09-19 17:31:28,729.587,485.77,1215.36
2024-09-19 17:31:28,493.725,88.6867,582.412
2024-09-19 17:31:28,339.348,104.166,443.514
2024-09-19 17:31:28,509.112,260.437,769.549
2024-09-19 17:31:28,134.418,63.2717,197.69
2024-09-19 17:31:28,181.574,134.921,316.495
2024-09-19 17:31:28,28.4371,27.1021,55.5392
2024-09-19 17:31:28,76.896,74.2886,151.185
2024-09-19 17:31:28,95.9565,63.6019,159.558
2024-09-19 17:31:28,38.6829,31.5213,70.2042
2024-09-19 17:31:29,16.4627,16.0947,32.5574
