Time (s),DRAM Power (W),IPC
360.2468,28.65,0.89
360.5646,27.05,0.82
360.8823,27.07,0.97
361.1988,26.92,1.03
361.5150,26.96,1.57
361.8337,27.21,1.60
362.1496,26.85,1.47
362.4726,27.45,1.49
362.7969,27.58,1.33
363.1187,27.39,1.55
363.4343,26.88,1.50
363.7490,26.89,1.48
364.0652,26.88,1.50
364.3833,26.94,1.50
364.7012,27.09,1.51
365.0175,26.88,1.32
365.3437,27.79,0.98
365.6601,26.83,0.83
365.9755,26.82,0.85
366.2933,26.95,0.97
366.6088,26.71,1.28
366.9361,27.73,1.79
