Time (s),DRAM Power (W),IPC
33.7305,16.84,2.57
33.9306,16.85,2.16
34.1448,18.12,2.42
34.3530,17.62,2.33
34.5628,17.77,2.11
34.7729,17.70,2.52
34.9788,17.38,2.40
35.1788,16.94,2.23
35.3888,17.78,2.45
35.6163,19.31,2.09
35.8308,18.12,2.45
36.0531,18.74,2.10
36.2650,17.89,2.51
36.4877,18.72,2.10
36.7090,18.73,2.47
36.9248,18.20,2.18
37.1250,16.85,2.20
37.3228,16.61,2.53
37.5228,16.92,2.43
37.7267,17.25,2.10
37.9308,17.11,2.45
38.1347,17.21,2.29
38.3348,16.90,2.39
38.5509,18.23,2.42
38.7627,17.86,2.51
38.9709,17.47,2.52
39.1877,18.15,2.11
39.3990,17.83,2.39
39.6109,17.86,2.28
39.8106,16.84,2.53
40.0186,17.50,2.36
40.2308,17.89,2.48
40.4283,16.68,2.21
40.6467,18.39,2.17
40.8518,17.29,2.42
41.0852,19.70,2.12
41.2869,16.97,2.54
41.5069,18.51,2.14
41.7348,19.22,2.45
41.9491,18.07,2.10
42.1650,18.07,2.47
42.3708,17.33,2.25
42.5839,17.85,2.52
42.7829,16.64,2.53
42.9828,16.73,2.11
43.1970,18.04,2.43
43.3988,16.96,2.35
43.6187,18.43,2.55
43.8311,17.82,2.19
44.0558,18.79,2.33
44.2598,17.15,2.15
44.4790,18.39,2.40
44.6869,17.42,2.38
44.8948,17.45,2.45
45.0949,16.80,2.42
45.3067,17.71,2.20
45.5129,17.19,2.53
45.7127,16.70,2.45
45.9332,18.51,2.12
46.1468,17.89,2.19
46.3509,17.12,2.46
46.5627,17.82,2.20
46.7627,16.76,2.52
46.9829,18.44,2.41
47.1929,17.66,2.10
47.4028,17.53,2.51
47.6109,17.49,2.19
47.8329,18.59,2.51
48.0491,18.16,2.29
48.2750,19.04,2.13
48.4789,17.12,2.51
48.6828,17.13,2.14
48.9011,18.34,2.53
49.0950,16.21,2.30
49.3101,17.96,2.43
49.5228,17.88,2.38
49.7307,17.80,1.66
49.9175,16.90,2.23
50.1456,19.50,0.85
