Time (s),DRAM Power (W),IPC
25.0184,19.61,2.24
25.2425,18.87,2.22
25.4624,18.62,2.34
25.6723,17.57,2.33
25.8858,18.00,2.27
26.1038,18.36,2.00
26.3072,17.18,2.25
26.5073,16.90,2.29
26.7315,18.94,2.35
26.9409,17.74,2.26
27.1582,18.55,1.83
27.3777,18.51,2.36
27.5898,17.83,1.95
27.8016,17.80,2.35
28.0217,18.56,1.48
28.2384,18.42,2.22
28.4397,16.97,2.24
28.6475,17.55,1.97
28.8635,18.32,2.33
29.0796,18.28,2.35
29.2797,16.96,1.99
29.4938,18.09,2.24
29.7177,18.92,2.31
29.9419,18.96,2.05
30.1619,18.61,1.51
30.3581,16.81,1.83
30.5618,17.35,2.27
30.7900,19.38,2.07
31.0177,19.24,2.33
31.2539,19.88,1.99
31.4780,19.20,1.91
31.6898,18.03,2.31
31.9089,18.58,1.91
32.1174,17.59,2.06
32.3297,17.95,2.25
32.5498,18.55,1.91
32.7699,18.64,2.32
32.9958,19.03,1.97
33.2097,17.94,2.22
33.4508,20.39,1.11
33.6599,17.93,2.22
33.8635,17.26,0.36
34.1059,20.48,2.37
34.3224,18.34,2.29
34.5495,19.27,2.03
34.7618,18.07,2.27
34.9916,19.52,2.07
35.1993,17.57,2.26
35.4158,18.40,2.37
35.6240,17.63,2.12
35.8342,17.87,1.94
36.0400,17.31,2.37
36.2709,19.50,2.21
36.4938,18.79,2.02
36.7024,17.57,2.25
36.9222,18.71,2.04
37.1422,18.58,2.32
37.3703,19.21,2.23
37.6144,20.53,2.30
37.8219,17.59,1.96
38.0279,17.40,2.36
38.2403,18.20,2.20
38.4703,19.33,2.26
38.6983,19.11,2.33
38.9153,18.36,2.09
39.1423,19.15,2.17
39.3702,19.13,2.22
39.5862,18.14,1.93
39.7841,16.69,2.40
40.0181,19.63,1.88
40.2321,18.30,1.87
40.4696,19.94,2.19
40.6916,18.67,1.94
40.9096,18.34,2.35
41.1289,18.40,0.27
41.3197,16.13,2.01
41.5433,19.11,1.99
41.7696,19.06,2.36
41.9816,17.79,2.26
42.2141,19.45,1.93
42.4299,18.18,2.31
42.6427,17.84,2.07
42.8661,18.70,2.38
43.0743,17.45,2.02
43.2863,17.82,2.22
43.5192,19.64,2.06
43.7359,18.47,2.37
43.9563,18.56,1.91
44.1600,17.07,2.23
44.3680,17.54,2.25
44.5889,18.66,1.91
44.7880,17.05,0.52
45.0301,20.51,1.85
45.2319,17.03,2.24
45.4639,19.63,2.22
45.6840,18.59,2.04
45.8918,17.50,2.03
46.1221,19.33,2.35
46.3344,17.95,2.27
46.5540,18.59,1.95
46.7721,18.37,2.26
47.0076,20.07,2.30
47.2336,19.12,1.88
47.4403,17.49,2.22
47.6438,17.18,1.76
47.8697,19.02,2.34
48.0897,18.80,1.96
48.3035,18.09,2.23
48.5293,19.07,0.73
48.7321,17.51,1.61
48.9570,19.46,0.84
