Time (s),DRAM Power (W),IPC
85.9376,33.41,1.41
86.2892,34.11,1.90
86.6554,36.28,1.26
87.0223,35.05,0.95
87.3730,34.50,1.95
87.7131,33.18,1.29
88.0590,33.86,2.06
88.4154,33.45,1.86
88.7714,32.86,2.33
89.1172,34.33,1.33
89.4611,33.39,1.24
89.8051,34.17,1.36
90.1532,33.66,1.04
90.5132,35.57,2.05
90.8653,34.51,1.08
91.2408,36.97,1.84
91.5852,33.80,1.38
91.9371,34.26,2.17
92.2771,33.76,1.30
92.6255,33.80,1.03
92.9732,34.39,1.69
93.3365,35.35,1.92
93.6932,33.90,2.20
94.0411,31.44,0.97
94.4038,35.69,1.88
94.7517,34.18,1.40
95.0956,33.57,1.84
95.4373,33.95,1.30
95.7812,33.37,1.33
96.1293,34.44,1.58
96.4873,34.65,0.97
96.8331,34.13,2.35
97.2096,36.95,1.11
97.5410,32.43,2.34
97.9042,36.05,1.11
98.2411,32.61,1.95
98.6012,35.84,1.31
98.9580,34.11,1.33
99.3013,32.04,1.89
99.6412,32.20,1.17
99.9855,33.84,1.92
100.3211,33.39,1.27
100.6703,34.02,1.23
101.0196,34.74,1.35
101.3752,34.51,0.91
101.7314,34.63,2.14
102.1038,36.65,1.03
102.4652,35.70,1.98
102.8141,34.64,1.42
103.1727,35.04,2.20
103.5336,35.99,1.16
103.8730,33.15,1.57
104.2252,34.97,1.40
104.5975,34.91,2.52
104.9493,33.18,1.32
105.3052,34.68,1.04
105.6452,34.04,1.62
105.9930,34.11,1.04
106.3533,35.64,1.78
106.7153,35.65,1.13
107.0691,33.99,1.33
107.4254,35.62,1.36
107.7852,35.03,1.02
108.1453,35.98,1.64
108.4915,33.64,0.91
108.8399,34.33,1.94
109.1971,35.13,1.36
109.5451,34.04,1.78
109.9033,33.73,2.11
110.2651,33.32,1.93
110.6012,33.43,1.29
110.9573,34.40,1.49
111.3172,35.66,1.27
111.6532,32.37,0.99
111.9973,34.08,1.93
112.3530,35.01,1.25
112.7047,33.59,1.06
113.0492,34.03,1.45
113.4052,34.53,0.93
113.7413,33.13,2.36
114.0891,34.48,1.22
114.4333,33.51,1.83
114.7851,35.00,1.28
115.1412,34.04,1.25
115.4813,31.97,1.27
115.8333,33.67,1.12
116.1891,35.43,1.47
116.5675,36.92,1.03
116.9265,35.81,1.59
117.2613,32.70,0.95
117.6153,34.89,2.21
117.9654,34.46,1.21
118.3111,33.49,2.13
118.6581,34.42,1.32
119.0133,34.37,1.01
119.3610,34.58,1.48
119.7224,35.15,1.02
120.0826,35.74,1.63
120.4453,34.99,1.23
120.8010,33.05,2.02
121.1623,34.18,0.90
121.5012,33.58,2.06
121.8656,36.05,1.31
122.2053,33.31,1.91
122.5678,35.96,1.38
122.9133,33.80,1.86
123.2677,35.35,1.27
123.6294,34.84,1.15
123.9993,36.79,1.39
124.3493,33.97,0.96
124.7073,35.45,1.93
125.0563,34.13,0.95
125.4051,34.14,1.93
125.7452,33.14,1.26
126.1012,33.20,2.43
126.4692,34.52,1.14
126.8091,32.96,1.34
127.1652,35.34,1.37
127.5396,36.36,1.01
127.8872,34.36,1.38
128.2532,35.39,1.02
128.6020,34.40,1.73
128.9572,34.66,1.12
129.2931,32.86,2.24
129.6413,34.40,1.32
129.9971,34.37,1.49
130.3413,34.22,1.27
130.6913,33.96,1.10
131.0754,37.94,1.30
131.4252,32.50,2.30
131.7654,31.62,1.79
132.1107,33.68,0.94
132.4612,34.67,2.09
132.8195,35.26,1.10
133.1699,34.30,1.93
133.5174,34.49,1.29
133.8613,33.53,1.97
134.2212,35.88,1.08
134.5611,32.55,1.06
134.9092,34.14,2.27
135.2594,34.59,1.29
135.6196,35.07,2.17
135.9852,36.29,1.25
136.3451,34.92,2.52
136.7037,33.80,2.69
137.0533,31.93,1.63
137.3978,34.22,1.44
137.7514,34.38,0.92
138.0891,33.46,2.14
138.4293,33.47,1.32
138.7732,33.57,2.17
139.1213,34.51,1.32
139.4993,36.54,2.11
139.8507,34.16,1.55
140.2274,36.41,1.05
140.5834,35.40,1.73
140.9373,34.57,0.98
141.2893,34.78,2.32
141.6292,33.77,1.32
141.9852,33.90,0.86
142.3211,31.14,1.29
142.6751,31.56,0.49
