Time (s),DRAM Power (W),IPC
32.1081,19.87,0.83
32.3384,20.23,1.17
32.5732,20.95,0.88
32.8048,20.35,1.36
33.0360,20.19,0.97
33.2716,20.27,1.26
33.5034,19.89,1.00
33.7360,20.04,1.12
33.9682,19.92,0.90
34.1998,20.20,1.46
34.4395,20.64,0.94
34.6711,20.15,0.86
34.9087,20.85,1.23
35.1410,20.37,0.77
35.3745,20.36,0.92
35.6101,20.62,1.05
35.8449,20.73,1.85
36.0790,20.67,1.00
36.3129,20.48,1.34
36.5462,20.34,0.83
36.7832,20.90,1.22
37.0181,20.19,1.24
37.2531,20.76,1.02
37.5002,21.53,1.25
37.7513,21.96,1.15
37.9978,21.64,0.26
38.2345,20.24,1.24
38.4687,20.42,0.81
38.7031,19.96,0.64
38.9337,19.12,1.24
39.1640,19.05,0.95
39.3992,19.54,1.00
39.6360,19.80,1.13
39.8716,19.56,0.87
40.1046,19.25,1.05
40.3420,19.64,1.15
40.5791,19.60,0.78
40.8112,19.19,0.99
41.0424,19.14,0.87
41.2800,19.73,0.88
41.5126,19.33,1.02
41.7462,19.40,0.78
41.9836,19.65,0.89
42.2213,19.78,1.81
42.4517,19.06,0.78
42.6850,19.44,1.03
42.9184,19.36,1.24
43.1521,19.36,0.99
43.3849,19.26,0.93
43.6157,19.18,1.42
43.8501,19.51,0.91
44.0869,19.66,1.18
44.3211,19.51,0.93
44.5590,19.75,1.10
44.7929,20.07,1.13
45.0202,19.42,1.16
45.2555,19.57,0.81
45.4870,19.35,1.24
45.7162,19.01,1.07
45.9494,19.41,0.83
46.1877,19.82,0.80
46.4208,19.34,0.61
46.6542,19.36,1.24
46.8857,19.24,1.15
47.1150,19.01,0.91
47.3521,19.77,0.79
47.5849,19.54,0.78
47.8203,19.77,0.83
48.0575,21.49,0.38
48.2833,19.89,0.20
48.5089,19.26,1.29
48.7339,20.20,0.82
48.9521,18.82,0.44
49.1772,20.17,1.18
49.4216,21.71,0.19
49.6535,20.12,0.70
49.8712,19.66,1.12
50.0959,20.20,1.26
50.3169,19.88,0.64
50.5267,17.57,0.25
50.7369,19.14,0.52
50.9487,19.13,1.07
51.1751,20.32,0.97
51.3941,18.95,1.02
51.6156,19.13,0.89
51.8445,19.87,0.77
52.0682,19.95,0.70
52.3025,20.89,1.11
52.5310,20.29,1.70
52.7572,19.68,1.08
52.9869,20.68,1.18
53.2013,19.28,1.16
53.3517,12.53,1.09
53.5809,20.68,0.48
53.8074,19.41,0.78
54.0342,20.18,1.12
54.2611,20.24,0.75
54.4856,19.38,1.00
54.7149,20.43,0.89
54.9426,20.23,1.36
55.1689,20.15,0.68
55.4072,19.99,0.45
55.6482,21.38,0.84
55.8923,21.85,0.91
56.1232,20.58,0.66
56.3364,18.36,0.77
56.5576,19.77,1.02
56.7857,20.30,1.18
57.0093,19.44,0.55
57.2273,18.88,1.07
57.4510,20.05,0.67
57.6742,19.85,0.79
57.8997,19.95,0.96
58.1281,19.09,1.42
58.3500,19.77,0.72
58.5821,20.66,0.60
58.8089,20.28,1.13
59.0407,20.03,0.97
59.2684,20.34,1.15
59.4858,18.81,0.68
59.7135,20.33,0.32
59.9341,19.66,0.51
60.1556,19.04,0.22
60.3794,20.13,0.38
60.6011,19.62,1.05
60.8226,18.66,1.61
61.0469,19.97,1.18
61.2794,20.54,1.22
61.4990,19.61,1.14
61.7252,19.51,1.15
61.9483,19.22,0.95
62.1724,20.47,0.16
62.4029,19.52,1.27
62.6284,20.64,0.80
62.8525,18.75,0.66
63.0769,20.00,0.51
63.2989,19.67,0.86
63.5258,20.03,0.85
63.7558,19.85,1.08
63.9833,20.13,0.92
64.2146,20.50,0.80
64.4417,19.25,0.47
64.6659,20.27,1.17
64.8846,18.96,0.91
65.1081,19.12,1.75
65.3361,20.16,1.53
65.5615,20.06,1.05
65.7848,19.17,0.93
66.0243,21.12,0.42
66.2558,20.56,1.08
66.4822,20.06,0.86
66.6943,17.70,0.57
66.9198,20.04,2.13
67.1490,20.21,1.18
67.3694,19.59,1.03
67.5902,18.93,0.87
67.7942,17.86,1.09
68.0120,19.33,0.56
68.2300,19.31,0.58
68.4443,18.42,0.25
68.6701,19.53,2.39
68.9002,20.46,0.52
69.1329,20.71,0.97
69.3550,19.75,1.08
69.5851,19.60,0.56
69.8064,20.00,0.65
70.0279,19.11,1.36
70.2520,19.28,1.80
70.4764,19.80,1.12
70.7033,20.14,1.03
70.9299,20.06,2.13
71.1524,18.57,0.88
71.3601,18.64,0.95
71.5670,18.37,0.25
71.7867,19.46,0.39
72.0068,18.45,1.20
72.2223,19.82,0.90
72.4422,18.35,0.87
72.6617,19.99,0.87
72.8822,18.83,1.70
73.1044,19.26,1.21
73.3397,21.41,0.86
73.5538,17.85,1.65
73.7755,19.81,1.15
74.0014,20.07,1.00
74.2340,20.69,0.72
74.4562,19.24,1.40
74.6818,19.44,1.76
74.9137,20.70,0.97
75.1435,20.40,0.87
75.3749,20.54,0.69
75.5919,18.53,0.88
75.8124,19.12,1.37
76.0435,20.48,0.98
76.2794,20.87,0.90
76.5002,19.13,1.22
76.7190,19.44,0.77
76.9421,19.97,0.70
77.1677,19.76,0.74
77.3941,19.42,1.39
77.6167,19.85,1.07
77.8395,19.82,0.85
78.0634,19.96,0.70
78.2856,19.20,0.69
78.5045,19.59,0.62
78.7294,19.20,1.40
78.9561,19.63,1.29
79.1823,20.23,0.79
79.4117,20.21,1.26
79.6301,19.38,0.52
79.8519,18.57,1.17
80.0787,20.69,0.71
80.3015,19.18,0.47
80.5236,19.80,0.49
80.7442,19.65,0.31
80.9784,20.27,0.45
81.2025,19.83,1.03
81.4299,19.04,0.63
81.6552,19.91,0.79
81.8794,19.91,0.73
82.1053,19.41,0.96
82.3316,20.02,0.92
82.5636,20.68,0.91
82.7905,20.16,1.10
83.0159,19.13,0.48
83.2401,19.71,0.94
83.4660,20.07,0.85
83.6945,19.68,0.68
83.9179,19.85,0.79
84.1486,20.35,1.03
84.3727,19.76,0.87
84.5951,19.06,0.72
84.8265,20.64,1.20
85.0702,21.76,0.91
85.3044,20.19,0.67
85.5318,19.56,1.24
85.7537,20.22,1.18
85.9734,18.99,0.70
86.1973,20.04,1.09
86.4208,18.69,0.77
86.6421,19.71,1.03
86.8726,20.51,0.82
87.0927,19.55,0.61
87.3137,19.02,0.46
87.5411,19.75,0.76
87.7574,19.26,1.06
87.9829,20.10,0.77
88.1976,18.60,0.99
88.4236,20.20,0.89
88.6488,20.19,1.00
88.8718,18.95,0.64
89.0951,19.76,0.58
89.3231,20.92,0.74
89.5459,18.79,1.70
89.7705,20.60,0.99
89.9907,18.55,0.60
90.2217,20.64,1.06
90.4499,20.41,0.72
90.6844,20.96,0.81
90.9248,20.82,0.87
91.1684,22.03,0.41
91.3988,19.58,1.60
91.6191,20.21,0.73
91.8517,19.50,0.75
92.0763,19.90,0.79
92.3085,21.48,0.98
92.5300,18.64,1.82
92.7460,19.81,1.08
92.9658,18.27,1.73
93.1161,13.59,1.17
93.3421,19.85,1.27
93.5659,18.83,1.56
93.7911,20.02,0.63
94.0198,20.27,0.93
94.2498,20.35,1.22
94.4778,20.23,1.00
94.7074,19.03,1.55
94.9381,20.52,0.96
95.1716,20.64,0.95
95.3994,20.22,0.97
95.6161,19.36,0.78
95.8432,19.01,0.75
96.0728,20.86,0.72
96.2951,18.82,1.71
96.5217,19.65,1.52
96.7458,19.75,1.03
96.9702,20.04,0.42
97.1995,20.33,0.62
97.4217,18.68,0.21
97.6493,20.14,0.73
97.8758,20.13,0.49
98.1033,20.14,1.07
98.3316,19.75,0.99
98.5591,20.27,0.68
98.7884,19.77,1.09
99.0166,20.20,0.80
99.2373,19.58,0.99
99.4674,20.14,0.62
99.6941,18.93,0.86
99.9160,20.17,0.97
100.1377,18.39,0.74
100.3621,19.92,1.21
100.5918,20.37,0.77
100.8162,19.75,0.82
101.0472,20.40,0.79
101.2759,19.07,0.57
101.5043,20.18,1.11
101.7446,21.27,1.09
101.9732,20.14,1.10
102.1235,12.47,1.39
102.3502,19.95,1.02
102.5802,20.32,0.96
102.8068,20.08,0.60
103.0275,18.92,1.21
103.2520,19.89,1.17
103.4792,20.06,0.98
103.7103,19.99,1.56
103.9458,20.38,0.93
104.1758,20.43,1.00
104.4121,21.03,0.96
104.6333,19.59,1.10
104.8534,18.49,0.80
105.0826,20.37,1.18
105.3103,20.22,0.99
105.5414,20.46,0.70
105.7706,20.45,0.62
106.0019,19.65,0.49
106.2299,20.22,1.00
106.4572,20.24,1.06
106.6810,20.02,0.81
106.9061,20.22,0.77
107.1355,19.13,0.49
107.3673,21.29,0.72
107.5888,18.77,1.30
107.8104,19.45,1.03
108.0329,19.74,0.83
108.2576,20.00,1.18
108.4809,19.80,0.72
108.7059,18.81,0.84
108.9291,19.88,1.02
109.1517,19.72,0.84
109.3765,20.03,1.09
109.6050,19.87,1.04
109.8368,20.50,0.95
110.0645,20.27,0.95
110.2909,19.71,1.79
110.5069,18.71,0.69
110.7426,20.83,1.10
110.9690,20.31,1.15
111.1978,19.85,0.62
111.4305,20.73,0.91
111.6536,19.92,0.87
111.8779,18.89,1.52
112.1073,20.76,0.66
112.3334,19.86,0.45
112.5571,18.65,1.12
112.7739,19.28,0.54
113.0067,20.54,0.36
113.2317,19.95,0.58
113.4541,19.13,0.35
113.6793,20.07,0.67
113.9041,19.89,0.67
114.1310,18.94,1.62
114.3533,19.71,1.04
114.5837,20.49,0.94
114.8136,20.42,1.14
115.0423,20.15,0.90
115.2630,18.98,0.62
115.4844,19.55,0.62
115.7043,18.39,1.19
115.9334,20.21,1.08
116.1597,19.91,1.25
116.3769,19.23,0.84
116.6044,19.98,0.81
116.8350,20.00,0.52
117.0578,19.17,0.38
117.2914,20.61,0.42
117.5113,18.88,0.39
117.7549,21.56,0.56
117.9830,20.10,0.54
118.2093,19.41,0.56
118.4418,20.99,0.52
118.6696,20.10,0.57
118.8937,19.81,0.36
119.1173,18.54,0.38
119.2675,13.49,0.40
119.4992,19.71,1.11
119.7330,20.28,1.08
119.9637,19.60,0.94
120.1949,19.68,1.05
120.4285,19.95,0.93
120.6627,19.94,0.87
120.8987,20.32,0.90
121.1335,20.00,0.22
121.3672,19.87,1.00
121.6053,20.43,0.88
121.8398,20.38,0.99
122.0743,19.97,1.11
122.3096,19.94,0.96
122.5458,19.86,0.81
122.7788,19.58,0.99
123.0113,19.45,0.87
123.2454,19.59,0.95
123.4772,19.37,1.07
123.7134,19.98,0.83
123.9457,19.40,0.99
124.1809,19.69,0.90
124.4151,19.70,0.84
124.6593,20.89,0.89
124.9021,20.52,0.81
