Time (s),DRAM Power (W),IPC
33.6803,19.29,1.01
33.9119,19.45,0.90
34.1411,19.09,0.97
34.3719,19.39,1.46
34.6033,19.41,0.85
34.8395,19.76,1.47
35.0733,19.66,1.17
35.3087,19.57,0.87
35.5423,19.62,0.92
35.7747,19.41,1.15
36.0130,19.88,1.07
36.2488,19.66,1.33
36.4784,19.16,0.85
36.7118,19.56,0.79
36.9453,19.41,1.13
37.1796,19.63,0.92
37.4142,19.58,0.93
37.6515,19.84,0.86
37.8865,19.64,0.91
38.1179,19.45,0.94
38.3481,19.15,0.84
38.5806,19.44,1.12
38.8102,19.23,1.25
39.0435,19.46,0.99
39.2775,19.51,0.93
39.5098,19.47,1.06
39.7445,19.50,1.26
39.9810,19.79,1.15
40.2128,19.38,0.87
40.4461,19.52,0.92
40.6788,19.49,0.98
40.9155,19.82,1.13
41.1489,19.48,0.97
41.3795,19.22,0.91
41.6116,19.36,1.00
41.8426,19.29,1.14
42.0741,19.22,1.29
42.3044,19.16,0.90
42.5343,19.14,1.08
42.7627,19.02,0.96
42.9904,19.01,0.93
43.2247,19.51,1.17
43.4570,19.33,1.03
43.6860,19.12,0.92
43.9178,19.32,1.01
44.1478,19.15,1.21
44.3759,19.04,1.26
44.6094,19.50,0.97
44.8371,18.94,1.04
45.0681,19.22,1.31
45.3011,19.36,0.88
45.5349,19.48,1.02
45.7690,19.51,1.44
46.0031,19.48,1.12
46.2421,19.94,1.10
46.4747,19.34,0.91
46.7022,18.93,0.95
46.9290,18.78,1.14
47.1592,19.17,1.31
47.3907,19.28,0.90
47.6282,19.91,0.89
47.8588,19.34,1.18
48.0936,19.56,0.96
48.3268,19.58,1.02
48.5577,19.23,1.29
48.7900,19.38,0.97
49.0223,19.31,1.05
49.2544,19.27,1.01
49.4843,19.21,0.97
49.7185,19.46,1.04
49.9522,19.41,1.00
50.1867,19.44,1.33
50.4205,19.39,0.84
50.6505,19.34,1.01
50.8815,19.29,1.02
51.1155,19.56,1.27
51.3472,19.74,1.12
51.5841,21.09,0.93
51.8133,19.45,1.33
