Time (s),DRAM Power (W),IPC
53.4964,19.35,0.92
53.7249,19.47,1.14
53.9572,19.75,0.88
54.1958,19.85,1.03
54.4260,19.03,1.24
54.6637,19.70,1.37
54.8982,19.34,0.71
55.1338,19.52,0.70
55.3718,19.71,1.12
55.6043,19.36,0.65
55.8364,19.42,0.92
56.0676,19.60,0.75
56.3017,20.12,0.85
56.5360,20.13,1.34
56.7668,19.40,1.03
56.9991,19.30,0.63
57.2327,19.40,0.74
57.4699,19.72,0.84
57.7006,19.04,1.10
57.9334,19.31,1.30
58.1651,19.29,0.90
58.3973,19.31,0.29
58.6390,20.80,1.28
58.8767,20.28,1.26
59.1139,20.47,0.91
59.3503,20.21,0.88
59.5827,19.68,0.85
59.7331,12.67,1.20
59.9675,19.70,1.03
60.1998,19.23,1.03
60.4343,19.49,1.34
60.6670,19.29,0.77
60.9037,19.66,1.30
61.1391,19.54,0.63
61.3774,19.70,1.28
61.6091,19.30,0.97
61.8392,18.97,0.98
62.0762,19.67,0.81
62.3138,19.68,0.94
62.5450,19.13,0.82
62.7758,19.08,0.99
63.0105,19.46,1.06
63.2434,19.24,0.85
63.4733,19.01,0.97
63.7080,19.43,1.00
63.9415,19.19,0.98
64.1743,19.30,0.98
64.4077,19.27,1.28
64.6405,19.19,1.06
64.8715,19.10,0.90
65.1052,19.28,0.94
65.3366,19.06,0.79
65.5678,19.11,1.16
65.8074,19.84,0.94
66.0414,19.36,1.11
66.2743,19.29,0.93
66.5084,19.39,1.11
66.7388,19.26,0.98
66.9686,19.08,1.06
67.2063,19.85,1.07
67.4372,19.18,0.91
67.6771,19.97,0.97
67.9088,19.18,1.08
68.1402,19.25,0.76
68.3782,19.70,0.95
68.6118,19.36,0.86
68.8452,19.33,1.21
69.0806,19.62,0.87
69.3140,19.93,1.00
69.5456,20.01,0.57
69.7795,20.07,0.91
70.0180,20.17,1.37
70.2521,19.87,1.11
70.4880,19.97,1.09
70.7208,20.02,0.78
70.9512,19.79,0.85
71.1844,19.85,0.76
71.4209,20.00,1.09
71.6566,19.76,1.18
71.8899,19.71,0.75
72.1221,19.58,1.36
72.3602,20.17,0.77
72.5941,19.86,1.15
72.8229,19.80,0.87
73.0568,20.05,0.88
73.2868,19.59,0.87
73.5217,20.11,0.92
73.7569,20.14,1.24
73.9921,20.05,0.84
74.2259,19.76,0.95
74.4615,19.78,0.21
74.6988,19.93,0.77
74.9327,19.47,0.81
75.1645,19.50,0.96
75.3988,19.48,0.93
75.6358,19.80,1.03
75.8708,20.24,1.17
76.1028,20.70,0.98
76.3392,21.25,1.06
76.5751,20.92,0.93
76.8106,21.65,0.68
77.0457,20.90,0.86
77.2858,21.20,0.85
77.5263,21.04,0.82
77.7638,21.70,0.84
77.9994,20.47,0.63
78.2316,20.17,0.92
78.4653,20.15,1.04
78.7013,20.37,0.67
78.9344,20.32,0.58
79.1647,19.92,1.02
79.3966,20.18,0.55
79.6372,20.88,1.10
79.8714,20.26,0.73
80.1077,20.46,0.82
80.3402,20.15,0.85
80.5769,20.48,0.92
80.8157,20.56,1.00
81.0488,20.11,0.90
81.2794,19.93,1.01
81.5058,19.44,0.82
81.7419,20.34,0.98
81.9745,19.78,1.01
82.2144,20.32,1.17
82.4481,19.79,0.80
82.6794,19.80,1.00
82.9165,20.25,0.83
83.1531,20.15,0.94
83.3866,19.92,0.73
83.6221,20.28,0.86
83.8588,20.64,1.06
84.0946,20.67,0.85
84.3312,20.64,1.29
84.5643,20.04,0.89
84.7982,19.98,1.01
85.0331,20.01,1.26
85.2682,20.02,0.82
85.5018,19.98,0.89
85.7348,19.82,1.29
85.9686,19.84,0.94
86.1997,19.52,0.88
86.4320,19.69,1.27
86.6658,19.72,1.09
86.9002,19.77,0.81
87.1354,19.82,0.89
87.3650,19.31,1.04
87.5974,19.57,1.28
87.8289,19.61,0.93
88.0613,19.63,1.34
88.2981,19.96,0.80
88.5296,19.49,0.81
88.7654,19.89,1.19
88.9976,19.66,0.89
89.2276,19.54,0.25
89.4629,19.86,1.27
89.6973,19.78,0.84
89.9315,19.63,0.84
90.1619,19.42,0.89
90.3945,19.75,1.15
90.6302,19.99,0.66
90.8603,19.55,1.00
91.0913,19.69,1.23
91.3289,20.09,1.06
91.5578,19.54,0.98
91.7883,19.55,0.84
92.0223,19.91,0.85
92.2581,20.08,1.17
92.4899,19.69,1.06
92.7247,20.12,1.12
92.9534,19.36,0.93
93.1792,19.13,0.86
93.4084,19.61,0.76
93.6426,19.84,0.97
93.8763,19.67,0.90
94.1092,19.64,0.86
94.3413,19.55,1.12
94.5726,19.40,1.01
94.8050,19.47,0.86
95.0383,19.59,0.87
95.2745,19.75,0.92
95.5052,19.25,0.92
95.7412,19.89,1.09
95.9757,19.60,1.07
96.2119,19.76,1.34
96.4452,19.49,1.20
96.6783,19.79,0.98
96.9070,19.22,1.28
97.1419,19.79,1.00
97.3780,19.94,1.02
97.6170,20.34,1.19
97.8473,19.69,0.85
98.0790,19.80,0.71
98.3126,19.99,0.98
98.5463,19.81,0.87
98.7833,20.06,0.89
99.0176,19.79,1.30
99.2516,19.84,0.97
99.4840,19.71,0.91
99.7151,19.60,1.11
99.9491,19.82,0.28
100.1836,19.64,0.89
100.4121,19.05,1.22
100.6452,19.76,1.21
100.8779,19.37,0.70
101.1129,19.57,1.31
101.3459,19.39,1.17
101.5802,19.51,1.46
101.8134,19.45,0.83
102.0438,19.13,0.99
102.2783,19.54,1.30
102.5109,19.57,1.41
102.7376,19.36,0.71
102.9718,20.22,0.79
103.2041,20.29,1.06
103.4367,19.97,1.22
103.6687,19.64,1.01
103.9003,19.59,1.03
104.1325,19.96,0.81
104.3658,20.52,0.67
104.5977,20.36,0.77
104.8320,20.58,0.79
105.0629,20.28,0.95
105.2917,19.99,0.81
105.5227,19.76,0.81
105.7514,19.44,0.87
105.9777,19.27,0.70
106.2077,19.43,1.00
106.4355,19.19,0.51
106.6692,19.58,1.10
106.9014,19.48,1.02
107.1370,19.79,0.74
107.3726,19.55,1.24
107.6034,19.13,0.78
107.8340,19.14,0.95
108.0630,18.88,0.70
108.2902,18.77,0.88
108.5279,19.64,0.88
108.7604,19.24,0.80
108.9928,19.18,0.84
109.2284,19.50,0.90
109.4648,19.51,0.90
109.6979,19.32,0.91
109.9290,19.22,0.94
110.1639,19.51,0.98
110.3986,19.42,1.00
110.6282,19.04,0.88
110.8625,19.36,1.03
111.0939,19.09,0.93
111.3275,19.35,1.08
111.5604,19.28,0.96
111.7945,19.50,0.89
112.0294,19.58,1.09
112.2622,19.46,1.03
112.4962,19.45,0.86
112.7305,19.78,0.83
112.9654,19.70,1.16
113.2002,19.83,1.04
113.4355,19.90,0.85
113.6657,19.34,1.11
113.8991,19.75,1.00
114.1337,19.56,1.13
114.3686,19.89,1.08
114.6035,19.84,1.29
114.8371,19.63,1.12
115.0648,19.06,0.92
115.2967,19.26,1.19
115.5278,19.26,0.91
115.7600,19.36,1.00
115.9922,19.26,1.07
116.2238,19.25,1.24
116.4558,19.20,1.02
116.6945,19.88,0.91
116.9249,19.03,0.96
117.1609,19.63,0.94
117.3944,19.39,0.95
117.6239,19.23,1.00
117.8551,19.63,0.93
118.0883,19.56,0.99
118.3255,19.97,0.73
118.5606,20.03,1.08
118.7963,20.20,0.95
119.0317,20.04,1.24
119.2624,19.56,0.83
119.4984,20.03,1.07
119.7316,19.35,1.20
119.9656,19.39,1.26
120.2038,19.89,0.86
120.4352,19.26,1.14
120.6699,19.68,0.98
120.9022,19.29,0.85
121.1369,19.41,1.11
121.3725,19.53,1.27
121.6068,19.52,0.80
121.8358,19.02,0.79
121.9862,12.38,1.09
122.2196,19.36,1.16
122.4527,19.34,1.28
122.6821,19.15,1.05
122.9147,19.44,0.96
123.1452,19.09,1.00
123.3776,19.29,1.20
123.6184,19.94,0.82
123.8528,19.40,0.54
124.0866,19.30,1.15
124.3194,19.36,0.98
124.5527,19.44,1.35
124.7844,19.35,1.36
125.0179,19.36,1.27
125.2513,19.38,0.76
125.4855,19.47,0.73
125.7175,19.22,0.78
125.9534,19.54,1.09
126.1851,19.44,1.40
126.4154,19.02,0.84
126.6487,19.33,0.89
126.8808,19.12,0.79
127.1141,19.27,0.91
127.3502,19.45,0.93
127.5822,19.24,1.11
127.8152,19.27,0.85
128.0495,19.43,0.75
128.2842,19.39,1.11
128.5212,19.58,0.92
128.7514,19.04,0.83
128.9852,19.35,1.00
129.2200,19.41,1.01
129.4551,19.42,0.99
129.6912,19.57,1.08
129.9223,19.20,0.86
130.1560,19.32,1.02
130.3883,19.27,0.97
130.6210,19.26,1.11
130.8520,19.15,1.19
131.0846,19.24,1.07
131.3201,19.48,0.89
131.5529,19.28,0.84
131.7871,19.45,0.87
132.0161,18.96,1.25
132.2506,19.47,0.87
132.4818,19.22,0.99
132.7141,19.47,0.95
132.9522,19.87,1.11
133.1895,19.87,1.33
133.4225,19.39,1.18
133.6571,19.64,0.82
133.8941,19.66,1.04
134.1274,19.98,0.94
134.3620,19.54,0.88
134.5971,19.66,1.23
134.8338,19.70,1.34
135.0639,19.19,1.14
135.2969,19.47,1.14
135.5304,19.42,1.10
135.7635,19.36,0.79
135.9957,19.12,0.78
136.2285,19.33,1.30
136.4624,19.41,1.17
136.6947,19.30,0.97
136.9248,19.01,1.19
137.1581,19.35,1.29
137.3942,19.63,0.84
137.6281,19.46,0.58
137.8594,19.16,0.89
138.0924,19.33,0.32
138.3249,19.34,1.28
138.5600,19.52,0.95
138.7942,19.45,1.03
139.0249,19.11,0.77
139.2576,19.33,0.83
139.4861,18.90,1.37
139.7160,19.06,0.74
139.9488,19.21,1.29
140.1814,19.29,0.89
140.4122,19.14,0.98
140.6433,19.19,0.87
140.8776,19.42,0.71
141.1107,19.29,1.09
141.3451,19.49,0.86
141.5770,19.31,1.31
141.8086,19.21,1.53
142.0433,19.45,1.03
142.2763,19.57,0.94
142.5076,19.67,0.85
142.7376,19.33,1.07
142.9727,19.75,1.24
143.2070,19.71,1.55
143.4375,19.37,0.78
143.6764,19.93,0.96
143.9086,19.27,0.89
144.1428,19.34,0.81
144.3741,19.34,0.97
144.6069,19.31,1.31
144.8390,19.29,0.78
145.0732,19.53,0.92
145.3056,19.39,0.89
145.5400,19.56,0.94
145.7770,19.90,0.84
146.0104,19.56,1.29
146.2458,19.67,0.77
146.4800,19.74,0.89
146.7144,19.73,0.89
146.9444,19.39,0.81
147.1799,19.73,1.14
147.4113,19.25,1.36
147.6462,19.52,0.92
147.8802,19.50,1.11
148.1110,19.10,1.08
148.3468,19.58,0.77
148.5825,19.54,1.01
148.8191,19.55,1.15
149.0515,19.19,0.92
149.2867,19.42,1.30
149.5208,19.44,0.85
149.7541,19.39,0.77
149.9892,19.34,1.02
150.2234,19.39,0.93
150.4555,19.15,1.12
150.6886,19.36,1.06
150.9249,19.53,1.16
151.1602,20.03,0.95
151.3928,19.36,1.27
151.6242,19.21,1.03
151.8586,19.46,0.89
152.0919,19.38,0.32
152.3266,19.66,1.22
152.5561,18.99,0.97
152.7897,19.28,1.12
153.0247,19.44,0.94
153.2608,19.57,1.09
153.4960,19.44,1.08
153.7363,20.02,0.75
153.9659,18.92,1.05
154.1990,19.32,0.73
154.4290,19.04,1.24
154.6597,19.15,0.81
154.8918,19.27,0.95
155.1220,18.99,1.24
155.3570,19.50,0.76
155.5977,19.96,0.37
155.8322,19.36,0.77
156.0660,19.38,0.89
156.3007,19.65,1.19
156.5359,19.52,0.91
156.7692,19.57,0.67
157.0050,20.05,1.06
157.2398,20.10,0.91
157.4724,19.60,1.06
157.7087,20.03,1.05
157.9471,20.22,1.07
158.1823,19.95,0.95
158.4184,19.99,0.73
158.6536,19.91,1.28
158.8841,19.54,0.79
159.1182,19.65,0.83
159.3515,19.63,0.88
159.5891,19.80,0.88
159.8276,19.93,1.18
160.0640,19.63,0.69
160.2981,19.55,1.03
160.5361,19.87,0.85
160.7703,19.77,0.99
161.0020,19.49,0.67
161.2370,19.71,1.04
161.4716,19.75,0.85
161.7069,19.88,1.33
161.9417,19.83,0.92
162.1747,19.77,0.91
162.4097,19.75,0.95
162.6438,19.65,1.20
162.8775,19.53,1.32
163.1129,19.70,1.19
163.3462,19.52,1.12
163.5817,19.83,0.83
163.8144,19.56,0.75
164.0477,19.57,1.19
164.2765,19.30,1.00
164.5096,19.67,0.87
164.7428,19.65,1.03
164.9788,19.79,0.78
165.2141,19.83,0.89
165.4488,19.72,1.26
165.6815,19.37,0.84
165.9171,19.73,0.97
166.1529,19.84,0.86
166.3882,19.58,0.83
166.6224,19.50,0.91
166.8562,19.37,0.84
167.0880,19.21,1.20
167.3188,19.03,0.91
167.5527,19.27,0.80
167.7848,19.25,1.09
168.0181,19.29,1.04
168.2505,19.30,0.76
168.4831,19.22,1.07
168.7159,19.53,1.01
168.9514,19.53,0.92
169.1909,20.01,0.78
169.4249,19.40,1.20
169.6612,19.75,0.93
169.8997,19.86,1.05
170.1345,19.65,0.80
170.3686,19.68,1.02
170.6006,19.45,1.07
170.8322,19.55,1.01
171.0637,19.52,0.71
171.2956,19.52,1.09
171.5243,19.17,1.12
171.7603,19.75,0.69
171.9925,19.38,0.83
172.2245,19.43,1.12
172.4570,19.35,0.80
172.6871,19.19,0.89
172.9188,19.23,1.12
173.1526,19.64,0.91
173.3834,19.14,0.77
173.6168,19.49,1.32
173.8490,19.28,1.18
174.0839,19.42,0.79
174.3166,19.26,0.76
174.5510,19.55,0.91
174.7865,19.65,0.86
175.0235,19.76,1.38
175.2567,19.66,1.17
175.4873,19.36,1.15
175.7221,19.68,0.68
175.9551,19.37,0.96
176.1883,19.36,0.80
176.4200,19.21,0.99
176.6506,19.12,0.69
176.8866,19.51,0.78
177.1203,19.33,1.32
177.3520,19.29,1.29
177.5884,19.57,0.68
177.8238,19.54,1.05
178.0584,19.42,1.10
178.2913,19.29,0.91
178.5251,19.32,1.03
178.7599,19.54,1.13
178.9919,19.25,0.83
179.2284,19.56,0.95
179.4626,19.36,1.08
179.6940,19.18,0.86
179.9292,19.52,1.31
180.1622,19.20,0.96
180.3977,19.58,0.90
180.6340,19.73,1.12
180.8707,19.65,1.13
181.1039,19.41,1.16
181.3385,19.51,0.62
181.5738,19.63,0.67
181.8138,19.96,0.99
182.0489,19.55,1.06
182.2837,19.49,0.82
182.5188,19.54,1.19
182.7569,20.10,1.01
182.9899,19.38,0.87
183.2250,19.46,0.38
183.4604,19.36,1.11
183.6915,19.10,1.22
183.9257,19.39,0.72
184.1567,19.07,0.76
184.3902,19.33,0.79
184.6225,19.26,0.96
184.8571,19.44,0.74
185.0925,19.44,0.86
185.3235,19.14,1.06
185.5580,19.44,1.05
185.7892,19.33,0.80
186.0260,20.03,1.37
186.2633,19.81,1.14
186.4958,19.41,1.04
186.7349,20.23,0.92
186.9662,19.70,0.92
187.2001,19.89,0.88
187.4387,20.49,1.01
187.6730,19.83,0.92
187.9051,19.32,0.75
188.1469,20.14,0.88
188.3847,19.80,0.78
188.6278,20.36,0.96
188.8620,19.56,0.89
189.0941,19.32,0.76
189.3281,19.51,1.27
189.5602,19.36,0.91
189.7948,19.51,1.06
190.0259,19.24,1.24
190.2605,19.45,1.22
190.4878,18.98,1.19
190.7170,19.02,0.86
190.9589,20.08,0.88
191.2038,20.37,0.68
191.4493,20.47,0.93
191.6808,19.29,1.33
191.9145,19.43,0.97
192.1495,19.55,1.17
192.3793,19.19,1.12
192.6172,19.83,0.85
192.8537,19.82,1.05
193.0887,19.53,0.94
193.3215,19.30,0.95
193.5624,20.11,0.97
193.7972,19.45,0.89
194.0416,20.36,1.08
194.2811,19.96,1.24
194.5211,19.88,1.07
194.7611,19.84,0.89
194.9954,19.34,0.88
195.2288,19.33,1.17
195.4652,19.58,1.82
195.7064,19.99,0.77
195.9404,19.30,0.73
196.1715,19.16,0.85
196.4034,19.21,0.67
196.6364,19.31,0.51
196.8777,20.00,0.72
197.1159,19.83,0.58
197.3507,19.54,0.98
197.5925,20.11,0.71
197.8301,19.80,0.83
198.0614,19.22,1.05
198.2949,19.47,0.78
198.5285,19.40,0.65
198.7620,19.55,1.06
198.9945,19.30,0.73
199.2270,19.37,1.14
199.4611,19.50,0.71
199.6937,19.44,0.85
199.9319,19.81,1.04
200.1723,19.94,1.02
200.4079,19.60,0.92
200.6477,19.97,1.15
200.8879,19.89,0.81
201.1255,19.68,0.52
201.3578,19.35,0.71
201.5931,19.50,0.68
201.8316,20.39,0.81
202.0650,19.33,0.62
202.2955,19.08,1.01
202.5285,19.36,1.26
202.7621,19.41,0.92
202.9904,18.91,0.83
203.2222,19.59,1.01
203.4548,19.24,0.64
203.6939,19.92,1.07
203.9386,20.43,1.01
204.1741,19.56,1.32
204.4114,19.66,0.73
204.6516,19.87,1.44
204.8858,19.33,1.35
205.1209,19.34,1.29
205.2712,12.38,1.36
205.4215,12.40,0.94
205.6563,19.39,1.22
205.8974,20.01,0.94
206.1359,19.75,0.78
206.3686,19.22,0.80
206.5961,18.86,0.93
206.8354,19.74,1.45
207.0753,19.90,0.93
207.3105,19.40,0.90
207.5444,19.33,1.08
207.7749,19.12,0.73
208.0084,19.42,0.83
208.2451,19.63,1.48
208.4775,19.36,1.29
208.7126,19.49,1.25
208.9510,19.78,0.87
209.1836,19.34,0.96
209.4226,19.82,0.35
209.6579,19.51,1.32
209.8902,19.36,0.82
210.1243,19.94,0.78
210.3641,19.98,1.03
210.6022,19.97,0.79
210.8442,20.26,1.42
211.0841,20.15,1.30
211.3244,19.93,0.53
211.5690,20.34,0.97
211.8116,20.29,0.96
212.0522,19.96,0.69
212.2935,20.12,0.90
212.5207,18.80,0.80
212.7666,20.46,1.21
213.0093,20.18,0.93
213.2421,19.30,1.12
213.4790,19.89,1.15
213.7146,19.79,1.00
213.9520,19.92,1.10
214.1894,20.12,1.01
214.4325,20.32,1.03
214.6695,19.70,1.41
214.9024,19.27,0.97
215.1354,19.30,1.33
215.3763,20.05,1.26
215.6171,20.03,1.01
215.8497,19.36,0.80
216.0853,19.55,0.80
216.3189,19.36,0.92
216.5559,19.56,1.00
216.7939,19.77,1.14
217.0302,19.44,0.97
217.2685,19.69,1.01
217.5005,19.14,0.94
217.7347,19.28,0.91
217.9718,19.65,1.36
218.2135,20.54,1.12
218.4541,19.97,1.27
218.6884,19.47,0.92
218.9193,19.14,0.99
219.1526,19.31,1.01
219.3856,19.43,0.82
219.6184,19.36,0.85
219.8526,19.39,1.24
220.0917,19.78,1.06
220.3265,19.40,0.94
220.5758,20.57,0.94
220.8168,19.89,1.34
221.0561,19.81,0.96
221.2918,19.39,1.09
221.5239,19.18,1.01
221.7588,19.44,0.98
221.9939,19.50,0.98
222.2315,19.67,0.86
222.4668,19.52,1.12
222.7075,20.04,1.03
222.9407,19.32,1.09
223.1746,19.38,0.83
223.4108,19.54,0.74
223.6479,19.69,0.90
223.8814,19.48,1.00
224.1124,19.56,1.27
224.3504,19.81,0.95
224.5845,19.43,1.07
224.8225,19.74,0.91
225.0703,20.57,0.85
225.3051,19.57,1.02
225.5437,19.81,0.87
225.7808,19.67,0.95
226.0118,19.14,1.16
226.2445,19.32,1.09
226.4777,19.39,0.97
226.7156,19.75,0.95
226.9551,19.95,0.90
227.1919,19.67,1.13
227.4244,19.36,0.92
227.6565,19.39,0.94
227.8903,19.47,0.99
228.1237,19.48,0.94
228.3590,19.52,1.04
228.5963,19.76,0.92
228.8296,19.39,1.00
229.0675,19.65,0.99
229.3029,19.58,1.05
229.5364,19.36,0.96
229.7700,19.48,1.01
230.0131,20.25,1.17
230.2526,19.96,1.08
230.4880,19.61,0.96
230.7206,19.42,0.96
230.9557,19.63,0.98
231.1939,19.86,1.01
231.4264,19.39,0.99
231.6590,19.35,1.13
231.8936,19.53,0.99
232.1289,19.62,0.90
232.3624,19.50,1.16
232.5973,19.54,1.16
232.8353,19.90,0.84
233.0713,19.64,1.10
233.3108,19.97,1.15
233.5419,19.29,0.82
233.7804,19.82,1.02
234.0158,19.66,0.98
234.2561,20.09,1.29
234.4897,19.48,1.01
234.7220,19.38,0.98
234.9565,19.52,0.85
235.1921,19.63,1.38
235.4275,19.59,0.83
235.6676,19.98,0.86
235.9064,19.87,1.01
236.1438,19.65,1.06
236.3788,19.65,1.10
236.6151,19.75,0.87
236.8483,19.40,0.96
237.0846,19.69,1.15
237.3224,19.90,0.82
237.5642,20.32,1.08
237.8024,19.98,0.84
238.0369,19.52,1.06
238.2706,19.56,0.95
238.5016,19.31,0.83
238.7367,19.61,1.03
238.9709,19.51,0.98
239.2042,19.42,0.98
239.4376,19.40,0.86
239.6718,19.55,0.99
239.9033,19.37,0.89
240.1389,19.57,0.84
240.3805,20.14,1.53
240.6170,19.79,1.04
240.8515,19.58,1.03
241.0833,19.25,0.82
241.3222,19.83,1.00
241.5593,19.70,0.61
241.7962,19.61,1.40
242.0300,19.44,0.82
242.2623,19.33,1.01
242.5022,19.99,1.21
242.7331,19.23,0.88
242.9780,20.30,1.14
243.2084,19.16,0.80
243.4453,19.71,1.12
243.6805,19.57,1.21
243.9166,19.67,1.12
244.1601,20.25,1.04
244.3934,19.48,1.04
244.6248,19.28,1.11
244.8609,19.69,0.94
245.0980,19.81,1.15
245.3333,19.51,0.88
245.5689,19.59,1.13
245.8071,19.77,1.00
246.0440,19.69,0.77
246.2799,19.66,1.43
246.5147,19.52,0.96
246.7478,19.41,0.88
246.9822,19.45,0.58
247.2136,19.28,0.85
247.4545,20.02,0.84
247.6912,19.76,1.24
247.9338,20.14,0.90
248.1642,19.08,1.18
248.4008,19.59,1.50
248.6355,19.50,0.99
248.8686,19.41,1.21
249.1014,19.27,0.87
249.3380,19.69,1.11
249.5761,19.71,1.19
249.8071,19.11,0.91
250.0396,19.28,0.98
250.2755,19.53,1.16
250.5097,19.35,0.93
250.7487,19.84,0.93
