Time (s),DRAM Power (W),IPC
100.5306,30.15,1.25
100.8120,27.88,0.89
101.0969,27.78,1.28
101.3613,26.15,1.25
101.5678,20.51,1.42
101.8473,27.71,1.15
102.1245,26.94,1.23
102.3975,27.06,0.95
102.6873,28.05,0.91
102.9668,26.81,1.13
103.2718,28.05,1.04
103.5434,25.22,1.61
103.8348,27.37,1.65
104.1157,28.26,1.25
104.3778,25.96,1.03
104.6506,26.47,1.34
104.9267,27.38,0.92
105.2025,26.87,1.40
105.4719,25.92,1.96
105.7548,27.42,2.03
106.0415,28.76,1.58
106.3180,27.59,1.13
106.6184,29.06,1.39
106.8987,27.11,1.58
107.1820,28.40,1.26
107.4651,27.87,1.05
107.7481,26.91,2.01
108.0473,28.81,1.97
108.3414,28.36,1.85
108.6509,31.03,1.12
108.9304,26.97,1.66
109.2109,27.56,1.21
109.5076,27.82,1.53
109.7993,26.85,1.36
110.0712,27.00,1.06
110.3657,28.52,0.69
110.6507,27.65,0.86
110.9438,28.46,1.01
111.2505,29.67,0.99
111.5472,28.83,1.29
111.8271,27.72,1.02
112.1242,28.90,1.06
112.4209,29.25,0.62
112.7178,28.85,0.97
112.9938,26.86,0.92
113.3030,29.90,1.25
113.5815,27.58,0.96
113.8696,28.16,1.31
114.1383,26.71,1.22
114.4408,29.70,1.05
114.7248,28.44,1.91
115.0089,28.27,1.51
115.2953,27.68,2.11
115.5847,27.21,1.17
115.8723,27.37,1.88
116.1636,27.01,1.61
116.4520,27.79,0.99
116.7363,27.43,0.62
117.0224,27.61,0.77
117.3029,27.10,1.02
117.5922,28.21,1.01
117.9058,30.31,0.99
118.1978,28.36,1.30
118.4829,28.02,1.22
118.7756,28.72,0.74
119.0948,30.93,1.06
119.3754,27.43,1.18
119.6581,27.84,1.02
119.9465,28.69,0.65
120.2427,28.71,0.81
120.5430,29.05,0.80
120.8609,30.80,0.98
121.1289,26.74,1.55
121.4167,28.66,2.03
121.6904,27.35,1.56
121.9840,27.60,1.67
122.2829,27.50,1.17
122.5591,26.06,2.02
122.8616,29.29,1.91
123.1400,27.98,1.35
123.4238,28.18,0.94
123.7108,28.03,1.13
123.9900,26.94,2.20
124.2788,27.74,2.01
124.5647,28.46,1.49
124.8476,27.19,1.85
125.1427,29.48,0.99
125.4506,29.60,1.18
125.7522,29.29,1.45
126.0350,27.21,1.70
126.3237,27.68,1.37
126.6284,29.40,1.04
126.9222,28.38,0.81
127.2139,28.02,0.61
127.5173,29.25,1.02
127.8055,27.91,1.07
128.0915,27.80,0.98
128.3860,28.19,1.15
128.6661,25.64,0.72
128.9507,26.45,1.73
129.2376,27.58,1.33
129.5403,29.83,1.13
129.8264,27.89,1.29
130.0418,21.49,1.37
130.2878,24.38,1.26
130.5658,27.42,1.29
130.7717,20.63,1.29
130.9779,20.38,1.55
131.2449,26.55,1.28
131.5234,27.50,1.30
131.8046,27.63,1.08
132.1089,29.55,1.00
132.3906,27.18,1.26
132.6710,27.55,0.94
132.9750,30.02,0.66
133.2590,27.49,1.13
133.5427,28.24,1.23
133.8040,25.99,0.75
134.0823,26.96,2.45
134.3653,27.30,0.91
134.6535,26.89,1.94
134.9547,27.44,0.62
135.2531,28.51,0.90
135.5437,28.22,1.06
135.8240,27.26,0.97
136.0990,26.82,1.04
136.4056,29.71,1.07
136.7110,29.42,1.46
136.9825,27.01,1.09
137.2654,27.25,1.37
137.5487,28.20,1.24
137.8241,27.27,0.93
138.1046,27.10,0.95
138.3788,26.42,1.60
138.6694,27.96,1.88
138.9576,27.72,1.65
139.2503,28.08,1.09
139.5411,28.00,0.65
139.8341,28.17,0.61
140.1307,28.62,0.87
140.4339,29.13,1.10
140.7057,26.62,1.01
140.9900,27.22,1.21
141.2713,26.68,0.73
141.5704,27.01,1.11
141.8463,27.41,1.87
142.1424,29.65,1.85
142.4234,27.02,1.94
142.6336,20.86,1.98
142.9199,28.65,1.97
143.1935,27.37,1.59
143.4646,26.96,1.17
143.7543,28.06,1.57
144.0228,26.67,1.35
144.3080,27.61,1.71
144.5874,27.79,1.16
144.8757,27.63,1.91
145.1719,28.54,1.88
145.4659,28.09,1.29
145.7564,28.08,1.13
146.0607,29.15,0.74
146.3578,28.32,1.03
146.6569,28.86,0.98
146.9460,27.97,0.86
147.2526,29.28,1.02
147.5314,25.56,1.04
147.7343,19.08,2.71
148.0231,26.38,2.28
148.3084,28.75,1.84
148.5859,27.78,1.32
148.8864,29.78,1.06
149.1711,27.69,0.91
149.4750,29.41,1.05
149.7482,26.33,1.56
150.0448,28.64,1.81
150.3323,28.79,1.21
150.6179,28.30,1.04
150.9098,28.33,0.90
151.1939,27.59,1.16
151.4918,28.62,1.84
151.7870,28.52,2.08
152.0658,26.79,1.14
152.3498,27.50,1.83
152.6135,26.26,0.92
152.8885,26.62,1.68
153.1801,29.06,1.88
153.4674,28.80,1.37
153.7594,27.29,2.33
154.0512,26.74,1.29
154.3484,28.75,1.11
154.6449,28.83,1.40
154.9197,27.17,1.11
155.1978,27.14,1.37
155.4695,26.78,0.98
155.7435,27.20,0.87
156.0447,29.15,1.04
156.3355,28.30,1.34
156.6020,26.42,1.00
156.8897,27.90,1.40
157.2006,30.43,0.99
157.4823,27.42,0.96
157.6945,20.69,2.09
157.9767,27.30,2.09
158.2461,27.09,1.52
158.5257,27.94,1.15
158.8145,27.97,1.72
159.1189,29.43,2.11
159.4023,27.26,1.91
159.6746,27.33,1.54
159.9560,26.12,1.06
160.2298,25.39,1.54
160.5074,25.97,1.72
160.7908,28.42,1.32
161.0676,26.82,1.79
161.2617,19.10,2.11
161.5352,27.37,1.94
161.8037,26.87,1.41
162.0714,26.78,1.11
162.3551,27.17,1.55
162.6587,28.96,1.15
162.9538,28.70,1.89
163.2305,27.73,1.46
163.5175,27.68,1.08
163.8108,28.39,0.59
164.1028,28.32,0.83
164.3795,26.87,1.01
164.6698,28.32,1.26
164.9569,28.28,0.99
165.2316,27.36,0.77
165.5218,28.10,1.13
165.8272,29.64,0.99
166.1226,28.32,0.92
166.4178,27.11,2.23
166.7167,27.31,1.04
167.0064,26.69,0.80
167.4738,40.31,0.31
