CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
70,140,3526.27,1764.03,59.08
70,120,3391.56,1790.08,56.66
70,100,3601.18,1808.02,60.38
65,260,3709.4,1906.32,64.08
65,240,3330.69,1848.62,55.62
65,220,3673.75,1905.85,63.49
65,200,3698.22,1902.35,63.91
65,180,3341.06,1777.8,55.85
65,160,3674.16,1835.25,63.49
65,140,3643.64,1771.7,61.16
65,120,3682.5,1831.38,63.61
65,100,3750.08,1871.26,64.83
