CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
80,180,1118.54,2197.73,16.43
80,200,1117.25,2209.67,16.5
80,220,1120.65,2204.33,16.45
80,240,1114.98,2210.52,16.42
80,260,1120.19,2224.17,16.53
85,100,1311.68,1756.46,18.13
85,120,1232.37,1970.62,17.13
85,140,1185.71,2120.15,16.41
85,160,1178.04,2183.45,16.26
85,180,1184.18,2220.77,16.53
85,200,1218.67,2170.07,16.24
85,220,1181.37,2206.29,16.38
85,240,1151.76,2145.49,15.92
85,260,1181.24,2210.58,16.4
90,100,1354.07,1719.63,17.79
90,120,1265.37,1926.9,16.71
90,140,1229.48,2081.76,16.13
90,160,1205.85,2148.09,15.85
90,180,1214.54,2159.66,15.95
90,200,1221.17,2175.6,16.05
90,220,1207.86,2167.5,15.88
90,240,1209.89,2152.97,15.92
90,260,1232.62,2202.94,16.19
95,100,1463.61,1771.06,18.3
95,120,1336.09,1932.2,16.73
95,140,1238.4,2007.16,15.32
95,160,1285.16,2160.9,16.04
95,180,1259.91,2127.82,15.72
95,200,1220.12,2092.13,15.2
95,220,1281.49,2176.91,16.02
95,240,1267.33,2173.38,15.84
95,260,1279.66,2167.96,15.92
110,100,1539.08,1636.93,16.88
110,120,1425.34,1808.57,15.61
110,140,1363.59,1979.09,15.01
110,160,1355.95,2066.05,14.91
110,180,1351.99,2058.93,14.8
110,200,1344.98,2058.74,14.8
110,220,1346.71,2056.35,14.78
110,240,1347.26,2073.81,14.79
110,260,1352.87,2063.51,14.83
120,100,1551.96,1642.7,16.9
120,120,1424.86,1810.99,15.6
120,140,1375.34,1990.45,15.01
120,160,1376.23,2070.18,14.92
120,180,1358.78,2074.41,14.84
120,200,1349.8,2062.49,14.77
120,220,1355.31,2076.72,14.83
120,240,1359.42,2075.61,14.85
120,260,1357.93,2080.56,14.78
