CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
70,240,3574.66,2104.84,59.56
70,220,3298.47,2091.49,52.81
70,200,3619.58,2081.55,60.41
70,180,3567.48,2087.39,59.45
70,160,3563.92,2088.76,59.3
70,140,3585.49,2098.64,59.69
70,120,3570.05,2073.98,59.49
70,100,3609.32,2071.56,60.1
65,260,3857.12,2274.8,66.46
65,240,3831.52,2222.68,66.02
65,220,4025.98,2299.31,70.08
65,200,3843.4,2233.66,66.24
65,180,3852.81,2218.33,66.35
65,160,3834.66,2233.7,66.11
65,140,3844.47,2176.22,66.28
65,120,3845.08,2186.83,66.28
65,100,3847.47,2231.07,66.25
250,260,3162.83,1816.69,32.92
250,240,3148.6,1858.98,32.74
250,220,3153.52,1884.92,32.75
250,200,3154.37,1868.61,32.8
250,180,3150.29,1834.66,32.8
250,160,3160.93,1826.08,32.92
250,140,3146.88,1866.67,32.84
250,120,3165.12,1847.56,32.85
250,100,3191.36,1822.87,33.18
110,260,3097.53,1886.98,33.3
110,240,3099.88,1836.97,33.3
110,220,3071.59,1838.99,33.14
110,200,3082.96,1908.8,33.28
110,180,3071.96,1834.91,33.12
110,160,3112.42,1867.03,33.36
110,140,3100.99,1817.06,33.3
110,120,3106.48,1829.32,33.35
110,100,3102.97,1838.14,33.52
95,260,2842.45,1913.37,35.13
95,240,2867.05,1876.3,35.38
95,220,2842.09,1878.36,35.1
95,200,2834.53,1908.25,34.96
95,180,2872.44,1878.19,35.53
95,160,2844.16,1861.88,35.07
95,140,2902.04,1853.76,35.93
95,120,2907.32,1889.68,35.86
95,100,2921.13,1871.63,36.14
90,260,3052.28,1947.01,39.78
90,240,2983.67,1984.63,38.78
90,220,2995.14,1941.14,38.88
90,200,2884.88,1879.22,37.41
90,180,2923.84,1917.12,37.94
90,160,2951.26,1882.41,38.17
90,140,2973.87,1903.68,38.56
90,120,3088.27,1911.51,40.06
90,100,3116.71,1887.72,40.53
85,260,3049.63,1930.94,41.62
85,240,3100.02,1929.25,42.44
85,220,3113.38,1928.14,42.7
85,200,3110.99,1911.62,42.54
85,180,3091.24,1887.08,42.22
85,160,3058.11,1898.5,41.84
85,140,3066.96,1918.45,41.92
85,120,3084.51,1946.92,42.2
85,100,3092.32,1884.73,42.2
80,260,3211.07,2016.79,47.3
80,240,3114.19,2043.69,45.55
80,220,3150.65,2030.36,46.3
80,200,3102.91,1934.27,45.36
80,180,3136.74,1938.29,46.1
80,160,3203.57,2047.27,47.81
80,140,3138.0,1950.64,45.95
80,120,3169.46,1929.34,46.63
80,100,3139.09,1900.67,44.24
75,260,3112.72,2032.93,48.17
75,240,3053.43,1979.2,47.11
75,220,3184.99,2021.63,49.66
75,200,3160.74,1992.6,49.23
75,180,3125.94,1995.33,48.53
75,160,3145.68,1992.36,48.97
75,140,3236.99,1951.09,50.71
75,120,3119.92,1926.04,48.47
75,100,3125.79,1944.65,48.56
70,260,3616.21,2086.98,60.34
70,240,3566.33,2097.08,59.39
70,220,3319.08,2055.0,53.25
70,200,3599.05,2113.5,60.06
70,180,-258572.9,2057.47,59.47
70,160,3509.16,2055.79,58.38
70,140,3580.58,2065.25,59.74
70,120,3635.43,2053.97,60.61
70,100,3606.79,2048.39,60.16
65,260,3841.77,2265.41,66.24
65,240,3864.52,2218.5,66.63
65,220,3856.37,2265.99,66.47
65,200,3850.43,2234.29,66.39
65,180,3860.29,2205.65,66.49
65,160,3850.48,2177.05,66.41
65,140,3851.96,2202.23,66.41
65,120,3888.73,2217.77,67.08
65,100,3882.49,2149.14,66.88
