CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
95,200,596.53,546.37,7.31
95,180,602.94,557.36,7.37
95,160,589.63,535.72,7.23
95,140,614.35,568.17,7.56
95,120,607.1,547.67,7.37
95,100,597.6,546.29,7.27
90,260,603.4,579.53,7.67
90,240,619.23,601.6,7.95
90,220,640.6,625.19,8.21
90,200,593.49,579.71,7.6
90,180,601.04,581.63,7.7
90,160,626.99,613.91,8.07
90,140,603.82,582.67,7.68
90,120,628.62,602.96,8.04
90,100,588.29,571.01,7.54
85,260,631.05,636.07,8.43
85,240,594.01,604.22,7.93
85,220,484.33,463.04,6.37
85,200,595.22,593.44,7.88
85,180,614.61,626.79,8.25
85,160,586.98,591.26,7.83
85,140,628.76,636.52,8.37
85,120,589.2,592.46,7.86
85,100,587.52,592.94,7.85
80,260,604.13,635.68,8.48
80,240,642.54,682.06,9.03
80,220,648.36,692.5,9.1
80,200,643.1,694.05,9.04
80,180,649.29,692.91,9.11
80,160,653.67,701.98,9.24
80,140,660.11,715.4,9.31
80,120,656.34,704.85,9.24
80,100,643.74,696.01,9.08
75,260,680.78,768.37,10.19
75,240,675.5,775.91,10.18
75,220,683.09,785.93,10.23
75,200,688.92,790.72,10.36
75,180,685.31,778.92,10.27
75,160,674.02,772.38,10.06
75,140,668.28,763.77,9.98
75,120,707.07,817.17,10.7
75,100,685.44,776.68,10.21
70,260,485.23,556.32,7.61
70,240,704.99,856.82,11.38
70,220,719.55,877.93,11.58
70,200,714.02,862.2,11.48
70,180,704.79,854.49,11.35
70,160,487.04,556.16,7.64
70,140,700.12,856.83,11.3
70,120,-261440.44,858.55,11.32
70,100,731.57,889.9,11.82
65,260,509.86,621.92,8.5
65,240,769.22,1001.89,13.09
65,220,769.6,1000.06,13.08
65,200,503.41,620.24,8.4
65,180,772.11,992.07,13.09
65,160,771.14,992.84,13.06
65,140,769.44,1002.05,13.14
65,120,772.35,990.95,13.08
65,100,770.74,1004.13,13.12
250,260,628.32,467.08,6.56
250,240,634.33,470.76,6.59
250,220,674.63,514.81,7.0
250,200,625.29,473.61,6.54
250,180,625.15,476.73,6.53
250,160,635.8,490.62,6.62
250,140,629.45,483.83,6.55
250,120,626.32,484.22,6.54
250,100,628.87,487.61,6.53
110,260,629.03,497.76,6.66
110,240,628.8,499.02,6.67
110,220,616.52,500.42,6.61
110,200,619.81,502.24,6.65
110,180,618.65,501.44,6.64
110,160,631.05,501.85,6.69
110,140,617.0,490.68,6.58
110,120,621.75,501.94,6.64
110,100,626.39,503.65,6.66
95,260,602.71,558.87,7.37
95,240,598.66,558.16,7.36
95,220,646.38,592.11,7.91
95,200,636.58,592.91,7.84
95,180,654.68,604.66,7.99
95,160,614.13,558.03,7.52
95,140,614.76,558.44,7.46
95,120,638.86,600.84,7.92
95,100,595.49,548.63,7.28
90,260,594.69,572.01,7.58
90,240,605.64,581.79,7.74
90,220,596.62,571.8,7.63
90,200,619.86,605.47,7.95
90,180,596.37,571.6,7.58
90,160,640.45,626.25,8.22
90,140,650.45,626.9,8.33
90,120,604.31,572.52,7.67
90,100,596.82,582.36,7.66
85,260,645.2,661.5,8.65
85,240,623.07,628.62,8.29
85,220,593.48,606.44,7.96
85,200,644.71,652.61,8.75
85,180,624.35,629.83,8.31
85,160,578.22,594.8,7.73
85,140,630.09,638.94,8.45
85,120,595.55,594.49,7.89
85,100,594.96,594.4,7.91
80,260,651.27,693.21,9.12
80,240,649.79,692.17,9.16
80,220,650.67,694.65,9.13
80,200,654.15,705.36,9.21
80,180,657.23,693.6,9.22
80,160,642.48,692.73,9.06
80,140,650.42,691.95,9.13
80,120,649.26,695.13,9.15
80,100,649.12,699.05,9.11
75,260,673.95,771.97,10.06
75,240,671.99,784.58,10.21
75,220,676.01,757.45,10.07
75,200,674.86,763.35,10.03
75,180,691.83,786.91,10.31
75,160,679.59,770.32,10.12
75,140,673.82,764.98,10.03
75,120,672.26,764.21,10.07
75,100,680.3,770.46,10.17
70,260,685.42,823.53,10.95
70,240,689.03,840.38,11.05
70,220,736.46,903.47,11.85
70,200,721.51,882.38,11.63
70,180,712.65,867.4,11.5
70,160,735.75,902.29,11.89
70,140,726.09,882.25,11.63
70,120,716.44,872.32,11.52
70,100,703.29,861.0,11.3
65,260,502.5,621.26,8.37
65,240,778.83,1002.72,13.19
65,220,777.87,1000.56,13.19
65,200,771.1,999.76,13.08
65,180,777.54,995.0,13.16
65,160,777.05,1000.46,13.2
65,140,774.62,987.95,13.09
65,120,779.63,998.78,13.16
65,100,778.17,999.27,13.22
