CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
70,140,1503.21,3374.83,25.06
70,120,1584.68,3074.65,26.42
70,100,1763.66,2849.5,29.33
65,260,1362.95,3929.44,23.54
65,240,1366.47,3981.12,23.55
65,220,1361.57,4014.44,23.49
65,200,1365.37,4036.9,23.58
65,180,1366.33,4022.39,23.58
65,160,1401.95,3683.77,24.16
65,140,1461.52,3375.01,25.19
65,120,1548.83,3089.42,26.71
65,100,1705.29,2864.49,29.37
250,260,2102.54,3663.38,22.33
250,240,2127.36,3753.13,22.55
250,220,2129.63,3823.69,22.63
250,200,2141.01,3839.11,22.76
250,180,2147.93,3888.43,22.78
250,160,2198.24,3613.01,23.24
250,140,2307.99,3312.65,24.26
250,120,2436.88,3041.45,25.87
250,100,2724.64,2820.85,28.66
110,260,2128.02,3845.67,22.82
110,240,2132.99,3882.93,22.89
110,220,2123.98,3977.07,22.9
110,200,2160.11,3996.53,22.87
110,180,2152.98,3990.09,22.89
110,160,2195.37,3641.94,23.54
110,140,2287.12,3334.77,24.55
110,120,2431.27,3057.79,26.1
110,100,2682.85,2822.83,28.72
95,260,1865.88,3849.39,23.05
95,240,1861.94,3913.94,23.0
95,220,1874.61,3985.44,22.98
95,200,1865.23,4004.27,23.05
95,180,1872.94,4007.11,23.1
95,160,1916.6,3640.37,23.54
95,140,1994.28,3334.36,24.58
95,120,2110.73,3060.32,26.16
95,100,2338.58,2837.57,28.92
90,260,1777.92,3856.99,23.08
90,240,1771.34,3899.27,23.04
90,220,1791.31,3994.84,23.18
90,200,1801.22,4024.57,23.31
90,180,1782.54,4008.11,23.09
90,160,1832.69,3653.76,23.56
90,140,1900.95,3348.45,24.7
90,120,-260107.45,3061.53,26.13
90,100,2265.5,2837.08,29.01
85,260,1705.43,3856.1,23.07
85,240,1691.74,3923.85,23.17
85,220,1692.55,3990.1,23.16
85,200,1709.27,4020.71,23.3
85,180,1722.64,4026.63,23.37
85,160,1729.27,3664.93,23.69
85,140,1814.18,3346.12,24.7
85,120,1919.5,3060.5,26.22
85,100,2144.21,2830.11,28.96
80,260,1623.71,3839.32,23.27
80,240,1648.43,3889.58,23.13
80,220,1640.9,3991.83,23.17
80,200,1603.76,4031.18,23.37
80,180,1604.86,4023.68,23.42
80,160,1661.76,3652.03,23.79
80,140,1715.22,3362.03,24.93
80,120,1862.62,3066.84,26.31
80,100,2069.42,2838.59,29.18
75,260,1509.91,3870.93,23.39
75,240,-260638.12,3915.26,23.34
75,220,1566.1,3975.73,23.25
75,200,1559.55,3999.38,23.17
75,180,1561.56,3999.46,23.2
75,160,1566.07,3657.43,23.74
75,140,1618.4,3362.82,24.83
75,120,1711.5,3065.89,26.38
75,100,1890.73,2830.79,29.06
70,260,1441.44,3869.87,23.33
70,240,1423.92,3915.27,23.28
70,220,1419.78,3990.65,23.4
70,200,1435.83,4002.73,23.34
70,180,1421.37,4046.49,23.61
70,160,1473.39,3699.78,24.09
70,140,1532.77,3369.23,25.0
70,120,1608.53,3081.64,26.58
70,100,1790.46,2839.37,29.14
65,260,1362.34,3887.97,23.49
65,240,1393.68,3913.46,23.53
65,220,1408.92,3974.18,23.55
65,200,1380.74,4039.35,23.77
65,180,1380.81,4050.73,23.79
65,160,1441.32,3673.46,24.08
65,140,1462.72,3383.87,25.22
65,120,1593.59,3068.46,26.59
65,100,1757.48,2840.44,29.34
250,260,2106.21,3653.09,22.29
250,240,2123.74,3744.95,22.49
250,220,2132.79,3775.56,22.58
250,200,2143.7,3824.68,22.7
250,180,2149.0,3867.11,22.71
250,160,2193.67,3605.66,23.19
250,140,2282.19,3289.9,24.15
250,120,2431.34,3029.85,25.77
250,100,2697.52,2802.6,28.52
110,260,2114.49,3803.48,22.67
110,240,2116.76,3848.94,22.73
110,220,2129.3,3919.62,22.71
110,200,2120.88,3965.92,22.72
110,180,2128.93,3987.51,22.75
110,160,2179.86,3645.26,23.37
110,140,2278.0,3320.11,24.36
110,120,2431.43,3043.06,25.93
110,100,2681.36,2821.75,28.68
95,260,1847.73,3826.85,22.77
95,240,1847.79,3881.84,22.83
95,220,1852.46,3955.7,22.77
95,200,1867.55,3970.54,22.93
95,180,1852.66,3976.26,22.83
95,160,1901.74,3634.46,23.44
95,140,1988.12,3342.51,24.55
95,120,2106.61,3035.73,25.96
95,100,2327.71,2811.19,28.67
90,260,1781.69,3817.13,23.03
90,240,1768.02,3874.71,22.85
90,220,1765.51,3954.6,22.85
90,200,1764.86,3973.83,22.86
90,180,1787.57,3979.12,23.08
90,160,1821.97,3649.03,23.58
90,140,1932.81,3356.45,24.77
90,120,2008.34,3037.49,25.98
90,100,2232.27,2825.45,28.8
85,260,1685.97,3819.65,22.91
85,240,1677.79,3882.97,22.86
85,220,1687.81,3956.45,22.97
85,200,1678.98,3973.78,22.87
85,180,1683.06,3983.21,22.91
85,160,1723.57,3646.96,23.51
85,140,1796.86,3337.66,24.5
85,120,1922.01,3046.94,26.12
85,100,2116.13,2811.27,28.8
80,260,1583.24,3824.98,22.94
80,240,1583.34,3877.56,22.94
80,220,1586.03,3936.58,22.95
80,200,1583.9,3985.65,23.08
80,180,1593.15,3987.45,23.16
80,160,1631.75,3648.05,23.71
80,140,1704.28,3368.48,24.8
80,120,1799.33,3055.68,26.12
80,100,2003.47,2845.12,29.06
75,260,1500.64,3827.07,23.13
75,240,1502.07,3881.03,23.11
75,220,1489.58,3949.52,23.06
75,200,1493.25,4002.81,23.26
75,180,1500.8,3991.73,23.15
75,160,1546.51,3665.31,23.82
75,140,1595.22,3346.92,24.63
75,120,1703.97,3075.74,26.3
75,100,1876.14,2826.9,28.96
70,260,1408.06,3851.41,23.32
70,240,1411.44,3894.06,23.27
70,220,1412.02,3950.93,23.42
70,200,1406.14,3997.57,23.39
70,180,1402.09,4009.62,23.37
70,160,-260697.3,3675.12,24.09
70,140,1509.51,3376.57,25.07
70,120,1594.79,3075.31,26.4
70,100,1765.15,2846.79,29.24
65,260,1366.92,3849.85,23.56
65,240,1367.01,3904.33,23.56
65,220,1366.74,3956.94,23.56
65,200,1362.34,3990.37,23.49
65,180,1367.14,4019.04,23.54
65,160,1402.25,3682.03,24.17
65,140,1502.32,3377.7,25.22
65,120,1550.44,3085.92,26.72
65,100,1706.3,2859.6,29.38
