CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
85,180,2207.54,1907.04,30.09
85,160,2223.43,1880.56,30.29
85,140,2251.77,1883.61,30.7
85,120,2189.21,1925.67,29.82
85,100,2224.21,1909.31,30.28
80,260,2141.77,1961.92,31.05
80,240,2135.62,1917.21,31.02
80,220,2129.91,1888.03,30.88
80,200,2137.95,1931.56,31.0
80,180,2141.04,1910.59,31.13
80,160,-260014.87,1918.97,30.88
80,140,2126.46,1882.04,30.79
80,120,2126.36,1957.42,30.82
80,100,2135.49,1931.85,30.93
75,260,2241.41,1966.48,34.62
75,240,2238.82,1962.18,34.55
75,220,2229.91,1964.54,34.37
75,200,2242.54,1988.59,34.59
75,180,-259919.83,1973.44,34.21
75,160,2225.46,1980.37,34.24
75,140,2228.63,1988.75,34.29
75,120,2238.79,2009.79,34.54
75,100,2239.64,1988.23,34.49
70,260,2465.71,2121.51,40.78
70,240,2410.53,2073.15,39.72
70,220,2472.65,2063.84,40.9
70,200,2540.1,2117.1,42.24
70,180,2462.02,2038.18,40.71
70,160,2555.04,2043.38,42.5
70,140,2517.77,2057.75,41.77
70,120,2478.88,2074.87,41.11
70,100,2455.97,2123.46,40.64
65,260,2836.32,2238.27,48.94
65,240,2841.44,2201.6,49.04
65,220,2842.14,2230.8,49.0
65,200,2842.43,2196.73,49.06
65,180,2837.61,2204.47,48.97
65,160,2843.04,2237.55,49.03
65,140,2842.25,2210.78,49.03
65,120,2837.71,2230.44,48.98
65,100,2854.23,2218.85,49.25
250,260,2264.27,1796.12,23.93
250,240,2292.63,1786.77,24.33
250,220,2264.98,1780.74,23.94
250,200,2274.76,1752.54,24.08
250,180,2284.35,1796.47,24.09
250,160,2274.85,1838.17,24.04
250,140,2305.72,1797.44,24.36
250,120,2264.93,1798.94,23.93
250,100,2266.9,1774.01,23.94
110,260,2289.21,1827.53,24.28
110,240,2277.39,1773.26,24.14
110,220,2296.14,1796.27,24.33
110,200,2293.18,1808.85,24.29
110,180,2290.45,1830.47,24.27
110,160,2295.17,1803.29,24.29
110,140,2286.77,1796.2,24.2
110,120,2292.19,1823.24,24.27
110,100,2286.66,1765.26,24.25
95,260,2155.1,1845.61,26.46
95,240,2192.66,1856.34,27.01
95,220,2175.56,1813.46,26.76
95,200,2082.74,1854.54,25.56
95,180,2124.89,1828.48,26.06
95,160,2159.13,1830.66,26.51
95,140,2111.81,1826.26,25.94
95,120,2144.74,1862.87,26.37
95,100,2136.66,1792.57,26.25
90,260,2167.0,1844.51,27.96
90,240,2137.12,1888.84,27.56
90,220,2198.63,1893.44,28.47
90,200,-259940.5,1892.88,28.48
90,180,2201.24,1849.79,28.48
90,160,2161.86,1818.98,27.88
90,140,2134.7,1864.93,27.57
90,120,2183.09,1883.54,28.19
90,100,2170.16,1895.68,27.95
85,260,2177.18,1920.24,29.54
85,240,2264.17,1930.25,31.11
85,220,2189.65,1864.87,29.76
85,200,2196.62,1895.44,29.87
85,180,2199.08,1893.81,29.86
85,160,2215.66,1884.63,30.2
85,140,2222.61,1893.41,30.19
85,120,2184.49,1905.58,29.68
85,100,2180.58,1910.43,29.6
80,260,2120.18,1916.16,30.61
80,240,2122.28,1921.62,30.68
80,220,2334.82,1944.31,32.69
80,200,2131.95,1906.66,30.92
80,180,2148.07,1947.78,31.14
80,160,2130.8,1889.31,30.81
80,140,2132.88,1923.09,30.79
80,120,2149.66,1915.65,31.05
80,100,2128.36,1885.17,30.83
75,260,2227.42,2011.49,34.35
75,240,2236.17,2020.46,34.42
75,220,2254.23,1978.87,34.7
75,200,2247.3,2024.18,34.61
75,180,2232.59,2020.33,34.29
75,160,2233.61,1966.3,34.48
75,140,2230.57,1957.73,34.3
75,120,2258.83,1981.97,34.87
75,100,2238.88,1962.68,34.55
70,260,2446.71,2042.58,40.42
70,240,2489.5,2047.27,41.22
70,220,2468.91,2053.05,40.77
70,200,2461.11,2025.11,40.64
70,180,2510.93,2077.25,41.59
70,160,2482.28,2104.49,41.05
70,140,2498.52,2034.9,41.4
70,120,2510.83,2054.7,41.56
70,100,2450.53,2037.3,40.46
65,260,2839.31,2193.61,48.96
65,240,2841.21,2162.55,48.98
65,220,2848.0,2199.62,49.09
65,200,2852.6,2242.1,49.19
65,180,2832.26,2144.06,48.87
65,160,2836.86,2212.97,48.9
65,140,2838.49,2182.53,48.91
65,120,2843.58,2203.51,48.98
65,100,2840.03,2181.32,48.95
