CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
90,140,1955.19,3055.57,25.26
90,120,2102.3,2863.9,27.2
90,100,2255.57,2650.75,29.15
85,260,1690.7,3960.45,23.1
85,240,1721.16,3979.56,23.26
85,220,1708.02,3891.69,23.12
85,200,1767.62,3770.8,23.94
85,180,1800.03,3561.67,24.6
85,160,1853.8,3351.14,25.42
85,140,1870.77,3068.47,25.41
85,120,1972.33,2840.88,26.8
85,100,2184.88,2688.06,29.62
80,260,1656.04,3982.99,23.81
80,240,1670.44,4029.14,24.03
80,220,1634.8,3925.27,23.66
80,200,1658.33,3791.5,24.18
80,180,1728.04,3585.92,24.63
80,160,1739.95,3315.65,25.01
80,140,1822.78,3112.48,26.31
80,120,1925.25,2889.59,27.64
80,100,2070.2,2690.17,29.78
75,260,1584.2,3993.66,24.11
75,240,1592.5,4014.63,24.21
75,220,1591.48,3950.46,24.21
75,200,1625.4,3830.78,24.7
75,180,1638.5,3598.58,24.92
75,160,1683.92,3390.53,26.34
75,140,1738.23,3117.59,26.54
75,120,1869.78,2937.9,28.49
75,100,1994.43,2727.86,30.39
70,260,1593.22,4123.26,26.32
70,240,1584.1,4155.41,25.89
70,220,1580.92,4057.08,26.08
70,200,1589.92,3910.99,26.06
70,180,1618.46,3666.83,26.2
70,160,1672.52,3469.6,27.42
70,140,1714.72,3209.8,28.05
70,120,1823.89,3016.36,29.92
70,100,1945.68,2813.97,31.86
65,260,1584.11,4153.65,27.06
65,240,1590.19,4212.37,27.03
65,220,1587.28,4144.14,27.22
65,200,1595.61,3954.15,27.24
65,180,1621.04,3717.7,27.7
65,160,-260496.76,3483.1,28.14
65,140,1708.01,3281.14,29.24
65,120,1784.8,3039.71,30.55
65,100,1917.13,2872.83,33.06
