CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,180,1288.0,2343.68,22.11
65,160,1285.89,2326.73,22.15
65,140,1289.52,2281.25,22.16
65,120,1324.88,2105.48,22.77
65,100,1395.42,1967.55,23.91
105,260,1536.35,2066.78,17.47
105,240,1569.76,2082.36,17.68
105,220,1541.61,2072.69,17.51
105,200,1559.46,2070.68,17.48
105,180,1549.94,2067.82,17.45
105,160,1549.42,2057.96,17.43
105,140,1571.27,2034.94,17.72
105,120,1622.01,1847.54,18.23
105,100,1732.66,1723.92,19.6
100,260,1510.53,2066.21,17.64
100,240,1506.13,2053.92,17.54
100,220,1496.5,2071.83,17.47
100,200,1533.33,2096.98,17.97
100,180,1501.24,2070.47,17.5
100,160,1506.66,2065.77,17.54
100,140,1508.16,2014.89,17.57
100,120,1558.38,1858.37,18.31
100,100,1658.23,1701.98,19.25
95,260,1441.61,2060.63,17.72
95,240,1459.34,2108.75,18.03
95,220,1446.18,2079.39,17.65
95,200,1485.79,2114.67,18.36
95,180,1441.39,2076.11,17.65
95,160,1426.6,2083.8,17.59
95,140,1472.86,2051.78,18.11
95,120,1493.81,1852.69,18.28
95,100,1614.75,1741.96,19.97
90,260,1424.73,2114.6,18.43
90,240,1438.71,2113.92,18.5
90,220,1406.8,2095.86,18.18
90,200,1402.59,2112.62,18.16
90,180,1411.36,2108.76,18.27
90,160,1435.44,2123.53,18.46
90,140,1453.76,2073.25,18.66
90,120,1478.09,1892.98,18.94
90,100,1548.73,1741.43,20.06
85,260,1414.2,2149.13,19.18
85,240,1419.3,2152.61,19.14
85,220,1373.68,2132.94,18.83
85,200,1332.74,2106.73,18.16
85,180,1349.24,2127.65,18.44
85,160,1395.61,2149.44,18.88
85,140,1396.37,2094.79,18.85
85,120,1456.91,1936.32,19.82
85,100,1540.52,1796.27,20.88
80,260,1282.5,2096.32,18.51
80,240,1289.98,2108.15,18.56
80,220,1346.93,2150.57,19.23
80,200,1329.21,2145.37,19.02
80,180,1290.0,2120.87,18.56
80,160,1282.18,2129.73,18.52
80,140,1300.72,2084.59,18.75
80,120,1331.6,1909.23,19.18
80,100,1406.74,1749.46,20.2
75,260,1236.89,2137.74,19.13
75,240,1247.72,2134.35,19.08
75,220,1260.08,2155.63,19.3
75,200,1262.33,2168.31,19.42
75,180,1247.3,2146.68,19.1
75,160,1241.05,2133.32,19.05
75,140,1245.95,2099.23,19.12
75,120,1288.29,1944.95,19.75
75,100,1358.86,1782.03,20.77
70,260,1236.57,2191.7,20.37
70,240,1265.3,2239.1,20.88
70,220,1238.88,2216.97,20.57
70,200,1253.52,2231.57,20.73
70,180,1247.04,2229.41,20.55
70,160,1248.03,2215.53,20.36
70,140,1235.55,2154.08,20.02
70,120,1292.75,2028.24,21.3
70,100,1357.1,1877.16,22.42
65,260,1281.86,2321.17,22.14
65,240,1295.7,2323.72,22.22
65,220,1290.45,2328.97,22.16
65,200,1291.43,2304.81,22.17
65,180,1295.38,2318.72,22.22
65,160,1283.74,2307.89,22.07
65,140,1291.32,2290.76,22.3
65,120,1323.17,2118.92,22.89
65,100,1384.91,1954.52,23.8
