Time (s),DRAM Power (W),IPC
897.3415,57.78,0.87
898.2163,65.55,1.33
899.0862,65.27,0.94
899.8681,58.54,0.99
900.7500,66.11,1.20
901.6082,64.44,1.12
902.4465,62.93,0.97
903.2214,58.15,0.82
904.0984,65.97,1.11
904.9599,64.64,0.97
905.7392,58.39,0.88
906.6198,65.95,1.11
907.4927,65.35,1.13
908.3745,66.36,0.96
909.1523,58.54,0.84
910.0337,65.96,1.15
910.9012,65.25,0.97
911.6790,58.47,0.85
912.4656,58.97,0.95
913.3412,65.60,1.10
914.2044,64.85,1.13
915.0705,64.98,0.85
915.8608,59.31,1.00
916.7387,66.33,1.11
917.5963,64.74,0.94
918.3837,59.13,0.85
919.2667,66.51,1.12
920.1186,63.86,0.91
920.8954,58.39,0.86
921.6835,59.02,0.96
922.5570,65.58,1.15
923.4083,63.93,1.12
924.2780,65.15,0.84
925.0440,57.31,0.84
925.9392,67.15,1.12
926.7967,64.69,0.92
927.5858,59.30,0.91
928.4645,65.81,1.11
929.3448,66.21,1.08
930.2054,64.51,0.85
930.9707,57.36,0.91
931.8625,66.72,1.06
932.7202,64.75,0.94
933.4940,57.97,0.90
934.2778,58.66,0.91
935.0704,59.61,0.93
935.8351,57.34,0.85
936.7140,66.25,1.10
937.5689,64.44,0.85
938.3457,58.28,0.86
939.1104,57.52,0.83
939.8872,58.52,0.96
940.7626,65.94,1.09
941.6159,64.12,1.11
942.4623,63.79,0.98
943.2371,58.06,0.82
944.1071,65.46,1.09
944.9649,64.90,0.92
945.7440,58.54,0.95
946.6175,65.63,1.09
947.4955,65.91,1.05
948.3571,64.69,0.81
949.1254,58.25,0.93
950.0101,66.78,1.07
950.8799,65.47,0.82
951.6756,59.84,0.88
952.4370,57.18,0.93
953.2017,57.47,0.86
954.0852,66.42,1.08
954.9373,64.06,0.87
955.7133,58.37,0.86
956.4954,58.90,0.87
957.2643,57.76,0.87
958.0225,56.99,0.90
958.9236,68.42,1.09
959.7806,64.47,1.08
960.5454,57.42,1.07
961.3044,56.95,1.07
962.0621,56.90,1.09
962.8096,56.18,1.10
963.5626,56.54,1.05
964.3393,58.75,1.08
965.0959,56.99,1.08
965.8637,58.06,1.12
966.6105,56.32,1.05
967.3907,58.92,1.08
968.1534,57.31,1.30
968.9998,63.91,1.12
969.8512,64.05,1.10
970.7601,68.34,0.97
971.6488,66.97,1.11
972.4999,64.22,0.85
973.3715,65.74,1.06
974.2246,64.20,0.92
975.0957,65.67,1.10
975.9523,64.45,0.87
976.7324,58.59,0.81
977.6110,66.01,1.12
978.4680,64.69,0.90
979.2644,60.29,0.79
980.0417,58.77,0.99
980.9144,65.77,1.08
981.7840,65.70,1.05
982.6602,66.14,0.86
983.4443,59.15,0.98
984.3172,66.03,1.10
985.1648,64.01,0.86
985.9263,57.21,0.86
986.8266,67.68,1.10
987.7147,66.90,0.91
988.5014,59.18,0.93
989.3862,67.50,1.11
990.2668,66.55,1.02
991.1099,63.41,0.84
991.9785,65.07,1.20
992.8379,65.03,0.86
993.6387,60.44,0.85
994.4081,57.87,0.88
995.3133,68.10,0.96
996.1487,63.42,1.07
997.0024,64.46,1.09
997.8765,65.80,0.87
998.6556,58.50,0.94
999.5323,66.31,1.09
1000.4158,66.68,0.80
1001.3002,66.89,1.00
1002.1568,64.91,1.07
1002.9161,57.81,0.91
1003.7924,67.98,1.04
1004.6507,67.03,1.03
1005.5097,66.41,1.72
1006.3028,53.59,1.65
1007.2169,54.32,1.82
1008.0597,60.40,1.77
1008.9276,78.93,1.87
1009.7482,78.83,1.87
1010.5841,82.34,1.94
1011.3511,73.86,1.68
1012.2039,79.37,1.40
1013.0701,69.04,1.10
1013.9681,74.43,1.56
1014.8259,72.71,1.26
1015.6825,73.29,1.59
1016.4555,62.73,1.86
1017.3327,68.94,1.97
1018.1929,65.77,1.77
1019.0546,67.55,0.93
1019.8566,65.46,1.73
1020.7402,71.72,1.83
1021.6145,67.19,1.66
1022.4021,60.21,1.71
1023.1773,59.64,1.79
1023.9686,60.79,1.69
1024.7569,60.68,1.73
1025.5346,59.81,1.48
1026.4322,72.65,2.01
1027.2993,66.33,1.84
1028.1610,66.75,2.10
1029.0257,66.65,2.01
1029.9001,67.00,1.77
1030.6665,66.79,1.79
1031.4478,72.80,1.29
1032.3148,75.68,1.76
1033.1683,70.65,1.78
1033.9511,60.60,1.88
1034.8426,69.66,2.05
1035.7157,68.30,2.05
1036.5726,66.05,1.80
1037.4570,67.74,1.92
1038.3242,67.31,1.43
1039.1005,61.59,1.74
1039.8876,61.30,1.02
1040.7919,66.87,1.85
1041.7134,64.23,1.86
1042.6160,51.73,1.42
1043.4566,63.54,1.46
1044.3358,65.28,1.26
1045.1025,58.73,1.29
1045.8321,64.94,1.41
1046.6810,65.59,1.50
1047.3048,56.07,1.77
1048.1805,67.97,1.68
1049.0242,64.13,1.75
1049.7785,57.37,1.66
1050.5411,58.00,1.47
1051.4155,65.88,1.73
1052.2963,51.01,1.48
1053.0788,45.44,1.90
1054.0008,52.54,1.65
1054.8790,49.69,1.65
1055.6553,43.53,1.70
1056.4314,44.15,1.57
1057.2136,44.22,1.52
1058.0668,58.38,1.82
1058.9601,63.86,1.71
1059.8518,56.65,1.69
1060.6325,44.30,1.66
1061.4242,44.70,1.60
1062.2933,49.79,1.54
1063.0680,44.03,1.84
1063.9651,52.01,1.84
1064.8365,50.58,1.84
1065.7225,51.15,1.72
1066.5471,47.38,1.80
1067.3648,47.09,1.76
1068.1552,45.49,1.76
1068.9249,59.27,1.85
1069.8365,70.03,1.91
1070.7038,66.52,1.90
1071.4742,59.69,1.81
1072.3282,65.90,1.92
1073.1906,65.12,2.00
1074.0399,64.09,1.79
1074.8191,55.29,1.85
1075.5923,59.77,1.79
1076.4824,68.91,2.02
1077.3504,66.63,1.84
1078.1359,57.24,1.89
1079.0216,68.15,1.89
1079.8852,67.70,1.98
1080.7723,69.81,1.89
1081.5725,60.85,1.81
1082.3491,58.49,1.85
1083.1097,57.25,1.93
1083.8861,59.53,1.86
1084.6468,56.68,1.87
1085.4446,56.03,1.89
1086.2578,48.95,1.55
1087.1731,53.51,1.86
1088.0573,52.55,1.96
1088.9425,51.88,1.81
1089.7348,45.47,1.83
1090.5233,46.77,1.75
1091.4667,55.83,1.80
1092.3449,50.30,1.78
1093.1387,46.32,1.77
1093.9437,46.90,1.69
1094.7329,45.39,1.79
1095.5654,47.86,1.98
1096.4593,49.31,1.98
1097.3391,61.53,0.87
1098.2525,85.35,1.03
1099.1303,80.80,1.04
1099.9247,72.49,0.97
1100.8127,81.92,0.91
1101.6924,80.91,2.12
1102.6067,79.34,1.85
1103.4770,80.93,2.15
1104.2775,75.07,1.62
1105.1708,77.10,2.10
1106.0543,81.77,1.99
1106.8582,74.75,1.45
1107.7744,80.89,1.09
1108.6505,80.64,2.15
1109.4344,70.85,0.86
1110.3432,83.11,0.89
1111.2254,80.73,1.20
1112.0237,68.26,0.89
1112.8129,70.46,1.99
1113.7322,81.54,2.14
1114.6199,80.05,2.09
1115.4951,79.33,1.42
1116.2894,75.16,1.96
1117.2034,80.67,1.18
1118.0934,83.52,2.13
1118.8928,71.24,0.96
1119.8243,85.59,1.40
1120.7036,79.56,0.83
1121.4910,68.23,1.93
1122.3951,83.44,2.19
1123.2832,80.10,1.86
1124.1728,83.09,2.06
1124.9628,73.47,0.77
1125.8810,84.16,0.91
1126.7730,80.54,0.84
1127.5942,71.09,1.21
1128.5005,83.20,1.21
1129.3788,79.83,1.72
1130.2563,79.49,0.91
1131.0429,70.80,1.94
1131.9351,79.85,2.27
1132.8172,80.78,1.71
1133.7221,85.40,2.12
1134.6291,78.51,1.84
1135.5061,82.82,0.97
1136.3966,84.21,1.09
1137.2037,68.99,1.31
1138.1130,84.11,1.64
1138.9959,80.16,0.81
1139.8868,82.20,0.99
1140.7613,79.81,1.18
1141.6669,79.93,0.92
1142.5508,82.87,1.93
1143.3485,69.47,1.04
1144.2562,84.34,1.65
1145.1506,80.44,1.72
1146.0206,78.53,0.84
1146.9320,83.74,1.38
1147.8236,79.97,0.83
1148.6216,70.15,2.10
1149.5188,82.25,2.06
1150.3988,79.98,1.67
1151.2881,84.21,1.94
1152.0697,71.14,0.81
1152.9774,84.00,0.96
1153.8638,80.12,0.88
1154.6556,68.10,2.04
1155.5726,85.03,2.19
1156.4723,80.90,2.08
1157.3502,80.22,1.86
1158.2551,82.80,1.13
1159.1333,79.85,0.88
1160.0252,79.82,0.92
1160.8126,70.93,1.73
1161.6793,79.96,0.87
1162.5745,83.96,1.00
1163.4521,80.28,2.00
1164.2590,72.68,2.07
1165.1573,77.17,2.16
1166.0225,80.34,1.89
1166.8840,79.15,1.93
1167.6867,76.71,1.99
1168.4820,69.38,0.76
1169.3837,83.54,0.86
1170.2822,81.80,1.11
1171.1746,81.55,1.55
1171.9538,69.14,0.64
1172.8560,83.03,1.29
1173.7487,80.42,2.11
1174.5620,76.19,1.40
1175.4857,80.80,1.66
1176.3614,81.53,1.44
1177.2229,77.94,1.99
1178.0259,76.57,2.03
1178.9391,78.23,2.37
1179.8273,81.43,0.90
1180.7145,84.10,0.84
1181.5883,79.46,2.15
1182.3902,71.96,0.75
1183.3209,82.86,1.20
1184.2048,82.67,2.06
1185.0040,73.63,1.71
1185.9078,78.40,2.01
1186.7852,82.68,2.01
1187.6523,78.37,2.30
1188.5384,82.17,2.11
1189.4063,80.61,0.68
1190.1925,69.24,1.39
1191.0973,83.72,0.81
1191.9770,81.25,1.29
1192.8646,81.99,0.84
1193.6492,69.17,0.85
1194.5527,85.29,0.82
1195.4475,82.44,0.83
1196.3128,80.71,1.82
1197.2121,77.09,2.00
1198.0895,81.68,1.41
1198.9150,73.01,0.71
1199.8210,83.71,0.92
1200.7014,82.58,2.11
1201.4921,72.49,1.44
1202.3756,77.90,2.06
1203.2592,83.53,1.89
1204.1281,80.13,2.27
1204.9973,79.82,1.00
1205.7896,73.76,2.11
1206.6837,81.51,1.27
1207.5612,80.55,1.44
1208.4342,81.09,0.70
1209.2835,75.88,1.92
1210.1765,82.33,2.09
1211.0625,81.70,2.01
1211.9357,81.15,0.89
1212.7258,72.12,2.14
1213.5328,75.89,2.14
1214.3269,68.89,1.09
1215.2272,79.00,1.42
1216.1272,84.39,2.42
1216.9308,73.52,0.97
1217.8220,78.98,1.17
1218.7171,83.64,2.21
1219.5080,72.89,0.77
1220.4036,80.58,0.95
1221.3049,84.77,1.93
1222.1038,70.71,1.19
1223.0009,78.83,1.29
1223.8823,83.09,0.91
1224.7707,84.25,0.88
1225.6807,82.39,1.20
1226.4758,69.35,0.75
1227.4019,86.34,0.93
1228.2985,82.94,1.52
1229.0887,70.34,0.69
1229.9988,83.14,0.97
1230.8888,83.76,1.51
1231.6844,69.44,1.46
1232.5992,84.86,1.56
1233.4762,79.75,2.01
1234.3551,79.76,2.22
1235.2552,81.78,2.01
1236.0550,76.65,0.85
1236.8512,68.66,2.03
1237.6551,76.80,0.85
1238.5173,73.39,1.56
1239.4246,84.54,0.97
1240.3218,81.14,1.88
1241.2834,85.18,1.41
1242.0840,74.92,2.18
1242.9879,77.87,2.12
1243.8656,80.48,2.18
1244.7693,83.22,2.18
1245.6475,79.48,1.88
1246.4353,75.36,1.92
1247.3224,75.44,1.61
1248.2184,84.15,1.06
1249.0989,82.79,1.85
1249.8938,69.13,0.79
1250.7819,82.43,0.92
1251.6641,80.07,0.76
1252.4658,69.14,1.94
1253.3713,83.85,1.27
1254.2388,78.65,1.81
1255.1289,80.43,2.13
1256.0066,79.37,1.47
1256.7929,72.12,2.16
1257.6921,78.63,2.26
1258.5567,78.58,2.06
1259.4400,82.02,2.13
1260.2424,75.80,0.86
1261.0431,68.61,1.81
1261.9606,85.17,2.21
1262.8525,80.56,2.30
1263.6209,72.70,1.96
1264.4990,79.45,1.97
1265.2720,72.83,1.52
1266.1560,79.73,1.80
1267.0290,79.17,2.03
1267.9093,79.82,1.11
1268.6962,70.95,2.10
1269.6060,81.45,2.17
1270.5149,81.71,2.14
1271.3930,79.83,1.82
1272.1891,76.28,1.84
1273.0694,75.79,2.16
1273.9322,78.53,2.02
1274.8022,80.24,2.25
1275.7079,82.57,2.17
1276.6115,81.92,1.93
1277.4072,76.18,1.15
1278.3260,81.12,1.02
1279.2031,80.49,2.20
1280.0048,72.61,0.80
1280.9252,85.09,0.99
1281.7970,79.21,1.25
1282.6687,79.38,1.91
1283.5546,80.41,0.80
1284.3708,70.94,2.00
1285.2703,82.68,2.08
1286.1543,80.08,2.09
1287.0312,79.77,1.98
1287.8181,75.69,1.22
1288.7387,81.39,1.12
1289.6110,81.59,2.04
1290.3930,69.42,0.82
1291.3059,84.27,1.03
1292.1921,80.30,0.83
1293.0031,71.00,1.89
1293.9000,81.93,2.27
1294.7867,80.08,2.12
1295.6751,82.22,2.21
1296.4705,75.00,0.97
1297.3716,80.13,0.94
1298.2592,83.56,0.99
1299.0597,69.11,1.61
1299.9637,83.95,1.48
1300.8327,79.13,2.11
1301.7191,80.11,2.20
1302.5950,79.30,2.03
1303.4043,78.13,1.26
1304.1956,68.01,1.11
1305.0932,83.24,1.38
1305.9782,80.15,2.06
1306.8693,80.18,1.21
1307.6469,71.29,2.08
1308.5374,79.77,2.25
1309.4289,82.00,1.67
1310.3351,83.21,1.37
1311.1363,71.04,2.27
1311.9521,72.63,0.82
1312.8583,83.99,0.89
1313.7303,78.85,0.96
1314.6288,81.20,0.97
1315.5079,79.37,0.83
1316.3109,69.18,1.78
1317.2061,83.94,2.07
1318.0874,79.89,2.15
1318.9667,79.85,1.80
1319.7743,76.30,1.88
1320.6642,77.93,1.83
1321.4440,71.66,2.21
1322.3242,80.02,2.03
1323.1994,80.80,2.19
1324.0842,82.21,2.08
1324.8664,72.34,0.80
1325.7798,81.20,0.94
1326.6531,82.18,2.02
1327.4493,68.78,1.23
1328.3610,84.97,1.55
1329.2464,80.72,1.28
1330.1318,69.19,1.35
1331.0173,57.15,1.36
1331.7877,49.55,1.34
1332.5664,50.11,1.43
1333.4583,57.14,0.93
1334.3301,52.51,0.60
1335.2083,57.70,1.48
1336.0443,63.77,1.32
1336.9206,67.61,2.11
1337.7889,67.54,1.62
1338.6527,67.63,1.91
1339.4123,59.08,0.64
1340.3174,72.24,0.55
1341.1865,70.47,0.58
1342.0502,68.43,0.82
1342.9254,69.16,0.84
1343.7781,67.13,0.71
1344.5457,60.19,0.78
1345.3287,57.80,0.73
1346.2313,56.17,0.95
1347.1104,58.82,0.94
1347.9911,62.38,0.77
1348.9113,62.23,0.92
1349.8140,56.63,1.69
1350.7236,55.16,2.93
1351.6089,55.16,1.29
1352.4569,48.33,1.91
1353.5000,61.35,1.40
1354.3821,54.30,1.26
