Time (s),DRAM Power (W),IPC
60.5468,19.24,0.93
60.7785,19.27,1.29
61.0117,19.26,0.97
61.2432,19.30,1.04
61.4753,19.23,0.85
61.7095,19.49,1.21
61.9456,19.51,0.79
62.1753,19.06,0.97
62.4072,19.24,1.27
62.6401,19.34,0.95
62.8711,19.18,1.11
63.1032,19.16,1.09
63.3334,19.15,1.22
63.5647,19.22,0.94
63.7951,19.12,1.01
64.0274,19.26,0.96
64.2602,19.27,0.94
64.4918,19.22,1.13
64.7225,19.07,1.42
64.9544,19.24,0.92
65.1860,19.14,1.13
65.4161,19.10,1.48
65.6479,19.14,0.96
65.8783,18.96,0.86
66.1066,18.96,1.31
66.3395,19.18,1.27
66.5716,19.14,0.82
66.8025,19.16,0.91
67.0318,18.95,1.05
67.2625,19.04,1.00
67.4945,19.21,1.26
67.7260,19.16,0.94
67.9605,19.45,0.91
68.1925,19.12,1.41
68.4246,19.19,0.64
68.6544,19.02,0.95
68.8819,18.79,1.05
69.1125,19.04,1.25
69.3403,18.95,0.99
69.5702,19.11,0.94
69.8016,19.27,1.24
70.0359,19.37,1.06
70.2616,18.68,1.25
70.4938,19.23,0.99
70.7249,19.20,1.03
70.9549,19.02,1.04
71.1873,19.39,0.96
71.4167,19.09,1.08
71.6458,19.09,0.94
71.8760,19.18,0.83
72.1093,19.40,1.20
72.3428,19.41,0.77
72.5742,19.24,0.97
72.8009,18.92,1.04
73.0322,19.35,1.22
73.2635,19.27,0.98
73.4948,19.42,1.12
