CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
95,180,827.25,786.77,10.29
95,160,816.21,791.36,10.12
95,140,818.65,777.82,10.15
95,120,816.16,773.26,10.11
95,100,810.83,762.57,10.04
90,260,888.96,894.62,11.54
90,240,881.43,894.17,11.47
90,220,896.83,899.52,11.69
90,200,891.76,897.25,11.59
90,180,858.6,861.47,11.17
90,160,859.19,857.31,11.14
90,140,895.11,881.1,11.61
90,120,859.81,856.73,11.22
90,100,903.96,892.81,11.75
85,260,828.1,882.51,11.31
85,240,819.04,859.72,11.2
85,220,832.25,886.41,11.37
85,200,938.85,996.06,12.74
85,180,842.72,892.64,11.54
85,160,889.01,942.7,12.32
85,140,848.44,890.72,11.55
85,120,840.08,879.88,11.48
85,100,838.51,855.78,11.48
80,260,876.75,990.93,12.9
80,240,874.66,990.09,12.81
80,220,878.43,994.89,12.85
80,200,865.65,979.56,12.65
80,180,850.69,942.53,12.42
80,160,848.91,949.0,12.35
80,140,983.7,1070.86,13.99
80,120,844.94,934.69,12.26
80,100,879.85,970.8,12.88
75,260,889.03,1055.6,13.84
75,240,921.62,1102.58,14.46
75,220,860.83,984.8,12.82
75,200,856.78,1014.91,13.21
75,180,910.76,1087.77,14.21
75,160,890.71,1055.97,13.84
75,140,892.15,1051.78,13.82
75,120,883.37,1039.49,13.69
75,100,869.83,1008.2,13.42
70,260,954.75,1178.68,15.39
70,240,920.31,1120.28,14.78
70,220,917.03,1159.39,15.08
70,200,910.61,1139.32,14.96
70,180,941.77,1170.04,15.47
70,160,926.52,1163.7,15.22
70,140,932.56,1126.18,14.97
70,120,932.17,1166.52,15.35
70,100,921.64,1143.98,15.14
65,260,1132.41,1491.26,19.45
65,240,1137.06,1490.85,19.52
65,220,1122.15,1480.87,19.28
65,200,971.63,1237.06,16.22
65,180,1130.77,1477.53,19.43
65,160,1134.69,1484.15,19.48
65,140,1136.83,1499.33,19.51
65,120,1124.45,1474.88,19.3
65,100,1103.6,1422.03,18.95
105,260,991.86,890.73,11.22
105,240,920.95,830.91,10.5
105,220,880.77,785.69,9.94
105,200,884.6,783.4,9.97
105,180,895.26,791.09,10.1
105,160,891.11,797.99,10.07
105,140,925.29,820.43,10.42
105,120,924.58,816.57,10.47
105,100,928.83,822.2,10.51
100,260,885.17,838.21,10.58
100,240,847.94,786.59,10.02
100,220,849.57,795.45,10.07
100,200,841.05,791.5,9.98
100,180,869.18,831.13,10.41
100,160,841.79,791.82,9.98
100,140,852.66,791.9,10.1
100,120,863.22,813.4,10.26
100,100,905.04,830.1,10.72
95,260,812.81,802.44,10.07
95,240,847.24,833.44,10.64
95,220,819.46,796.79,10.13
95,200,806.42,797.42,10.0
95,180,848.6,844.09,10.55
95,160,814.27,805.73,10.09
95,140,831.27,812.58,10.31
95,120,809.16,785.84,10.03
95,100,821.61,782.77,10.16
90,260,880.48,898.88,11.42
90,240,896.56,909.14,11.65
90,220,870.7,893.23,11.33
90,200,919.09,964.84,11.99
90,180,871.41,896.82,11.34
90,160,892.4,915.75,11.58
90,140,947.24,965.08,12.34
90,120,944.03,951.6,12.26
90,100,890.89,886.06,11.56
85,260,844.05,914.28,11.56
85,240,867.72,937.43,11.86
85,220,859.64,943.52,11.77
85,200,865.9,944.08,11.86
85,180,844.03,916.57,11.52
85,160,841.43,901.52,11.5
85,140,846.5,913.29,11.55
85,120,835.22,897.69,11.43
85,100,837.55,881.6,11.44
80,260,859.78,991.6,12.58
80,240,879.49,1011.02,12.9
80,220,845.93,981.36,12.37
80,200,899.24,1042.85,13.2
80,180,878.06,1007.11,12.82
80,160,865.97,994.5,12.63
80,140,890.58,1034.59,13.1
80,120,952.09,1045.91,13.53
80,100,840.32,959.88,12.26
75,260,861.75,1002.45,12.83
75,240,919.56,1134.0,14.37
75,220,889.52,1074.4,13.77
75,200,888.16,1082.4,13.81
75,180,865.79,1008.98,12.95
75,160,902.91,1111.2,14.11
75,140,903.91,1102.49,14.14
75,120,884.14,1076.01,13.75
75,100,904.7,1085.84,14.09
70,260,943.54,1219.17,15.55
70,240,947.16,1217.82,15.6
70,220,958.88,1236.84,15.8
70,200,935.12,1193.59,15.4
70,180,936.84,1192.24,15.43
70,160,939.77,1192.74,15.5
70,140,958.36,1236.64,15.82
70,120,983.07,1266.01,16.25
70,100,915.83,1165.03,15.06
65,260,1126.94,1517.48,19.35
65,240,990.21,1274.62,16.55
65,220,1130.38,1516.47,19.43
65,200,1109.86,1498.8,19.08
65,180,1110.73,1485.85,19.12
65,160,1132.13,1525.43,19.48
65,140,1134.98,1520.38,19.49
65,120,1118.23,1484.54,19.23
65,100,1119.55,1489.15,19.26
