CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,120,313.65,356.23,3.56
105,100,346.83,341.43,3.95
100,260,260.26,498.86,3.1
100,240,259.82,482.77,3.09
100,220,254.47,486.67,3.07
100,200,259.93,475.18,3.1
100,180,265.08,437.69,3.16
100,160,267.29,404.25,3.19
100,140,293.92,400.55,3.51
100,120,312.56,357.95,3.71
100,100,339.32,345.32,4.11
95,260,247.3,508.98,3.1
95,240,242.08,510.37,3.05
95,220,260.2,523.59,3.3
95,200,252.69,473.7,3.17
95,180,255.25,447.53,3.22
95,160,269.82,407.32,3.37
95,140,274.46,391.08,3.44
95,120,298.85,365.48,3.7
95,100,315.67,344.06,3.97
90,260,241.92,501.36,3.2
90,240,251.02,518.44,3.32
90,220,236.97,488.34,3.12
90,200,236.61,461.73,3.12
90,180,241.57,436.57,3.18
90,160,245.56,418.02,3.26
90,140,267.74,385.94,3.52
90,120,283.36,371.19,3.74
90,100,299.06,330.85,3.91
85,260,241.25,528.82,3.33
85,240,224.24,503.58,3.11
85,220,224.84,503.34,3.12
85,200,228.24,477.34,3.2
85,180,240.71,453.81,3.34
85,160,248.73,427.14,3.44
85,140,248.52,391.6,3.44
85,120,272.62,371.04,3.81
85,100,288.6,346.37,3.99
80,260,213.81,505.96,3.21
80,240,214.11,507.14,3.19
80,220,218.49,518.52,3.23
80,200,218.42,488.8,3.26
80,180,222.45,439.61,3.29
80,160,225.57,417.97,3.38
80,140,236.88,388.62,3.52
80,120,258.73,373.5,3.83
80,100,270.56,345.84,4.06
75,260,208.09,508.16,3.27
75,240,210.5,519.9,3.31
75,220,219.5,525.49,3.48
75,200,215.84,478.59,3.4
75,180,218.61,464.96,3.45
75,160,220.11,426.0,3.49
75,140,236.83,418.81,3.71
75,120,255.44,372.49,3.94
75,100,263.5,346.31,4.12
70,260,211.79,534.83,3.68
70,240,222.12,531.52,3.68
70,220,212.45,530.4,3.6
70,200,207.26,482.79,3.53
70,180,218.99,476.05,3.73
70,160,212.36,425.27,3.62
70,140,222.64,403.47,3.79
70,120,250.25,379.95,4.09
70,100,267.79,374.18,4.43
65,260,210.16,539.86,3.72
65,240,210.46,530.71,3.72
65,220,210.8,530.71,3.73
65,200,213.58,513.98,3.77
65,180,217.05,479.47,3.84
65,160,222.2,439.66,3.92
65,140,228.4,416.55,4.03
65,120,238.55,401.99,4.21
65,100,259.08,366.99,4.55
