CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
95,100,682.47,796.37,8.48
90,260,571.93,1164.32,7.45
90,240,580.66,1191.19,7.58
90,220,575.94,1176.31,7.51
90,200,572.99,1182.54,7.47
90,180,576.62,1194.34,7.53
90,160,584.41,1119.67,7.55
90,140,580.62,995.76,7.59
90,120,606.13,885.76,7.85
90,100,654.96,795.61,8.52
85,260,545.03,1166.92,7.46
85,240,545.9,1191.57,7.49
85,220,545.79,1172.48,7.49
85,200,544.3,1172.29,7.46
85,180,544.96,1175.19,7.47
85,160,549.22,1116.31,7.5
85,140,552.13,972.92,7.56
85,120,571.79,881.86,7.84
85,100,625.24,810.53,8.54
80,260,512.81,1166.81,7.5
80,240,512.75,1173.82,7.5
80,220,509.41,1176.94,7.46
80,200,510.91,1175.71,7.47
80,180,514.67,1177.62,7.48
80,160,512.03,1120.02,7.5
80,140,537.78,982.33,7.61
80,120,538.31,876.12,7.85
80,100,578.49,799.41,8.47
75,260,483.04,1178.17,7.51
75,240,479.58,1174.29,7.49
75,220,483.27,1171.27,7.51
75,200,483.28,1169.15,7.51
75,180,480.98,1167.84,7.5
75,160,476.58,1114.85,7.51
75,140,487.47,974.25,7.59
75,120,506.77,877.74,7.86
75,100,530.0,804.81,8.53
70,260,454.76,1181.78,7.56
70,240,449.98,1161.37,7.56
70,220,448.4,1184.48,7.54
70,200,450.73,1184.75,7.59
70,180,453.02,1152.17,7.57
70,160,456.69,1100.46,7.55
70,140,456.91,988.71,7.68
70,120,476.47,882.42,7.97
70,100,513.38,790.56,8.58
65,260,435.39,1155.45,7.58
65,240,435.94,1164.02,7.58
65,220,446.89,1153.28,7.57
65,200,435.04,1164.34,7.57
65,180,438.45,1177.65,7.63
65,160,435.66,1103.0,7.59
65,140,448.73,970.95,7.67
65,120,467.79,864.73,7.97
65,100,490.61,791.63,8.59
105,260,658.99,1171.0,7.45
105,240,656.19,1162.92,7.43
105,220,656.91,1174.06,7.44
105,200,661.21,1178.35,7.45
105,180,658.72,1185.77,7.46
105,160,660.57,1120.83,7.46
105,140,667.48,998.49,7.55
105,120,688.21,868.25,7.78
105,100,746.86,795.75,8.44
100,260,631.47,1176.32,7.47
100,240,628.7,1180.77,7.46
100,220,629.35,1162.91,7.44
100,200,625.76,1165.75,7.43
100,180,629.95,1166.39,7.44
100,160,634.53,1113.8,7.45
100,140,638.33,994.44,7.54
100,120,656.2,868.27,7.8
100,100,721.34,798.13,8.55
95,260,608.19,1158.87,7.48
95,240,599.88,1172.19,7.45
95,220,598.28,1188.35,7.48
95,200,600.16,1175.05,7.45
95,180,602.4,1160.18,7.44
95,160,604.09,1124.49,7.48
95,140,609.61,986.04,7.55
95,120,633.4,887.08,7.83
95,100,681.99,796.78,8.48
90,260,585.5,1188.69,7.55
90,240,576.38,1174.86,7.51
90,220,572.11,1177.66,7.45
90,200,575.85,1172.5,7.51
90,180,575.68,1169.28,7.5
90,160,581.47,1115.78,7.56
90,140,582.51,991.31,7.59
90,120,599.43,869.63,7.83
90,100,652.61,794.92,8.49
85,260,544.46,1168.58,7.48
85,240,545.07,1163.29,7.48
85,220,543.1,1170.38,7.45
85,200,552.47,1163.1,7.5
85,180,545.13,1171.82,7.47
85,160,541.94,1112.92,7.47
85,140,561.92,991.07,7.65
85,120,573.45,884.96,7.84
85,100,619.22,792.85,8.49
80,260,523.01,1152.38,7.49
80,240,510.48,1177.64,7.47
80,220,505.09,1152.13,7.46
80,200,508.13,1166.3,7.47
80,180,508.79,1155.14,7.47
80,160,-261612.81,1098.49,7.5
80,140,516.66,983.01,7.58
80,120,533.6,869.67,7.82
80,100,578.59,798.85,8.48
75,260,481.89,1175.14,7.51
75,240,482.6,1180.78,7.5
75,220,481.73,1164.95,7.49
75,200,481.0,1166.77,7.48
75,180,485.34,1167.82,7.54
75,160,483.64,1115.13,7.52
75,140,487.96,977.16,7.6
75,120,500.81,867.43,7.87
75,100,546.9,800.17,8.51
70,260,461.03,1163.47,7.59
70,240,452.89,1154.62,7.55
70,220,452.48,1171.89,7.56
70,200,456.93,1150.63,7.61
70,180,461.98,1157.77,7.61
70,160,451.45,1117.19,7.59
70,140,459.46,990.11,7.67
70,120,472.14,875.48,7.94
70,100,511.57,791.48,8.58
65,260,436.08,1153.71,7.59
65,240,437.13,1167.66,7.6
65,220,436.65,1167.45,7.59
65,200,444.55,1157.24,7.59
65,180,436.91,1148.29,7.62
65,160,436.79,1104.72,7.61
65,140,443.53,983.72,7.71
65,120,458.22,865.17,7.96
65,100,495.51,792.66,8.59
