CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,260,645.04,1002.76,11.16
65,240,643.59,1004.53,11.14
65,220,644.32,970.67,10.87
65,200,644.52,1001.85,11.16
65,180,649.93,1001.81,11.2
65,160,644.5,1001.62,11.14
65,140,645.64,1000.93,11.16
65,120,648.64,1004.68,11.19
65,100,640.82,992.07,11.09
105,260,886.02,918.02,9.95
105,240,882.62,908.67,9.93
105,220,881.44,920.59,9.94
105,200,876.0,910.91,9.87
105,180,874.08,912.05,9.87
105,160,876.72,913.54,9.86
105,140,876.94,901.97,9.86
105,120,877.37,912.28,9.87
105,100,871.95,913.68,9.84
100,260,843.07,915.94,9.93
100,240,838.39,913.64,9.88
100,220,837.03,902.0,9.85
100,200,843.48,915.4,9.92
100,180,835.11,915.66,9.87
100,160,842.15,914.4,9.91
100,140,843.28,922.21,10.04
100,120,843.78,934.27,10.04
100,100,834.24,916.41,9.84
95,260,827.92,948.1,10.27
95,240,827.2,950.51,10.26
95,220,798.72,918.23,9.89
95,200,812.09,913.55,10.02
95,180,798.9,916.96,9.91
95,160,825.61,956.4,10.39
95,140,823.86,949.52,10.23
95,120,813.57,926.35,10.05
95,100,797.25,915.42,9.88
90,260,774.51,927.12,10.06
90,240,771.83,928.21,10.05
90,220,777.52,927.39,10.1
90,200,774.51,926.63,10.05
90,180,772.12,918.58,10.03
90,160,781.05,961.84,10.31
90,140,775.88,929.52,10.1
90,120,782.73,940.06,10.2
90,100,789.88,938.76,10.27
85,260,738.18,938.25,10.14
85,240,747.44,940.02,10.22
85,220,745.98,941.82,10.21
85,200,736.88,927.39,10.05
85,180,736.93,931.69,10.16
85,160,741.27,943.19,10.13
85,140,737.02,928.38,10.11
85,120,746.12,941.11,10.23
85,100,743.74,937.15,10.17
80,260,694.21,932.31,10.15
80,240,690.37,930.65,10.27
80,220,690.68,918.16,10.08
80,200,690.58,929.27,10.07
80,180,693.01,930.4,10.11
80,160,696.26,930.57,10.13
80,140,692.97,930.91,10.08
80,120,699.3,932.7,10.23
80,100,696.31,933.1,10.18
75,260,662.93,946.49,10.29
75,240,659.86,933.14,10.24
75,220,660.94,932.83,10.25
75,200,668.96,955.44,10.44
75,180,664.1,945.89,10.34
75,160,681.26,981.8,10.9
75,140,673.52,959.22,10.44
75,120,661.93,948.26,10.29
75,100,666.15,944.28,10.35
70,260,661.11,994.27,11.03
70,240,685.97,1005.19,11.31
70,220,661.24,997.19,10.98
70,200,669.27,1002.93,11.17
70,180,672.71,1016.21,11.25
70,160,687.0,1003.31,11.28
70,140,666.1,1001.57,11.14
70,120,660.87,991.5,11.03
70,100,682.32,1001.12,11.15
65,260,643.75,1003.28,11.14
65,240,644.39,1002.44,11.14
65,220,641.08,968.52,10.78
65,200,645.21,967.08,10.94
65,180,644.63,1001.85,11.16
65,160,639.16,956.01,10.74
65,140,642.22,1002.0,11.12
65,120,643.59,990.55,11.16
65,100,642.1,993.7,11.11
105,260,891.35,920.01,10.03
105,240,879.03,921.69,9.9
105,220,877.35,907.07,9.89
105,200,872.9,910.65,9.84
105,180,878.58,898.56,9.9
105,160,874.83,912.31,9.86
105,140,875.49,918.51,9.94
105,120,884.01,926.18,9.97
105,100,872.24,915.79,9.86
100,260,841.44,927.42,9.92
100,240,833.09,903.68,9.82
100,220,837.51,912.31,9.88
100,200,844.72,924.82,9.94
100,180,840.82,913.84,9.89
100,160,837.59,915.43,9.89
100,140,863.8,947.36,10.25
100,120,834.61,914.45,9.88
100,100,852.7,916.72,10.01
95,260,824.73,937.62,10.23
95,240,821.75,939.49,10.2
95,220,808.19,948.12,10.15
95,200,818.42,940.3,10.15
95,180,802.39,917.2,9.9
95,160,808.0,927.53,10.0
95,140,807.54,925.8,9.97
95,120,819.7,936.43,10.15
95,100,810.32,916.36,10.0
90,260,777.67,924.34,10.11
90,240,771.98,914.64,10.03
90,220,777.76,940.36,10.28
90,200,780.26,937.89,10.27
90,180,779.72,926.83,10.13
90,160,781.98,938.72,10.17
90,140,770.64,928.29,10.0
90,120,766.33,915.34,9.93
90,100,776.09,931.95,10.09
85,260,743.1,931.45,10.15
85,240,741.46,941.87,10.11
85,220,739.42,930.42,10.13
85,200,740.87,941.92,10.17
85,180,736.36,930.98,10.1
85,160,733.17,931.14,10.09
85,140,782.47,960.62,10.58
85,120,737.69,928.98,10.09
85,100,744.41,945.15,10.19
80,260,696.95,933.13,10.25
80,240,696.52,932.0,10.16
80,220,692.37,931.25,10.16
80,200,691.92,931.58,10.11
80,180,693.58,932.97,10.13
80,160,693.58,930.7,10.13
80,140,698.2,940.93,10.21
80,120,697.52,943.43,10.17
80,100,692.28,932.03,10.1
75,260,667.1,945.46,10.35
75,240,665.67,946.1,10.32
75,220,664.32,944.89,10.34
75,200,668.4,956.14,10.46
75,180,666.24,944.16,10.33
75,160,684.21,943.58,10.43
75,140,662.92,934.08,10.3
75,120,662.39,944.84,10.28
75,100,679.05,967.59,10.67
70,260,664.35,993.36,11.09
70,240,654.96,991.64,10.92
70,220,658.41,980.35,10.98
70,200,670.3,1015.46,11.26
70,180,668.19,1004.15,11.17
70,160,652.27,980.77,10.82
70,140,674.79,1014.1,11.32
70,120,644.3,969.63,10.67
70,100,667.26,1004.22,11.19
65,260,643.13,1003.35,11.13
65,240,642.09,1001.84,11.13
65,220,643.13,1004.36,11.14
65,200,641.02,1001.05,11.11
65,180,640.19,989.99,11.09
65,160,646.39,1002.5,11.2
65,140,639.95,967.69,10.75
65,120,644.5,984.72,10.96
65,100,645.99,1000.72,11.17
