CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
95,220,974.28,905.54,12.12
95,200,928.96,867.83,11.54
95,180,816.95,762.63,10.14
95,160,972.31,911.0,12.14
95,140,782.02,728.28,9.7
95,120,963.52,904.4,11.99
95,100,838.01,782.68,10.37
90,260,918.84,900.46,11.98
90,240,898.9,878.19,11.71
90,220,938.5,922.1,12.3
90,200,943.02,920.66,12.3
90,180,959.51,945.12,12.53
90,160,896.43,880.76,11.72
90,140,889.1,878.4,11.63
90,120,980.48,965.02,12.8
90,100,993.28,963.85,12.92
85,260,921.14,952.7,12.66
85,240,920.83,953.6,12.69
85,220,1133.94,1177.79,15.52
85,200,925.55,965.97,12.78
85,180,946.73,989.51,13.04
85,160,933.69,976.92,12.86
85,140,930.02,952.9,12.81
85,120,940.67,974.37,12.93
85,100,982.7,987.33,13.25
80,260,924.3,1058.25,14.01
80,240,902.2,1011.98,13.44
80,220,917.73,1030.34,13.64
80,200,852.35,949.46,12.55
80,180,1009.55,1074.41,14.45
80,160,936.74,1043.32,13.94
80,140,972.08,1096.09,14.54
80,120,967.92,1091.62,14.47
80,100,947.52,1062.99,14.13
75,260,932.62,1131.99,15.0
75,240,941.19,1135.37,15.12
75,220,874.78,1034.96,13.85
75,200,-261197.14,1066.63,14.47
75,180,952.27,1144.89,15.34
75,160,941.12,1141.71,15.16
75,140,902.78,1089.33,14.46
75,120,915.46,1097.97,14.68
75,100,956.3,1154.91,15.42
70,260,982.82,1229.48,16.42
70,240,1011.79,1270.7,16.97
70,220,1009.86,1263.35,16.88
70,200,976.01,1219.89,16.29
70,180,1008.85,1266.51,16.89
70,160,994.05,1246.49,16.65
70,140,1031.72,1264.9,16.95
70,120,1025.45,1247.74,16.7
70,100,1017.14,1271.9,17.07
65,260,926.28,1148.84,15.51
65,240,926.42,1149.58,15.51
65,220,1100.15,1415.66,18.92
65,200,1095.8,1411.73,18.88
65,180,938.84,1170.63,15.76
65,160,1096.65,1414.69,18.89
65,140,904.91,1126.86,15.13
65,120,997.02,1239.11,16.72
65,100,955.02,1188.9,16.03
105,260,1012.97,920.75,11.46
105,240,1026.17,924.93,11.61
105,220,876.97,784.75,9.9
105,200,923.93,814.99,10.44
105,180,977.86,865.51,11.04
105,160,870.24,764.62,9.83
105,140,976.12,857.14,11.04
105,120,933.69,827.01,10.59
105,100,1003.74,876.13,11.36
100,260,990.29,909.47,11.73
100,240,1022.93,935.16,12.17
100,220,1031.17,939.11,12.21
100,200,1062.82,946.0,12.56
100,180,1038.93,919.19,12.27
100,160,1001.31,895.13,11.9
100,140,952.14,843.39,11.27
100,120,1014.26,914.38,12.15
100,100,1050.14,929.68,12.41
95,260,863.12,801.93,10.7
95,240,980.32,918.65,12.2
95,220,987.17,916.09,12.22
95,200,843.91,770.55,10.42
95,180,824.48,769.38,10.25
95,160,778.67,723.02,9.69
95,140,940.42,868.27,11.64
95,120,982.39,909.77,12.18
95,100,958.62,899.79,12.03
90,260,975.13,946.77,12.68
90,240,957.78,924.69,12.51
90,220,921.93,892.55,12.04
90,200,941.66,914.79,12.31
90,180,929.14,905.92,12.13
90,160,916.61,895.8,11.98
90,140,977.29,932.26,12.59
90,120,911.2,884.31,11.88
90,100,971.74,948.6,12.68
85,260,951.11,978.23,13.14
85,240,1021.83,1025.31,13.82
85,220,952.3,981.76,13.13
85,200,979.58,1013.95,13.48
85,180,923.47,945.53,12.71
85,160,879.07,902.42,12.11
85,140,927.84,944.71,12.75
85,120,932.63,972.06,12.89
85,100,923.7,950.94,12.71
80,260,838.83,924.11,12.38
80,240,881.34,970.99,13.05
80,220,936.9,987.69,13.34
80,200,890.39,982.97,13.21
80,180,898.6,993.59,13.27
80,160,802.31,876.94,11.77
80,140,850.88,887.22,12.02
80,120,810.21,879.31,11.9
80,100,850.75,940.33,12.58
75,260,938.09,1117.4,15.07
75,240,907.87,1084.59,14.51
75,220,935.67,1129.82,15.07
75,200,947.08,1139.88,15.24
75,180,904.87,1073.48,14.45
75,160,872.33,1030.87,13.85
75,140,831.03,968.35,13.05
75,120,942.76,1137.75,15.2
75,100,938.46,1126.44,15.1
70,260,1005.9,1257.52,16.79
70,240,1008.42,1258.57,16.85
70,220,1021.57,1276.83,17.14
70,200,971.98,1200.32,16.24
70,180,1005.0,1254.61,16.85
70,160,1007.32,1253.03,16.89
70,140,980.26,1211.77,16.41
70,120,1015.22,1225.76,16.55
70,100,1000.48,1244.5,16.75
65,260,1081.16,1394.2,18.64
65,240,1097.82,1404.25,18.92
65,220,1100.11,1417.42,18.97
65,200,1102.79,1413.67,18.99
65,180,1100.88,1413.11,18.97
65,160,1103.16,1409.18,19.0
65,140,1095.72,1401.35,18.89
65,120,1090.99,1404.62,18.8
65,100,1093.64,1404.78,18.84
