CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
80,140,2239.95,2079.09,31.6
80,160,2232.72,2051.32,31.55
80,180,2189.33,2029.49,30.92
80,200,2210.41,2060.64,31.18
80,220,2199.17,2011.72,31.15
80,240,2219.2,2074.18,31.29
80,260,2199.12,2075.22,31.0
85,100,2178.5,1923.34,28.85
85,120,2154.71,1919.24,28.49
85,140,2170.85,1913.44,28.64
85,160,2444.94,2151.42,33.62
85,180,2153.37,1904.72,28.47
85,200,2175.87,1932.89,28.79
85,220,2177.05,1932.81,28.84
85,240,2154.95,1893.95,28.47
85,260,2238.04,1973.43,29.69
90,100,2220.75,1865.11,27.94
90,120,2218.62,1867.46,27.94
90,140,2211.21,1868.76,27.8
90,160,2234.26,1885.14,28.19
90,180,2252.17,1905.59,28.45
90,200,2234.51,1888.39,28.21
90,220,2284.73,1935.28,28.92
90,240,2201.16,1856.85,27.66
90,260,2260.67,1918.5,28.62
95,100,2293.73,1827.36,27.45
95,120,2300.48,1841.3,27.56
95,140,2276.73,1818.98,27.27
95,160,2291.86,1842.08,27.49
95,180,2306.83,1853.04,27.69
95,200,2350.56,1896.29,28.24
95,220,2287.55,1819.51,27.41
95,240,2307.49,1843.38,27.62
95,260,2282.87,1851.41,27.4
110,100,2405.63,1735.3,25.76
110,120,2401.54,1727.53,25.67
110,140,2453.42,1768.61,26.34
110,160,2375.13,1754.83,26.01
110,180,2429.68,1747.51,25.92
110,200,2355.01,1741.75,25.87
110,220,2361.36,1750.27,25.9
110,240,2445.94,1773.96,26.28
110,260,2383.87,1762.57,26.03
120,100,2457.36,1765.06,26.26
120,120,2371.1,1739.2,25.86
120,140,2435.39,1743.3,26.08
120,160,2372.06,1737.37,25.92
120,180,2357.58,1720.69,25.67
120,200,2376.42,1738.78,25.87
120,220,2416.16,1720.75,25.75
120,240,2449.33,1753.03,26.19
120,260,2459.88,1767.55,26.29
