CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
85,200,868.29,2192.77,11.74
85,180,862.38,2002.87,11.88
85,160,871.28,1788.11,11.94
85,140,887.42,1596.36,12.18
85,120,949.21,1482.23,13.0
85,100,1157.6,1512.26,15.9
80,260,824.61,2589.55,11.87
80,240,814.17,2543.37,11.74
80,220,835.12,2385.7,11.77
80,200,812.23,2191.1,11.86
80,180,833.14,1990.21,11.9
80,160,835.61,1780.29,11.96
80,140,857.92,1622.21,12.3
80,120,903.09,1453.35,12.96
80,100,1086.06,1507.76,15.82
75,260,762.05,2563.77,11.82
75,240,751.28,2529.11,11.73
75,220,787.73,2388.82,11.77
75,200,776.92,2194.88,11.84
75,180,782.19,2024.06,12.01
75,160,771.22,1792.78,11.93
75,140,816.69,1605.9,12.22
75,120,862.32,1449.13,12.89
75,100,1069.6,1502.66,15.98
70,260,745.19,2579.84,11.91
70,240,708.62,2546.8,11.83
70,220,718.47,2385.23,11.75
70,200,714.96,2193.36,11.86
70,180,723.75,1977.68,11.9
70,160,716.66,1780.4,11.97
70,140,763.91,1601.93,12.26
70,120,813.33,1471.95,12.99
70,100,967.68,1500.73,15.79
65,260,698.88,2531.03,11.88
65,240,706.55,2527.7,11.89
65,220,703.87,2384.88,11.84
65,200,683.31,2155.19,11.79
65,180,704.28,1971.73,11.85
65,160,715.42,1784.81,12.16
65,140,735.12,1604.49,12.36
65,120,757.22,1459.06,13.06
65,100,931.99,1507.9,16.04
