CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
80,100,283.32,356.67,4.21
80,120,249.9,365.7,3.74
80,140,248.86,383.91,3.69
80,160,228.34,418.34,3.43
80,180,221.65,428.96,3.27
80,200,214.97,464.44,3.18
80,220,217.16,486.96,3.28
80,240,209.56,491.14,3.12
80,260,214.34,496.53,3.2
85,100,296.76,357.86,4.13
85,120,263.56,366.93,3.67
85,140,244.79,382.39,3.46
85,160,234.72,401.63,3.31
85,180,234.44,439.2,3.29
85,200,233.85,468.18,3.28
85,220,221.21,486.84,3.13
85,240,225.22,499.38,3.14
85,260,226.52,500.38,3.17
90,100,313.39,366.65,4.18
90,120,286.07,366.79,3.74
90,140,261.95,389.69,3.5
90,160,253.9,413.13,3.39
90,180,247.5,439.51,3.29
90,200,232.93,454.09,3.12
90,220,232.1,487.37,3.08
90,240,239.75,510.74,3.17
90,260,239.3,503.41,3.13
95,100,324.68,354.44,4.07
95,120,285.8,354.91,3.59
95,140,268.52,380.38,3.4
95,160,261.12,420.76,3.38
95,180,253.33,414.88,3.16
95,200,253.75,461.49,3.18
95,220,252.99,492.07,3.16
95,240,244.74,521.07,3.09
95,260,244.24,492.86,3.03
110,100,358.37,342.78,3.98
110,120,313.21,354.58,3.53
110,140,299.45,379.47,3.34
110,160,281.82,405.66,3.16
110,180,274.07,420.72,3.08
110,200,266.7,441.94,3.0
110,220,265.66,486.8,2.95
110,240,265.82,502.22,2.96
110,260,264.87,500.45,2.95
120,100,357.63,351.44,3.99
120,120,313.2,350.35,3.5
120,140,296.09,385.31,3.32
120,160,286.42,395.17,3.16
120,180,275.83,430.7,3.08
120,200,268.63,444.3,3.0
120,220,267.31,476.67,2.97
120,240,272.51,493.07,3.0
120,260,267.27,488.33,2.96
65,100,254.64,371.86,4.56
65,120,230.13,383.78,4.13
65,140,219.85,398.84,3.91
65,160,212.63,430.34,3.8
65,180,207.52,464.24,3.71
65,200,202.76,487.31,3.63
65,220,202.76,495.95,3.62
65,240,201.85,527.69,3.59
65,260,201.38,510.68,3.59
70,100,262.66,362.88,4.51
70,120,237.23,372.6,4.02
70,140,220.54,404.04,3.75
70,160,208.45,413.64,3.54
70,180,213.67,444.43,3.62
70,200,218.98,482.54,3.61
70,220,202.53,502.07,3.43
70,240,196.51,504.05,3.35
70,260,207.22,498.51,3.49
75,100,269.27,352.3,4.19
75,120,242.66,364.99,3.78
75,140,231.07,386.56,3.62
75,160,217.88,410.62,3.44
75,180,210.45,445.07,3.33
75,200,204.55,459.56,3.25
75,220,200.6,480.74,3.21
75,240,216.02,497.81,3.39
75,260,205.11,508.65,3.22
80,100,283.66,365.38,4.23
80,120,249.79,356.31,3.66
80,140,246.58,379.08,3.59
80,160,233.9,412.55,3.5
80,180,220.89,439.03,3.28
80,200,221.98,456.42,3.26
80,220,213.66,487.24,3.17
80,240,213.53,497.86,3.18
80,260,209.42,487.68,3.13
85,100,299.85,355.91,4.14
85,120,264.56,360.17,3.71
85,140,254.96,399.46,3.62
85,160,233.7,407.59,3.3
85,180,229.22,432.25,3.17
85,200,228.5,456.43,3.2
85,220,235.38,497.7,3.13
85,240,219.33,504.81,3.12
85,260,217.49,485.95,3.04
90,100,309.55,354.46,4.11
90,120,278.74,365.72,3.71
90,140,256.44,383.04,3.43
90,160,254.31,411.55,3.42
90,180,246.24,436.72,3.31
90,200,246.47,462.15,3.24
90,220,238.54,489.26,3.13
90,240,231.33,497.87,3.1
90,260,246.61,504.93,3.27
95,100,319.84,341.77,4.01
95,120,285.13,365.31,3.62
95,140,275.34,388.55,3.47
95,160,259.57,403.09,3.23
95,180,251.89,421.62,3.17
95,200,241.38,472.97,3.06
95,220,245.9,487.87,3.12
95,240,243.2,499.38,3.07
95,260,245.19,507.53,3.09
110,100,358.64,341.86,3.97
110,120,312.26,349.41,3.51
110,140,294.77,363.84,3.31
110,160,284.37,400.61,3.19
110,180,275.01,426.99,3.08
110,200,270.59,462.05,3.03
110,220,266.91,476.56,2.98
110,240,265.49,478.95,2.96
110,260,266.02,480.84,2.96
120,100,357.58,354.53,3.98
120,120,313.9,350.48,3.52
120,140,295.39,382.58,3.31
120,160,283.03,406.3,3.16
120,180,275.99,422.06,3.08
120,200,268.46,444.12,3.02
120,220,268.34,474.45,2.98
120,240,267.03,494.68,2.95
120,260,266.76,480.82,2.96
