CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
120,200,604.11,645.6,6.64
120,220,609.52,644.24,6.65
120,240,603.96,646.37,6.62
120,260,610.64,645.91,6.67
65,100,561.76,909.05,9.82
65,120,555.6,944.93,9.71
65,140,554.77,932.58,9.74
65,160,556.13,928.19,9.69
65,180,555.57,911.3,9.69
65,200,559.85,913.62,9.77
65,220,555.3,903.11,9.65
65,240,553.78,894.58,9.65
65,260,546.62,898.14,9.6
70,100,516.16,782.51,8.52
70,120,566.13,875.3,9.54
70,140,547.01,862.09,9.23
70,160,539.02,830.44,9.01
70,180,603.33,882.28,9.64
70,200,555.58,852.83,9.23
70,220,536.94,833.11,8.93
70,240,509.44,781.05,8.39
70,260,521.77,800.35,8.65
75,100,505.66,740.49,7.85
75,120,519.1,752.14,7.99
75,140,593.75,828.42,8.91
75,160,512.07,750.78,7.9
75,180,518.13,762.61,8.04
75,200,507.13,753.06,7.85
75,220,511.93,749.31,7.93
75,240,518.35,763.23,8.02
75,260,513.23,750.08,7.91
80,100,530.07,710.39,7.7
80,120,529.29,719.07,7.71
80,140,557.54,761.7,8.07
80,160,528.17,733.51,7.71
80,180,541.64,748.66,7.94
80,200,617.96,830.12,8.8
80,220,539.07,749.12,7.92
80,240,547.7,760.57,8.03
80,260,539.83,755.58,8.08
85,100,551.08,712.55,7.62
85,120,569.59,754.42,7.95
85,140,573.11,752.9,7.9
85,160,576.46,754.36,8.0
85,180,600.31,798.33,8.37
85,200,595.33,797.39,8.35
85,220,580.26,768.26,8.08
85,240,581.99,773.07,8.14
85,260,570.51,740.68,7.86
90,100,579.0,709.88,7.57
90,120,596.88,750.15,7.79
90,140,572.73,721.31,7.55
90,160,576.91,730.28,7.59
90,180,578.76,723.37,7.64
90,200,584.68,733.29,7.67
90,220,571.27,720.29,7.54
90,240,570.87,716.23,7.53
90,260,579.03,732.1,7.62
95,100,555.56,640.6,6.91
95,120,577.24,679.01,7.16
95,140,574.0,689.4,7.24
95,160,566.49,678.13,7.06
95,180,566.77,676.88,7.1
95,200,547.31,657.56,6.83
95,220,565.77,681.14,7.07
95,240,556.28,668.13,6.95
95,260,571.89,703.61,7.28
110,100,598.81,623.82,6.64
110,120,596.98,644.9,6.62
110,140,602.47,640.83,6.66
110,160,597.95,644.39,6.61
110,180,603.72,640.64,6.71
110,200,594.31,646.45,6.61
110,220,597.26,641.25,6.65
110,240,597.9,644.65,6.63
110,260,596.1,644.58,6.63
120,100,632.17,636.29,6.86
120,120,593.92,641.66,6.6
120,140,606.59,655.06,6.74
120,160,598.78,641.13,6.61
120,180,600.18,644.57,6.62
120,200,595.45,642.99,6.61
120,220,607.7,640.84,6.66
120,240,603.61,643.13,6.62
120,260,595.47,644.43,6.62
65,100,558.35,900.81,9.68
65,120,556.36,930.74,9.7
65,140,557.26,915.19,9.63
65,160,555.38,921.18,9.69
65,180,559.44,902.83,9.77
65,200,554.74,899.84,9.64
65,220,631.5,893.49,10.76
65,240,554.87,887.69,9.63
65,260,547.5,886.98,9.59
70,100,547.77,839.28,9.11
70,120,509.93,781.4,8.49
70,140,505.48,773.86,8.35
70,160,548.63,848.59,9.15
70,180,508.6,784.24,8.44
70,200,553.43,842.53,9.2
70,220,510.96,781.93,8.48
70,240,530.9,803.85,8.88
70,260,526.9,792.45,8.76
75,100,518.47,754.83,8.07
75,120,511.18,740.54,7.89
75,140,507.06,729.03,7.82
75,160,512.78,745.49,7.97
75,180,514.01,737.91,7.94
75,200,514.17,739.41,7.92
75,220,512.62,734.99,7.93
75,240,512.37,741.76,7.91
75,260,507.93,737.3,7.86
80,100,561.55,759.47,8.23
80,120,552.53,763.86,8.11
80,140,539.45,742.86,7.89
80,160,565.6,773.74,8.29
80,180,534.09,738.94,7.86
80,200,541.05,741.09,7.87
80,220,555.77,749.48,8.1
80,240,553.88,764.88,8.17
80,260,560.67,763.82,8.18
85,100,577.81,761.17,8.07
85,120,562.67,736.91,7.84
85,140,563.83,739.03,7.84
85,160,576.5,754.33,7.99
85,180,575.09,755.16,7.96
85,200,561.37,738.33,7.79
85,220,577.42,746.75,8.0
85,240,562.53,738.83,7.84
85,260,574.41,752.94,7.99
90,100,557.26,694.09,7.36
90,120,578.91,710.12,7.58
90,140,564.88,699.97,7.39
90,160,564.28,701.21,7.45
90,180,571.88,717.02,7.49
90,200,586.75,720.99,7.67
90,220,593.74,741.97,7.8
90,240,558.73,701.91,7.35
90,260,580.01,716.47,7.6
95,100,546.57,639.42,6.82
95,120,545.86,647.42,6.8
95,140,548.04,649.62,6.84
95,160,547.46,652.53,6.84
95,180,548.16,652.0,6.84
95,200,554.87,647.63,6.87
95,220,546.86,647.73,6.82
95,240,574.4,688.39,7.23
95,260,546.98,648.16,6.82
110,100,599.9,622.86,6.64
110,120,596.94,624.03,6.61
110,140,593.14,639.39,6.6
110,160,609.07,637.49,6.67
110,180,593.13,639.28,6.6
110,200,595.19,637.13,6.63
110,220,597.01,637.42,6.62
110,240,598.08,639.88,6.61
110,260,594.46,635.96,6.63
120,100,600.24,625.43,6.65
120,120,593.83,637.02,6.59
120,140,596.73,639.74,6.63
120,160,610.38,636.79,6.66
120,180,594.64,636.57,6.6
120,200,597.46,635.25,6.63
120,220,597.29,639.05,6.64
120,240,599.8,635.83,6.62
120,260,596.04,636.4,6.6
