CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
80,220,1687.96,5049.98,24.02
80,200,1628.96,4609.42,24.0
80,180,1703.23,4173.1,24.21
80,160,1707.37,3784.29,24.4
80,140,1706.42,3403.83,25.06
80,120,1905.57,3148.75,27.18
80,100,4935.72,5957.6,70.31
75,260,1600.02,5556.85,23.92
75,240,1613.49,5457.33,24.04
75,220,1606.16,5027.6,23.98
75,200,1614.71,4617.1,24.06
75,180,1623.59,4177.35,24.24
75,160,1646.79,3789.6,24.53
75,140,1691.1,3415.85,25.23
75,120,1833.12,3173.36,27.32
75,100,4731.27,5942.68,70.25
70,260,1469.45,5595.64,23.98
70,240,1472.96,5464.3,24.0
70,220,1463.55,5000.61,23.88
70,200,1467.93,4594.14,24.07
70,180,1480.58,4189.22,24.26
70,160,1525.53,3794.68,24.61
70,140,1486.3,3413.17,25.2
70,120,1690.52,3168.59,27.24
70,100,4141.29,5753.09,67.32
65,260,1425.03,5554.01,23.98
65,240,1432.98,5439.94,24.12
65,220,1418.17,4981.51,23.93
65,200,1435.61,4594.76,24.14
65,180,1433.34,4170.49,24.26
65,160,1463.95,3766.98,24.62
65,140,1477.33,3380.31,25.09
65,120,1629.3,3157.1,27.36
65,100,4288.55,6082.83,72.09
105,260,2205.88,5537.88,23.99
105,240,2213.43,5493.74,24.06
105,220,2184.75,5090.63,24.16
105,200,2197.83,4597.12,23.9
105,180,2225.56,4212.14,24.2
105,160,2246.89,3791.51,24.44
105,140,2313.12,3426.61,25.13
105,120,2504.42,3190.48,27.23
105,100,6158.52,5716.43,66.89
100,260,2072.98,5553.55,23.85
100,240,2072.57,5439.26,23.84
100,220,2087.41,5098.69,24.13
100,200,2075.58,4575.92,23.84
100,180,2098.61,4203.57,24.2
100,160,2106.38,3776.46,24.31
100,140,2186.19,3429.67,25.13
100,120,2382.38,3182.93,27.38
100,100,6298.01,6122.44,72.26
95,260,1991.6,5587.26,23.93
95,240,1989.94,5407.56,23.86
95,220,1983.34,5055.53,24.04
95,200,2019.69,4648.11,24.24
95,180,2010.87,4199.39,24.12
95,160,2048.19,3812.92,24.54
95,140,2107.2,3413.93,25.24
95,120,2156.54,3191.53,27.28
95,100,5910.21,5994.34,70.56
90,260,1889.93,5562.5,23.91
90,240,1794.98,5477.36,23.95
90,220,1882.87,5086.82,24.12
90,200,1912.09,4616.28,24.04
90,180,1908.45,4188.5,24.15
90,160,1927.88,3784.74,24.45
90,140,1988.78,3414.44,25.1
90,120,2161.68,3200.06,27.42
90,100,5689.74,6098.59,71.97
85,260,1813.35,5610.82,24.05
85,240,1807.31,5505.09,24.0
85,220,1799.79,5042.43,23.92
85,200,1805.52,4614.17,23.97
85,180,1816.1,4211.94,24.19
85,160,1858.79,3796.27,24.58
85,140,1888.25,3387.47,24.98
85,120,2063.05,3181.1,27.33
85,100,5195.18,5860.31,68.72
80,260,1672.54,5536.52,23.73
80,240,1688.44,5439.25,23.96
80,220,1683.34,5057.04,23.91
80,200,1672.8,4629.41,24.03
80,180,1714.65,4217.74,24.28
80,160,1742.24,3829.5,24.67
80,140,1767.7,3380.67,25.1
80,120,1912.61,3155.35,27.1
80,100,4846.47,5847.17,68.59
75,260,1614.9,5593.69,24.05
75,240,1604.54,5450.96,23.92
75,220,1602.81,5000.79,23.87
75,200,1610.76,4600.29,24.05
75,180,1619.59,4184.66,24.15
75,160,1645.29,3775.97,24.48
75,140,1632.82,3404.94,25.1
75,120,1838.28,3165.58,27.32
75,100,4552.24,5753.28,67.67
70,260,1492.41,5540.35,23.84
70,240,1494.17,5467.73,23.99
70,220,1521.51,5059.54,24.11
70,200,1500.87,4621.28,24.15
70,180,1511.96,4201.15,24.25
70,160,1533.53,3757.11,24.45
70,140,1560.15,3383.36,25.05
70,120,1719.06,3178.86,27.48
70,100,4245.0,5777.61,67.89
65,260,1436.22,5548.08,24.19
65,240,1432.17,5437.16,24.12
65,220,1433.53,5022.68,24.12
65,200,1436.03,4624.58,24.17
65,180,1452.45,4204.55,24.38
65,160,1447.61,3739.04,24.42
65,140,1476.71,3420.29,25.26
65,120,1631.76,3180.38,27.44
65,100,4134.1,5853.83,69.25
