CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
100,220,609.45,683.01,7.14
100,200,603.28,670.09,6.99
100,180,608.21,675.32,7.04
100,160,600.93,660.44,6.97
100,140,603.2,664.08,6.99
100,120,619.83,680.25,7.24
100,100,606.07,651.51,7.04
95,260,585.91,676.0,7.05
95,240,591.55,676.01,7.11
95,220,589.35,675.43,7.08
95,200,612.88,699.01,7.4
95,180,589.97,671.43,7.1
95,160,602.54,685.9,7.27
95,140,587.71,662.45,7.07
95,120,593.47,671.83,7.14
95,100,589.26,666.4,7.11
90,260,569.44,673.95,7.19
90,240,564.55,673.06,7.14
90,220,564.38,661.04,7.15
90,200,598.86,714.24,7.57
90,180,566.41,676.81,7.16
90,160,582.46,726.71,7.68
90,140,595.6,709.01,7.53
90,120,570.54,685.34,7.23
90,100,592.96,695.81,7.51
85,260,617.14,773.29,8.27
85,240,622.02,789.39,8.34
85,220,611.33,767.91,8.19
85,200,610.9,778.86,8.18
85,180,605.87,761.71,8.13
85,160,568.09,721.72,7.69
85,140,553.43,689.3,7.38
85,120,598.27,743.17,8.02
85,100,619.28,763.91,8.29
80,260,556.17,755.6,8.18
80,240,619.05,829.85,8.87
80,220,612.4,816.71,8.78
80,200,635.7,841.42,9.12
80,180,608.46,807.57,8.73
80,160,599.17,803.41,8.57
80,140,624.21,819.57,8.96
80,120,594.76,784.93,8.49
80,100,614.92,814.87,8.78
75,260,593.37,826.86,8.95
75,240,576.32,800.05,8.69
75,220,581.48,812.94,8.77
75,200,535.01,756.69,8.04
75,180,585.75,820.85,8.97
75,160,561.44,789.85,8.46
75,140,593.44,823.48,8.94
75,120,549.57,764.3,8.27
75,100,574.96,789.16,8.67
70,260,616.6,888.89,9.91
70,240,594.02,863.26,9.53
70,220,596.53,892.07,9.73
70,200,569.91,833.8,9.16
70,180,616.85,893.7,9.98
70,160,602.91,869.31,9.66
70,140,557.73,808.73,8.91
70,120,531.37,790.01,8.84
70,100,628.25,876.05,10.13
65,260,549.88,838.79,9.31
65,240,566.93,889.65,9.98
65,220,588.23,877.69,10.0
65,200,684.86,885.21,11.78
65,180,575.73,881.08,10.12
65,160,547.68,844.97,9.29
65,140,631.18,840.49,10.8
65,120,541.1,829.64,9.17
65,100,589.56,873.16,10.06
105,260,628.61,660.08,6.91
105,240,635.54,681.8,7.03
105,220,637.94,679.09,7.04
105,200,635.3,683.26,6.99
105,180,630.38,666.28,6.93
105,160,638.39,671.14,7.01
105,140,632.88,672.73,6.98
105,120,632.37,672.36,6.96
105,100,632.56,652.0,6.97
100,260,599.51,671.81,6.95
100,240,607.88,672.85,7.04
100,220,604.17,674.17,7.0
100,200,614.04,669.59,7.14
100,180,608.93,686.09,7.07
100,160,608.03,673.63,7.04
100,140,606.37,686.06,7.04
100,120,606.93,670.77,7.03
100,100,607.05,662.74,7.05
95,260,590.02,670.25,7.12
95,240,588.46,683.71,7.1
95,220,590.41,682.18,7.11
95,200,613.87,706.14,7.4
95,180,593.8,678.74,7.16
95,160,589.84,682.08,7.11
95,140,609.95,717.97,7.48
95,120,589.0,679.61,7.11
95,100,593.32,664.52,7.16
90,260,578.45,695.13,7.36
90,240,584.06,709.42,7.42
90,220,577.1,710.8,7.32
90,200,563.36,668.32,7.13
90,180,570.07,681.7,7.24
90,160,586.23,725.44,7.83
90,140,578.8,695.62,7.34
90,120,567.39,695.52,7.2
90,100,570.64,664.56,7.24
85,260,574.48,721.17,7.72
85,240,576.49,732.34,7.75
85,220,575.78,735.83,7.71
85,200,567.07,711.02,7.59
85,180,568.54,720.19,7.59
85,160,554.88,697.8,7.42
85,140,567.62,723.24,7.64
85,120,580.72,733.36,7.81
85,100,570.91,710.27,7.67
80,260,583.76,787.2,8.35
80,240,585.77,800.49,8.37
80,220,615.59,820.9,8.81
80,200,589.75,796.36,8.45
80,180,596.84,812.56,8.57
80,160,589.42,793.12,8.44
80,140,582.58,784.28,8.32
80,120,593.91,810.11,8.51
80,100,581.37,775.48,8.31
75,260,554.69,785.72,8.37
75,240,550.62,788.79,8.29
75,220,546.15,771.01,8.21
75,200,555.28,784.36,8.37
75,180,553.07,782.81,8.34
75,160,560.05,795.34,8.42
75,140,542.53,772.59,8.15
75,120,552.89,771.19,8.32
75,100,544.36,753.19,8.19
70,260,544.79,799.12,8.7
70,240,549.21,815.41,8.79
70,220,591.03,877.97,9.57
70,200,561.07,838.23,9.03
70,180,560.88,835.95,9.02
70,160,589.6,880.89,9.55
70,140,579.69,872.25,9.34
70,120,565.5,844.47,9.09
70,100,546.87,809.44,8.74
65,260,535.04,845.47,9.1
65,240,581.62,902.67,10.0
65,220,564.96,835.76,9.66
65,200,534.81,841.36,9.1
65,180,534.44,837.51,9.1
65,160,526.77,829.23,8.98
65,140,588.52,837.16,10.1
65,120,534.21,840.56,9.1
65,100,531.47,825.66,9.05
