CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
210,160,4465.04,3880.39,30.77
210,140,4513.12,3660.99,31.11
210,120,4690.09,3391.44,32.53
210,100,5060.91,3142.94,34.86
190,260,4439.82,3837.27,30.58
190,240,4448.12,3828.87,30.61
190,220,4449.87,3856.06,30.74
190,200,4447.81,3869.28,30.67
190,180,4434.82,3873.33,30.65
190,160,4436.54,3870.1,30.69
190,140,4513.79,3681.43,31.09
190,120,4700.9,3378.24,32.38
190,100,5075.91,3146.53,34.89
170,260,4437.69,3827.9,30.59
170,240,4433.22,3836.29,30.67
170,220,4422.21,3881.02,30.7
170,200,4433.47,3879.34,30.67
170,180,4428.9,3875.48,30.65
170,160,4424.26,3870.49,30.65
170,140,4503.5,3691.35,31.17
170,120,4688.94,3382.86,32.46
170,100,5117.31,3162.45,35.14
150,260,-257876.61,3850.67,30.73
150,240,4266.52,3882.08,30.73
150,220,4262.1,3878.99,30.75
150,200,4260.74,3886.67,30.75
150,180,4265.79,3873.06,30.75
150,160,4302.95,3896.0,31.06
150,140,-257721.49,3719.76,31.93
150,120,4507.69,3383.24,32.46
150,100,4854.1,3140.21,34.91
130,260,3964.4,4026.49,33.54
130,240,3964.57,4043.48,33.63
130,220,3959.03,4021.09,33.42
130,200,3966.58,4043.48,33.57
130,180,3970.35,4022.28,33.57
130,160,3948.31,4012.66,33.44
130,140,4023.08,3838.72,33.97
130,120,4166.42,3551.89,35.23
130,100,4447.86,3297.72,37.61
110,260,3714.46,4235.22,37.37
110,240,3726.99,4237.63,37.54
110,220,3730.67,4212.01,36.96
110,200,3694.13,4198.39,37.25
110,180,3714.27,4182.59,36.79
110,160,3720.45,4185.73,37.02
110,140,3760.29,4032.14,37.38
110,120,3880.12,3747.45,38.9
110,100,4176.23,3533.32,41.97
90,260,3099.36,4180.9,37.54
90,240,3126.52,4234.66,38.22
90,220,3128.09,4235.35,38.05
90,200,3114.43,4217.18,37.88
90,180,3094.21,4203.29,37.99
90,160,3095.87,4208.91,37.47
90,140,3118.11,4041.06,38.11
90,120,3244.37,3756.28,39.25
90,100,3468.74,3530.44,41.96
70,260,2721.82,4396.08,41.39
70,240,2730.18,4413.28,41.49
70,220,2728.32,4423.58,41.47
70,200,2728.32,4474.02,41.47
70,180,2717.27,4406.55,41.29
70,160,2726.73,4452.76,41.43
70,140,2749.22,4259.27,41.8
70,120,2833.07,3989.41,43.04
70,100,2988.64,3725.3,45.45
250,260,4398.82,3820.77,30.61
250,240,4436.36,3865.09,30.62
250,220,4407.08,3899.01,30.62
250,200,4439.38,3885.51,30.74
250,180,4452.86,3862.45,30.64
250,160,4472.17,3876.72,30.63
250,140,4502.31,3698.15,31.17
250,120,4725.67,3384.83,32.46
250,100,-257081.05,3151.09,34.96
230,260,4410.18,3837.05,30.61
230,240,4431.57,3863.23,30.68
230,220,4426.12,3880.16,30.65
230,200,4468.92,3881.4,30.69
230,180,4447.03,3882.07,30.67
230,160,4464.29,3874.47,30.73
230,140,4504.68,3671.62,31.17
230,120,4716.76,3399.02,32.39
230,100,5059.44,3153.35,34.98
210,260,4439.37,3839.29,30.68
210,240,4455.88,3876.79,30.72
210,220,4457.8,3885.91,30.74
210,200,4468.28,3872.51,30.63
210,180,-257696.23,3888.58,30.69
210,160,4456.93,3876.04,30.7
210,140,4519.42,3690.5,31.23
210,120,4742.94,3404.97,32.66
210,100,5107.36,3159.13,35.05
190,260,4438.55,3860.91,30.7
190,240,4426.04,3889.52,30.69
190,220,4458.8,3876.91,30.75
190,200,4453.32,3896.4,30.7
190,180,4444.75,3884.99,30.66
190,160,4462.45,3878.31,30.76
190,140,4529.28,3693.81,31.25
190,120,4740.62,3408.56,32.56
190,100,5090.33,3169.97,35.01
170,260,4452.31,3880.42,30.77
170,240,4451.26,3885.18,30.72
170,220,4444.54,3867.92,30.67
170,200,4481.86,3913.44,30.87
170,180,4466.46,3888.7,30.89
170,160,4457.56,3873.91,30.77
170,140,4550.48,3703.17,31.33
170,120,4719.44,3412.33,32.58
170,100,5087.42,3138.45,34.94
150,260,4253.5,3848.59,30.66
150,240,4263.81,3893.0,30.75
150,220,4263.61,3871.89,30.75
150,200,4274.9,3888.73,30.81
150,180,4278.25,3908.86,30.84
150,160,4264.55,3855.62,30.71
150,140,4434.68,3715.08,31.99
150,120,4531.41,3388.57,32.62
150,100,4885.41,3158.52,35.17
130,260,3972.21,4041.95,33.52
130,240,3785.53,3939.45,31.89
130,220,3983.46,4062.44,33.69
130,200,3958.69,4049.61,33.49
130,180,3968.6,4050.46,33.61
130,160,3984.63,4010.03,33.4
130,140,4019.29,3840.95,33.96
130,120,4160.44,3553.65,35.26
130,100,4479.1,3299.07,37.66
110,260,3719.86,4253.66,37.45
110,240,3738.12,4262.0,37.66
110,220,3712.55,4241.66,37.37
110,200,3716.12,4250.35,37.39
110,180,3712.6,4181.72,36.74
110,160,3729.32,4223.65,37.53
110,140,3769.7,4052.84,37.92
110,120,3869.5,3765.59,39.0
110,100,4156.65,3531.61,41.72
90,260,3096.87,4175.48,37.89
90,240,3091.47,4205.4,37.83
90,220,3101.87,4208.11,37.45
90,200,3092.23,4195.6,37.41
90,180,3103.75,4237.56,38.08
90,160,3151.68,4260.29,38.51
90,140,3129.69,4058.94,37.79
90,120,3230.51,3751.49,39.02
90,100,3437.11,3538.59,42.15
70,260,2736.52,4423.34,41.58
70,240,2727.62,4454.3,41.48
70,220,2733.65,4429.08,41.55
70,200,2723.02,4425.18,41.39
70,180,2721.1,4404.06,41.32
70,160,2722.02,4414.64,41.4
70,140,2742.87,4254.52,41.68
70,120,2827.3,3981.04,43.01
70,100,2995.58,3748.11,45.52
