CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
80,100,3977.16,5102.31,56.5
75,260,1719.57,5276.76,25.42
75,240,1716.23,5359.83,25.44
75,220,1726.73,4977.04,25.52
75,200,1720.53,4554.56,25.42
75,180,1708.07,4113.8,25.28
75,160,1698.98,3684.41,25.21
75,140,1695.08,3240.11,25.11
75,120,1708.46,2896.12,25.79
75,100,3833.49,5130.89,57.04
70,260,1673.74,5338.81,26.2
70,240,1663.82,5402.48,26.07
70,220,1661.93,5031.46,26.06
70,200,1654.69,4595.2,25.98
70,180,1671.62,4152.46,25.81
70,160,1642.59,3737.04,25.88
70,140,1621.95,3274.28,25.69
70,120,1668.56,2960.12,26.78
70,100,3671.16,5150.33,57.25
65,260,1647.07,5427.95,27.42
65,240,1605.26,5434.58,26.42
65,220,1644.16,5139.08,27.34
65,200,1632.08,4690.76,27.24
65,180,1635.92,4270.19,27.28
65,160,1626.22,3838.18,27.16
65,140,1613.1,3386.54,27.02
65,120,1646.73,3022.78,27.55
65,100,3561.53,5251.33,58.71
