Time (s),DRAM Power (W),IPC
44.4627,32.13,1.91
44.8187,30.21,2.16
45.1864,31.21,2.16
45.5383,29.78,2.10
45.9062,31.07,1.87
46.2640,30.36,1.85
46.6041,28.72,2.16
46.9483,29.01,2.10
47.2960,29.35,1.83
47.6361,28.79,1.91
47.9761,28.83,2.23
48.3121,28.32,2.22
48.6749,30.55,2.17
49.0345,30.36,2.19
49.4046,31.17,2.14
49.7647,30.30,2.16
50.1087,28.99,2.18
50.4627,29.82,2.19
50.8068,29.05,2.11
51.1707,30.68,1.86
51.5065,28.15,2.18
51.8508,28.99,2.09
52.1947,28.94,2.10
52.5529,30.16,2.14
52.9169,30.55,2.07
53.2606,29.00,1.86
53.6007,28.56,2.19
53.9489,29.29,1.89
54.2987,29.34,2.18
54.6626,30.55,2.09
55.0108,29.20,1.90
55.3587,29.32,2.16
55.7027,29.06,2.07
56.0652,30.51,2.15
56.4090,28.92,2.15
56.7730,30.69,1.90
57.1211,29.34,2.15
57.4610,28.57,2.18
57.8092,29.44,2.06
58.1651,30.10,2.16
58.5292,30.63,2.18
58.8891,30.35,2.19
59.2552,30.95,1.97
59.5949,28.68,2.21
59.9391,29.06,2.02
60.2871,29.33,2.21
60.6470,30.43,2.23
61.0072,30.55,1.93
61.3469,28.75,2.26
61.6990,29.78,2.17
62.0595,30.48,2.23
62.4090,29.39,2.26
62.7533,29.04,2.17
63.1150,30.44,2.27
63.4712,30.11,2.28
63.8150,28.98,2.17
64.1670,29.75,2.01
64.5191,29.68,2.16
64.8731,29.81,2.07
65.2331,30.38,2.27
65.6032,31.23,1.97
65.9530,29.50,2.24
66.3132,30.38,1.97
66.6812,31.11,2.25
67.0250,28.91,2.26
67.3691,29.05,1.98
67.7271,30.06,2.22
68.0697,28.73,2.27
68.4147,28.92,1.94
68.7616,29.14,2.27
69.1262,30.75,1.94
69.4861,30.23,2.25
69.8361,29.48,1.91
70.1779,28.77,1.91
70.5181,28.68,2.24
70.8860,31.14,2.27
71.2239,28.57,2.25
71.5745,29.79,1.97
71.9261,29.71,2.21
72.2841,30.23,2.26
72.6423,30.32,2.25
72.9861,29.00,2.25
73.3520,30.90,2.14
73.7303,31.96,2.09
74.0861,30.06,2.18
74.4381,29.73,2.03
74.7879,29.61,2.16
75.1440,29.90,2.08
75.5000,30.09,2.18
75.8639,30.64,2.14
76.2039,28.64,1.90
76.5400,28.38,2.14
76.8920,29.60,1.94
77.2318,28.61,2.16
77.5720,28.66,2.19
77.9118,28.57,1.92
78.2600,29.27,1.97
78.6021,28.75,2.19
78.9550,29.61,1.86
79.3040,29.43,2.19
79.6560,29.48,2.11
80.0140,30.04,1.91
80.3659,29.63,2.15
80.7259,30.27,2.16
81.1020,31.70,1.93
81.4340,27.89,2.21
81.7880,29.82,2.07
82.1321,28.96,1.87
82.4680,28.17,2.16
82.8120,28.79,2.03
83.1520,28.46,2.15
83.5000,29.29,2.20
83.8381,28.27,2.18
84.1874,29.37,2.00
84.5461,30.22,2.07
84.9000,29.89,2.15
85.2619,30.51,1.88
85.6139,29.62,2.16
85.9621,29.38,1.90
86.3040,28.90,2.12
86.6499,29.24,2.20
87.0022,29.79,2.22
87.3544,29.68,2.21
87.6919,28.51,1.94
88.0319,28.75,2.27
88.3720,28.70,2.24
88.7279,29.97,2.25
89.0718,28.99,2.25
89.4119,28.65,1.93
89.7521,28.75,2.27
90.1181,30.88,2.19
90.4733,29.93,2.27
90.8252,29.78,1.96
91.1772,29.68,2.26
91.5293,29.59,1.97
91.8752,29.35,2.27
92.2335,30.36,2.28
92.5760,28.96,2.14
92.9332,30.15,1.94
93.2752,28.81,2.27
93.6233,29.33,1.84
93.9674,29.03,2.20
94.3232,30.04,2.17
94.6753,29.78,2.08
95.0274,29.68,2.16
95.3792,29.59,2.01
95.7415,30.43,2.27
96.0973,29.88,2.27
96.4534,29.91,2.07
96.8166,31.50,2.03
97.1635,30.24,2.19
97.5031,28.52,2.75
97.8455,28.75,2.28
98.1914,28.92,2.79
98.5434,30.86,2.50
98.8914,29.07,2.58
99.2615,30.81,2.32
99.6054,28.67,2.71
99.9503,30.47,2.21
100.3177,31.31,1.45
