Time,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
2024-10-16 22:36:57,1.00,2.70,2.93,0.95,2.69,2.09,1.91,2.27
2024-10-16 22:36:57,0.84,2.63,0.81,1.89,2.75,2.98,1.23,2.87
2024-10-16 22:36:57,0.82,1.18,0.93,2.99,0.92,2.17,1.54,2.85
2024-10-16 22:36:57,2.59,1.32,0.81,2.81,0.92,2.56,1.78,0.89
2024-10-16 22:36:57,2.76,1.03,1.36,2.97,0.95,2.19,2.98,2.59
2024-10-16 22:36:57,1.04,1.00,1.28,1.05,2.50,2.34,0.88,2.60
2024-10-16 22:36:57,0.86,2.62,0.87,2.44,2.98,1.10,0.80,2.72
2024-10-16 22:36:57,0.83,2.99,0.87,2.99,0.80,1.88,1.06,2.28
2024-10-16 22:36:57,2.36,2.98,0.90,2.86,0.83,1.06,0.95,1.94
2024-10-16 22:36:57,2.96,1.72,0.95,2.89,0.89,1.84,1.08,0.88
2024-10-16 22:36:57,2.98,2.51,1.02,1.76,2.20,2.97,1.25,0.96
2024-10-16 22:36:57,0.98,2.59,1.10,1.57,2.97,2.98,1.29,2.51
2024-10-16 22:36:57,0.88,2.65,0.83,1.96,0.80,2.28,0.80,2.97
2024-10-16 22:36:57,0.98,2.98,2.48,2.26,1.02,1.70,0.97,2.40
2024-10-16 22:36:57,1.30,0.94,2.97,2.61,0.81,1.36,2.38,1.90
2024-10-16 22:36:58,2.98,0.91,2.58,2.28,0.98,1.50,0.91,2.73
2024-10-16 22:36:58,2.93,1.34,2.96,2.52,2.41,2.07,0.80,3.00
2024-10-16 22:36:58,0.98,2.69,0.94,2.41,0.85,1.41,2.00,2.44
2024-10-16 22:36:58,1.20,2.98,0.91,1.42,1.37,2.56,2.98,2.65
2024-10-16 22:36:58,2.15,2.24,1.33,1.62,1.39,2.98,0.84,0.97
2024-10-16 22:36:58,2.98,2.28,0.99,2.97,2.60,1.58,1.39,2.25
2024-10-16 22:36:58,1.09,2.40,0.98,1.53,2.97,2.48,0.94,2.96
2024-10-16 22:36:58,0.99,2.99,0.89,2.56,0.85,2.12,1.35,0.86
2024-10-16 22:36:58,1.56,2.97,2.98,2.19,1.15,2.58,1.00,0.89
2024-10-16 22:36:58,2.26,0.88,2.88,2.98,1.47,2.35,0.82,0.87
2024-10-16 22:36:58,2.98,2.86,0.93,0.92,1.86,2.35,0.80,2.83
2024-10-16 22:36:58,0.89,2.99,0.98,1.68,1.36,2.41,0.97,2.42
2024-10-16 22:36:58,0.81,2.98,0.93,2.97,1.32,2.92,0.94,0.90
2024-10-16 22:36:58,0.80,2.98,2.46,1.37,1.22,2.48,0.84,2.41
2024-10-16 22:36:58,0.91,2.19,2.97,1.09,2.24,2.78,1.07,2.97
2024-10-16 22:36:58,1.29,2.65,0.91,1.68,1.91,2.98,0.83,1.14
2024-10-16 22:36:58,2.17,2.23,0.95,2.31,2.64,1.30,0.90,1.84
2024-10-16 22:36:58,2.93,2.98,0.95,2.64,1.26,2.20,1.11,2.98
2024-10-16 22:36:58,1.16,2.68,0.87,1.44,0.96,2.98,2.99,0.90
2024-10-16 22:36:59,1.12,2.61,0.92,2.90,0.93,2.64,2.17,1.14
2024-10-16 22:36:59,2.79,2.24,1.15,2.86,0.90,2.05,1.51,1.12
2024-10-16 22:36:59,2.95,2.98,2.78,1.22,0.81,2.49,1.28,2.94
2024-10-16 22:36:59,0.87,2.44,2.78,1.89,0.80,2.17,1.15,2.92
2024-10-16 22:36:59,1.91,2.98,0.91,2.98,2.55,2.08,0.94,2.16
2024-10-16 22:36:59,1.19,1.06,2.06,2.82,2.91,1.71,1.36,2.98
2024-10-16 22:36:59,1.23,1.93,2.98,2.99,1.94,1.72,0.86,1.21
2024-10-16 22:36:59,1.18,1.59,0.83,2.30,2.98,2.78,0.99,2.99
2024-10-16 22:36:59,0.95,1.80,0.80,2.86,1.05,2.98,1.10,1.89
2024-10-16 22:36:59,1.22,2.98,0.88,1.88,2.89,1.99,0.91,1.46
2024-10-16 22:36:59,1.28,0.89,2.30,2.98,2.76,2.64,1.02,2.04
2024-10-16 22:36:59,1.32,1.35,2.98,2.64,0.84,2.66,0.89,2.98
2024-10-16 22:36:59,1.20,0.85,0.80,0.94,0.80,2.67,0.80,0.87
2024-10-16 22:36:59,0.79,1.40,0.80,0.80,0.80,2.57,0.80,0.80
2024-10-16 22:36:59,0.80,1.38,0.80,0.80,0.90,2.60,0.79,0.80
2024-10-16 22:36:59,0.80,0.93,0.80,0.80,0.80,2.64,0.97,0.80
2024-10-16 22:36:59,0.90,3.00,0.99,0.80,0.80,2.85,1.41,0.80
2024-10-16 22:36:59,0.85,2.99,1.05,0.80,0.80,2.50,0.80,0.80
2024-10-16 22:36:59,0.81,2.06,1.06,0.80,1.17,2.82,0.80,0.79
2024-10-16 22:36:59,0.84,0.80,1.08,0.79,1.43,2.58,0.82,0.80
2024-10-16 22:37:00,0.83,0.79,1.02,0.80,0.82,2.51,0.80,0.80
2024-10-16 22:37:00,0.79,0.80,1.05,0.80,1.00,2.64,0.80,0.80
2024-10-16 22:37:00,0.86,0.80,1.03,0.80,1.17,2.63,0.79,0.80
2024-10-16 22:37:00,0.83,0.79,1.04,0.79,1.34,2.65,0.80,0.81
2024-10-16 22:37:00,0.81,0.80,1.04,0.80,1.26,2.65,1.14,0.80
2024-10-16 22:37:00,0.80,0.80,1.06,1.04,1.07,2.57,1.45,0.86
2024-10-16 22:37:00,0.89,0.80,1.03,0.80,0.80,2.63,1.42,0.80
2024-10-16 22:37:00,0.80,0.79,1.07,0.80,0.80,2.95,1.04,0.86
2024-10-16 22:37:00,0.80,0.95,1.03,1.10,0.79,3.00,2.11,1.72
2024-10-16 22:37:00,2.20,2.13,2.57,2.64,1.99,2.98,2.44,2.98
2024-10-16 22:37:00,2.98,2.98,2.98,2.98,2.98,2.99,2.98,2.99
2024-10-16 22:37:00,2.99,2.99,2.98,2.47,3.00,2.98,2.98,2.98
2024-10-16 22:37:00,2.97,2.85,2.48,2.87,2.98,2.98,2.63,2.86
2024-10-16 22:37:00,2.52,2.66,2.98,2.48,2.44,1.99,2.98,2.60
2024-10-16 22:37:00,2.98,2.85,2.56,2.86,2.98,3.00,2.86,2.66
2024-10-16 22:37:00,2.50,1.88,2.76,2.94,2.98,2.50,2.80,2.61
2024-10-16 22:37:00,2.98,2.98,2.82,3.00,2.62,2.98,2.83,3.00
2024-10-16 22:37:00,2.40,2.89,2.98,3.00,2.87,3.00,2.88,2.98
2024-10-16 22:37:00,2.02,2.98,2.75,3.00,1.76,2.98,2.19,2.98
2024-10-16 22:37:01,2.98,2.95,2.99,3.00,2.79,2.86,2.98,2.98
2024-10-16 22:37:01,2.73,2.95,2.25,2.99,2.98,2.98,2.96,2.46
2024-10-16 22:37:01,2.98,2.74,2.51,2.98,2.98,2.64,2.76,2.98
2024-10-16 22:37:01,2.37,2.99,2.05,2.74,2.68,2.94,2.98,2.94
2024-10-16 22:37:01,2.98,2.98,2.98,2.74,2.91,2.83,2.40,2.99
2024-10-16 22:37:01,2.98,2.62,1.85,2.88,2.73,2.97,2.04,2.70
2024-10-16 22:37:01,2.92,2.98,2.27,2.98,2.33,3.00,2.62,2.98
2024-10-16 22:37:01,1.97,2.51,1.61,2.41,2.98,3.00,1.99,2.52
2024-10-16 22:37:01,2.98,2.98,1.17,2.99,1.11,2.98,2.37,2.98
2024-10-16 22:37:01,0.90,2.90,1.55,3.00,2.83,2.63,2.98,2.94
2024-10-16 22:37:01,2.35,2.98,1.18,2.98,2.52,3.00,1.91,2.43
2024-10-16 22:37:01,2.98,2.98,1.39,2.98,2.98,2.93,2.82,2.96
2024-10-16 22:37:01,0.98,2.99,2.13,2.98,1.71,2.91,2.14,2.95
2024-10-16 22:37:01,2.39,2.98,2.00,2.51,2.98,3.00,2.99,2.97
2024-10-16 22:37:01,2.49,2.62,2.12,2.99,2.32,2.99,2.96,2.95
2024-10-16 22:37:01,2.97,2.98,2.55,2.99,2.47,3.00,2.98,2.83
2024-10-16 22:37:01,2.61,2.61,2.65,2.52,2.98,2.98,2.48,2.65
2024-10-16 22:37:01,2.25,2.98,0.84,2.99,1.70,2.24,0.86,2.98
2024-10-16 22:37:01,0.83,1.39,0.91,3.00,0.79,2.39,0.80,0.84
2024-10-16 22:37:01,0.87,0.80,0.85,3.00,0.80,3.00,0.80,0.80
2024-10-16 22:37:02,0.82,0.80,0.80,2.99,0.80,2.99,0.79,0.80
2024-10-16 22:37:02,1.47,1.83,2.15,2.29,2.26,2.13,2.14,2.46
2024-10-16 22:37:02,2.29,2.56,1.86,2.26,1.47,1.69,1.75,3.00
2024-10-16 22:37:02,1.20,1.03,1.80,0.79,1.60,0.80,2.99,3.00
2024-10-16 22:37:02,0.86,0.80,1.80,0.80,1.60,0.79,2.96,2.99
2024-10-16 22:37:02,1.25,1.31,1.39,1.50,2.27,1.80,2.96,2.99
2024-10-16 22:37:02,1.61,1.83,3.00,2.17,3.00,3.00,2.99,1.17
2024-10-16 22:37:02,0.82,1.24,3.00,0.80,3.00,2.36,3.00,0.90
2024-10-16 22:37:02,0.82,1.02,3.00,0.80,3.00,0.97,3.00,1.87
2024-10-16 22:37:02,0.81,1.64,3.00,1.27,2.28,1.20,3.00,2.80
2024-10-16 22:37:02,0.83,2.81,0.92,2.37,2.93,2.02,1.53,2.67
2024-10-16 22:37:02,1.37,2.38,1.18,2.66,1.08,2.82,1.19,1.60
2024-10-16 22:37:02,1.06,2.97,1.99,1.90,2.99,2.48,1.11,1.19
2024-10-16 22:37:02,2.07,2.00,1.80,1.42,2.14,2.98,0.99,1.36
2024-10-16 22:37:02,2.98,2.51,1.93,2.99,1.99,2.05,2.56,1.32
2024-10-16 22:37:02,2.47,1.62,1.08,2.39,1.46,2.99,2.96,2.27
2024-10-16 22:37:02,2.19,1.79,1.06,2.96,0.85,2.84,0.90,2.80
2024-10-16 22:37:02,0.90,1.57,1.96,1.99,2.60,2.76,0.94,2.76
2024-10-16 22:37:02,1.31,2.28,1.56,2.82,2.98,1.26,1.33,1.94
2024-10-16 22:37:02,2.82,2.49,1.09,2.90,1.50,2.70,1.96,1.44
2024-10-16 22:37:02,2.67,2.21,0.82,1.33,1.58,2.99,2.96,2.28
2024-10-16 22:37:03,1.19,1.37,0.94,2.48,1.41,2.99,1.38,2.25
2024-10-16 22:37:03,1.94,1.15,0.99,2.97,2.33,2.98,1.72,2.48
2024-10-16 22:37:03,2.27,0.96,1.64,2.31,2.98,0.95,1.81,2.21
2024-10-16 22:37:03,2.40,1.78,2.09,2.65,0.99,1.49,1.76,2.73
2024-10-16 22:37:03,2.94,2.98,1.11,2.23,2.26,2.54,2.98,2.28
2024-10-16 22:37:03,1.19,2.22,1.65,1.76,1.78,2.83,0.89,2.29
2024-10-16 22:37:03,1.66,2.98,1.56,2.96,2.38,0.80,1.64,2.71
2024-10-16 22:37:03,1.91,2.70,2.19,2.71,2.97,2.82,2.15,1.79
2024-10-16 22:37:03,2.52,2.39,1.90,0.81,1.12,2.84,1.27,2.80
2024-10-16 22:37:03,2.96,2.71,2.59,1.33,0.87,1.67,2.21,2.70
2024-10-16 22:37:03,1.97,2.44,2.98,2.99,1.07,2.54,1.60,2.65
2024-10-16 22:37:03,1.53,2.93,2.10,2.16,1.80,2.96,0.96,2.94
2024-10-16 22:37:03,1.51,2.54,1.65,2.35,2.98,1.98,1.45,1.39
2024-10-16 22:37:03,2.44,1.09,2.36,2.98,1.55,2.23,1.22,1.02
2024-10-16 22:37:03,1.63,2.85,2.97,1.20,1.89,2.67,2.67,1.77
2024-10-16 22:37:03,2.40,2.99,0.80,1.12,2.00,2.01,2.97,2.98
2024-10-16 22:37:03,0.82,2.37,1.44,2.99,1.21,2.50,0.80,2.99
2024-10-16 22:37:03,1.89,2.64,1.93,2.34,2.71,1.44,1.76,2.42
2024-10-16 22:37:03,1.28,2.33,0.89,2.98,2.88,1.64,1.51,1.85
2024-10-16 22:37:03,2.88,2.83,0.84,1.83,0.93,2.95,2.44,2.81
2024-10-16 22:37:03,2.39,1.79,1.81,2.04,0.81,2.99,2.98,2.04
2024-10-16 22:37:04,1.45,2.98,0.88,2.22,1.24,2.98,0.80,2.52
2024-10-16 22:37:04,2.83,1.92,1.52,1.06,0.83,1.40,2.77,2.98
2024-10-16 22:37:04,1.81,2.77,2.22,1.73,1.71,2.92,2.73,1.09
2024-10-16 22:37:04,1.22,2.25,0.87,2.42,2.99,2.82,2.25,1.61
2024-10-16 22:37:04,1.26,2.98,2.56,1.97,0.99,2.04,2.22,1.83
2024-10-16 22:37:04,1.19,2.70,2.84,2.94,1.26,2.10,1.73,2.99
2024-10-16 22:37:04,1.91,1.92,1.25,2.94,2.22,2.42,1.21,2.88
2024-10-16 22:37:04,2.98,2.76,2.07,1.99,2.36,1.24,1.78,1.12
2024-10-16 22:37:04,1.17,2.95,1.56,2.33,2.95,2.99,2.61,1.32
2024-10-16 22:37:04,1.96,2.20,2.28,2.40,1.94,1.39,2.80,2.31
2024-10-16 22:37:04,1.03,2.97,1.04,2.85,0.93,2.54,2.09,2.26
2024-10-16 22:37:04,2.13,2.81,0.97,2.52,0.93,2.93,2.17,2.40
2024-10-16 22:37:04,2.98,2.52,1.99,1.84,0.92,1.84,1.46,2.67
2024-10-16 22:37:04,0.91,2.14,2.98,2.72,1.89,1.27,1.30,2.77
2024-10-16 22:37:04,1.41,2.31,1.03,2.96,2.98,2.29,2.00,1.82
2024-10-16 22:37:04,1.89,2.98,0.96,1.70,2.21,2.67,0.94,2.98
2024-10-16 22:37:04,2.26,1.48,1.59,2.16,1.63,2.98,1.40,2.27
2024-10-16 22:37:04,2.94,1.12,2.03,2.56,1.97,1.27,2.47,2.47
2024-10-16 22:37:04,1.38,1.75,1.41,2.92,2.32,2.73,2.98,2.54
2024-10-16 22:37:04,1.55,2.12,1.66,0.89,2.99,2.41,1.63,2.55
2024-10-16 22:37:05,1.14,2.98,1.77,1.97,0.97,2.79,1.85,2.72
2024-10-16 22:37:05,0.88,2.08,1.18,1.95,1.26,2.21,0.96,2.62
2024-10-16 22:37:05,2.69,2.42,1.29,1.87,2.02,2.19,2.33,2.98
2024-10-16 22:37:05,2.56,1.99,1.06,2.44,1.29,1.55,2.98,2.18
2024-10-16 22:37:05,0.86,2.98,1.70,2.21,2.99,2.86,1.45,2.64
2024-10-16 22:37:05,1.61,2.30,0.90,1.35,2.18,2.56,1.67,2.52
2024-10-16 22:37:05,1.22,2.76,1.36,1.33,1.44,2.75,1.86,1.92
2024-10-16 22:37:05,2.96,2.52,1.86,2.97,0.90,2.36,1.06,1.83
2024-10-16 22:37:05,2.53,2.32,2.95,2.59,0.89,2.13,1.39,2.40
2024-10-16 22:37:05,0.81,2.98,2.78,2.15,2.81,3.00,1.06,3.00
2024-10-16 22:37:05,1.10,2.78,1.45,0.98,2.95,2.09,2.20,2.98
2024-10-16 22:37:05,1.49,2.98,1.42,1.72,2.27,2.98,2.73,1.89
2024-10-16 22:37:05,0.97,1.92,2.71,2.45,2.98,0.89,2.47,1.21
2024-10-16 22:37:05,2.33,2.98,2.55,1.70,2.10,1.04,1.24,1.56
2024-10-16 22:37:05,2.98,1.38,2.58,2.98,2.60,1.42,2.42,2.98
2024-10-16 22:37:05,1.53,2.99,2.76,1.57,2.97,1.92,1.52,2.59
2024-10-16 22:37:05,1.85,2.48,2.22,1.29,2.23,2.99,2.01,2.79
2024-10-16 22:37:05,0.88,2.00,2.45,0.97,2.14,2.06,2.98,1.42
2024-10-16 22:37:05,1.45,2.98,2.13,1.78,2.99,2.27,1.36,1.48
2024-10-16 22:37:06,2.39,1.56,1.38,2.98,2.92,1.77,2.06,1.07
2024-10-16 22:37:06,2.66,2.41,2.84,1.07,2.93,2.00,1.52,2.71
2024-10-16 22:37:06,2.47,2.97,2.62,1.14,2.34,1.43,1.69,2.81
2024-10-16 22:37:06,2.72,2.49,2.98,1.47,2.98,1.88,2.01,2.01
2024-10-16 22:37:06,2.68,2.96,1.82,2.21,1.36,1.18,2.98,2.85
2024-10-16 22:37:06,2.63,2.03,2.30,1.31,1.48,1.51,1.52,2.20
2024-10-16 22:37:06,2.94,2.98,2.01,0.95,1.71,1.70,1.60,2.98
2024-10-16 22:37:06,1.41,2.85,2.38,1.18,2.99,1.75,2.64,2.86
2024-10-16 22:37:06,1.76,2.37,2.51,1.28,1.97,1.73,2.65,1.68
2024-10-16 22:37:06,1.10,2.97,2.80,2.35,2.98,1.61,2.56,1.56
2024-10-16 22:37:06,1.70,1.34,2.55,2.98,2.61,2.33,2.98,2.24
2024-10-16 22:37:06,1.46,2.88,1.01,1.49,2.19,1.65,2.33,2.98
2024-10-16 22:37:06,1.44,2.91,2.12,1.47,2.74,1.81,2.98,0.92
2024-10-16 22:37:06,1.31,2.45,2.98,1.51,2.40,1.59,1.08,1.88
2024-10-16 22:37:06,2.86,2.94,2.18,2.62,2.46,1.80,1.11,1.30
2024-10-16 22:37:06,2.54,2.27,2.74,2.66,2.98,1.76,1.64,2.48
2024-10-16 22:37:06,0.89,2.98,2.43,1.11,2.18,1.82,1.46,2.97
2024-10-16 22:37:06,1.18,1.64,2.75,1.53,2.90,1.29,1.63,0.84
2024-10-16 22:37:06,2.29,1.79,2.99,2.95,2.56,1.68,1.63,1.23
2024-10-16 22:37:07,1.45,1.88,2.98,1.04,2.66,2.99,2.99,1.55
2024-10-16 22:37:07,1.08,2.68,1.07,1.29,1.94,1.97,2.57,2.52
2024-10-16 22:37:07,1.21,2.98,2.68,1.79,2.67,1.41,2.69,2.95
2024-10-16 22:37:07,1.44,1.45,2.57,2.56,2.68,1.51,2.09,1.31
2024-10-16 22:37:07,1.75,2.03,2.29,2.96,2.07,1.67,2.99,1.09
2024-10-16 22:37:07,2.45,2.99,2.18,0.87,1.05,1.51,1.99,1.09
2024-10-16 22:37:07,2.98,2.88,2.37,2.13,1.13,2.17,0.99,1.59
2024-10-16 22:37:07,1.66,2.98,2.57,2.98,1.92,1.68,2.98,2.34
2024-10-16 22:37:07,1.65,1.13,2.80,2.42,2.98,1.50,2.19,2.28
2024-10-16 22:37:07,2.47,1.59,2.79,2.97,0.92,2.49,1.48,1.60
2024-10-16 22:37:07,2.99,1.44,2.93,1.71,1.15,2.98,0.90,1.79
2024-10-16 22:37:07,2.98,2.67,2.14,2.60,2.41,1.65,1.75,1.02
2024-10-16 22:37:07,0.86,2.66,2.44,2.97,1.88,1.69,2.99,1.11
2024-10-16 22:37:07,1.57,1.05,2.80,2.35,2.33,2.26,2.70,1.04
2024-10-16 22:37:07,2.75,1.60,0.94,2.95,2.36,2.63,2.08,1.48
2024-10-16 22:37:07,2.51,2.22,2.62,1.09,2.16,2.97,1.22,1.21
2024-10-16 22:37:07,1.36,2.98,2.70,2.58,2.46,1.78,1.34,1.57
2024-10-16 22:37:07,2.13,2.04,2.98,2.44,2.57,1.20,1.92,1.31
2024-10-16 22:37:07,2.98,2.45,2.27,2.98,2.50,1.25,1.29,1.81
2024-10-16 22:37:07,1.77,1.89,2.98,2.75,2.36,2.51,2.00,2.98
2024-10-16 22:37:08,2.68,2.25,1.65,1.59,2.49,2.27,1.64,2.14
2024-10-16 22:37:08,2.50,2.98,2.34,1.99,2.47,2.98,1.16,1.58
2024-10-16 22:37:08,2.60,1.52,2.88,2.39,2.57,2.18,1.57,1.44
2024-10-16 22:37:08,2.94,0.91,2.74,2.98,2.54,1.92,1.55,1.26
2024-10-16 22:37:08,0.92,0.86,2.94,0.90,3.00,2.45,2.68,1.10
2024-10-16 22:37:08,0.81,0.89,0.79,0.83,2.99,1.01,2.74,1.10
2024-10-16 22:37:08,0.82,0.79,0.80,0.80,3.00,0.79,2.59,1.10
2024-10-16 22:37:08,0.81,0.80,0.80,0.80,3.00,0.80,2.64,1.10
2024-10-16 22:37:08,0.80,0.79,0.80,0.80,3.00,0.80,2.87,1.10
2024-10-16 22:37:08,0.79,0.92,0.80,0.79,3.00,0.80,2.50,1.10
2024-10-16 22:37:08,0.80,1.00,0.79,0.80,3.00,0.80,2.79,1.10
2024-10-16 22:37:08,0.80,1.00,0.80,0.80,2.99,0.80,2.65,1.10
2024-10-16 22:37:08,0.82,1.00,0.79,0.80,3.00,0.79,2.59,1.10
2024-10-16 22:37:08,0.82,1.00,0.80,0.80,2.99,0.80,2.65,1.10
2024-10-16 22:37:08,0.80,0.99,0.80,0.80,3.00,0.79,2.64,0.92
2024-10-16 22:37:08,0.80,0.80,0.80,0.80,2.89,0.80,2.62,0.80
2024-10-16 22:37:08,0.91,0.80,0.80,0.80,0.80,0.80,2.63,0.80
2024-10-16 22:37:08,0.81,0.80,0.80,0.80,0.80,0.80,2.62,0.80
2024-10-16 22:37:08,0.83,0.79,0.80,0.79,0.80,0.80,2.67,0.79
2024-10-16 22:37:08,0.82,0.80,0.80,0.80,0.79,0.80,2.93,0.80
2024-10-16 22:37:09,1.32,0.80,1.07,0.79,0.94,0.79,3.00,0.80
2024-10-16 22:37:09,1.23,0.83,1.62,0.80,1.30,0.80,2.99,2.08
2024-10-16 22:37:09,2.09,2.42,2.97,2.60,2.71,2.11,2.98,2.98
2024-10-16 22:37:09,2.98,2.97,2.98,2.93,2.99,2.98,2.99,2.87
2024-10-16 22:37:09,2.99,2.99,2.99,2.92,3.00,2.99,2.99,2.96
2024-10-16 22:37:09,2.98,2.99,2.67,2.77,2.97,2.99,2.98,2.84
2024-10-16 22:37:09,3.00,2.78,2.98,2.66,2.99,2.99,2.99,3.00
2024-10-16 22:37:09,2.73,2.98,2.99,2.72,2.71,2.98,2.98,3.00
2024-10-16 22:37:09,2.95,2.34,2.78,1.41,2.98,2.67,2.99,2.99
2024-10-16 22:37:09,2.99,2.58,2.94,2.72,2.83,2.97,2.98,3.00
2024-10-16 22:37:09,2.65,2.44,2.75,2.87,2.80,2.78,2.51,3.00
2024-10-16 22:37:09,2.99,1.82,2.57,2.61,2.99,2.70,2.78,3.00
2024-10-16 22:37:09,2.61,2.79,2.98,2.62,2.99,2.92,2.98,3.00
2024-10-16 22:37:09,2.98,1.82,2.99,2.83,2.98,2.37,2.75,3.00
2024-10-16 22:37:09,3.00,2.39,2.98,2.20,2.93,2.71,2.78,2.95
2024-10-16 22:37:09,2.98,2.91,2.98,2.04,2.74,2.45,2.75,3.00
2024-10-16 22:37:09,2.52,2.81,2.99,2.20,2.67,2.96,2.98,2.99
2024-10-16 22:37:09,2.98,2.83,2.64,1.10,2.99,2.96,2.98,3.00
2024-10-16 22:37:09,2.95,2.82,2.77,2.22,2.53,2.64,2.90,2.90
2024-10-16 22:37:10,2.69,2.75,2.99,2.42,2.98,2.44,2.85,2.95
2024-10-16 22:37:10,2.93,2.60,2.71,2.98,1.83,2.19,3.00,2.99
2024-10-16 22:37:10,2.67,2.73,2.71,2.89,2.98,2.94,2.99,2.72
2024-10-16 22:37:10,2.93,2.36,2.78,2.61,2.73,2.21,2.60,2.83
2024-10-16 22:37:10,2.62,2.94,2.85,2.08,2.66,2.61,2.78,2.57
2024-10-16 22:37:10,2.78,3.00,2.96,2.46,2.87,2.60,2.98,2.99
2024-10-16 22:37:10,2.93,2.80,1.79,2.22,0.98,0.80,0.91,3.00
2024-10-16 22:37:10,1.52,2.13,0.80,0.87,1.40,0.80,0.80,2.99
2024-10-16 22:37:10,0.80,0.80,0.80,0.80,1.40,0.79,0.80,3.00
2024-10-16 22:37:10,0.80,1.28,1.88,2.22,2.55,1.60,2.56,2.49
2024-10-16 22:37:10,2.30,2.66,2.35,2.48,1.74,2.04,2.08,1.96
2024-10-16 22:37:10,2.32,2.99,0.88,2.99,0.80,0.80,0.80,2.60
2024-10-16 22:37:10,0.86,2.99,1.26,1.31,1.29,1.82,1.84,2.76
2024-10-16 22:37:10,1.48,2.99,2.97,1.82,2.97,1.58,2.58,2.30
2024-10-16 22:37:10,1.13,2.38,1.11,2.86,1.04,2.58,1.91,2.70
2024-10-16 22:37:10,1.20,2.25,2.99,2.27,1.23,1.29,2.86,2.10
2024-10-16 22:37:10,2.09,2.98,2.38,2.92,1.18,2.18,1.15,2.90
2024-10-16 22:37:10,2.41,1.71,2.98,2.62,0.82,2.11,0.96,2.52
2024-10-16 22:37:10,2.89,1.65,2.53,2.94,1.50,2.76,2.08,2.17
2024-10-16 22:37:11,2.44,2.99,2.87,1.80,1.59,2.43,1.79,2.45
2024-10-16 22:37:11,2.91,1.88,1.90,2.70,1.49,2.77,1.46,2.60
2024-10-16 22:37:11,2.59,1.65,2.17,2.49,1.64,2.11,1.22,0.97
2024-10-16 22:37:11,2.42,2.97,2.98,2.38,0.90,2.60,1.14,1.30
2024-10-16 22:37:11,2.93,2.99,1.74,1.75,0.95,2.04,1.67,2.61
2024-10-16 22:37:11,2.21,2.72,2.98,2.06,2.00,2.93,1.33,2.68
2024-10-16 22:37:11,1.88,1.41,2.38,2.98,1.81,2.35,0.92,1.97
2024-10-16 22:37:11,1.95,1.04,2.98,2.30,2.97,1.70,0.88,2.47
2024-10-16 22:37:11,1.54,1.47,2.65,2.97,2.07,1.99,2.00,2.97
2024-10-16 22:37:11,2.26,1.15,2.78,1.46,1.13,2.20,1.72,2.43
2024-10-16 22:37:11,2.98,2.99,1.40,1.16,0.91,1.88,1.77,2.98
2024-10-16 22:37:11,1.76,2.89,2.94,1.65,2.50,1.95,1.87,2.56
2024-10-16 22:37:11,1.92,0.93,2.39,2.88,2.95,1.42,1.34,1.76
2024-10-16 22:37:11,2.98,2.37,2.14,2.85,1.05,0.96,2.01,2.19
2024-10-16 22:37:11,2.31,2.68,2.99,2.21,0.84,2.93,1.51,2.52
2024-10-16 22:37:11,1.84,1.45,2.37,2.64,1.72,2.96,2.20,2.51
2024-10-16 22:37:11,1.57,1.39,2.98,2.37,2.98,0.80,1.82,2.91
2024-10-16 22:37:11,2.73,1.70,1.51,1.55,2.12,1.36,2.22,2.89
2024-10-16 22:37:11,2.98,2.98,2.60,2.63,0.87,2.36,1.46,1.65
2024-10-16 22:37:11,1.66,2.06,2.96,2.50,1.79,2.91,1.01,2.97
2024-10-16 22:37:12,1.80,1.44,2.23,2.50,2.98,1.65,0.83,0.93
2024-10-16 22:37:12,1.71,2.45,2.98,2.58,1.55,1.73,0.92,1.91
2024-10-16 22:37:12,2.99,2.96,0.89,2.75,2.11,2.99,2.60,1.59
2024-10-16 22:37:12,2.05,2.35,0.83,2.35,0.98,2.05,2.97,2.47
2024-10-16 22:37:12,0.94,2.98,2.09,2.45,2.40,1.47,1.93,2.70
2024-10-16 22:37:12,1.56,1.69,2.77,2.48,2.98,1.62,1.94,1.14
2024-10-16 22:37:12,2.53,2.98,2.47,2.73,1.33,2.58,1.98,1.35
2024-10-16 22:37:12,2.98,1.72,1.32,2.90,1.78,2.93,2.98,2.81
2024-10-16 22:37:12,1.08,2.88,1.56,1.77,1.82,1.11,2.08,2.82
2024-10-16 22:37:12,1.38,2.81,2.80,0.92,2.20,1.56,1.34,1.02
2024-10-16 22:37:12,2.98,2.70,2.91,1.61,2.28,2.70,0.92,2.08
2024-10-16 22:37:12,2.09,2.57,2.98,2.81,0.91,2.52,1.32,1.54
2024-10-16 22:37:12,2.99,2.53,1.86,2.59,0.88,2.03,0.82,2.98
2024-10-16 22:37:12,2.93,2.11,1.83,2.93,1.17,1.55,1.35,2.70
2024-10-16 22:37:12,2.27,2.28,2.99,2.28,1.03,2.25,1.19,1.77
2024-10-16 22:37:12,2.79,1.92,2.53,2.98,1.07,1.88,1.03,2.58
2024-10-16 22:37:12,2.33,1.72,2.97,2.12,2.48,1.17,1.48,2.81
2024-10-16 22:37:12,2.05,1.87,0.87,2.99,2.59,2.02,2.90,2.86
2024-10-16 22:37:12,2.19,1.52,1.11,2.54,2.99,2.71,1.09,2.87
