Time (s),DRAM Power (W),IPC
57.3394,22.13,1.16
57.5383,19.60,1.44
57.7503,20.90,1.86
57.9604,20.71,2.31
58.1704,20.79,1.43
58.3824,20.93,0.97
58.5941,21.22,1.13
58.8197,22.49,1.23
59.0183,19.59,1.39
59.2263,20.18,1.99
59.4548,22.45,1.95
59.6703,21.25,2.15
59.8939,22.06,1.87
60.1021,20.56,1.05
60.3205,21.64,0.92
60.5521,22.95,1.76
60.7636,20.62,1.05
60.9663,18.80,2.40
61.1704,19.20,1.88
61.3925,20.55,2.06
61.6094,21.41,2.00
61.8284,21.67,1.17
62.0222,19.18,0.94
62.2223,20.15,1.35
62.4224,19.88,1.23
62.6222,19.40,2.23
62.8587,23.02,1.89
63.0619,20.22,1.10
63.2661,20.33,1.06
63.4783,21.26,1.18
63.6822,20.52,1.28
63.9131,22.84,1.40
64.1101,19.38,2.01
64.3342,22.10,1.89
64.5463,21.02,2.09
64.7683,21.98,1.40
64.9720,20.17,1.05
65.1822,21.01,1.25
65.4031,22.13,1.25
65.6145,21.12,1.34
65.8243,20.80,1.33
66.0444,21.73,1.43
66.2822,22.25,0.89
66.4944,20.07,2.60
66.6958,17.91,1.02
66.8952,20.19,1.19
67.1046,21.03,1.17
67.3062,19.99,1.44
67.5216,21.34,1.66
67.7384,21.45,1.89
67.9542,21.42,2.15
68.1654,21.13,1.34
68.3714,20.54,1.12
68.5925,22.06,1.06
68.7942,20.45,1.42
69.0101,21.51,1.28
69.2197,20.67,1.49
69.4303,20.79,2.08
69.6502,21.83,1.85
69.8622,20.99,0.88
70.0623,19.68,1.29
70.2901,22.68,1.40
70.5115,22.14,1.20
70.7262,21.32,1.43
70.9361,20.82,1.93
71.1382,19.89,2.25
71.3603,22.07,2.70
71.5503,18.53,1.32
71.7686,20.83,1.16
71.9702,18.33,1.39
72.1783,20.81,1.13
72.3942,21.41,1.49
72.6065,21.07,1.93
72.8325,22.47,1.97
73.0467,21.27,2.17
73.2636,21.41,1.46
73.4664,20.18,1.10
73.6911,22.39,1.10
73.8941,20.45,1.38
74.1071,21.18,1.32
74.3222,21.22,1.55
74.5345,20.97,2.14
74.7643,22.75,2.10
74.9782,21.16,2.00
75.1896,20.94,1.04
75.3904,19.97,0.98
75.5983,20.92,1.22
75.8110,21.22,1.35
76.0113,19.78,1.76
76.2183,20.44,1.86
76.4263,20.50,1.90
76.6343,20.51,2.80
76.8382,19.97,1.33
77.0580,20.71,1.54
77.2902,21.28,1.36
77.5101,21.69,1.18
77.7101,19.62,1.50
77.9180,20.48,2.27
78.1271,20.73,1.99
78.3463,21.76,1.45
78.5463,19.87,1.08
78.7783,23.13,1.07
79.0048,22.56,1.02
79.2122,20.95,1.37
79.4176,20.43,1.38
79.6281,20.77,1.68
79.8303,19.84,2.31
80.0421,20.92,1.71
80.2467,20.26,1.15
80.4583,21.11,0.95
80.6805,22.29,1.24
80.8925,21.15,1.19
81.1062,21.12,1.23
81.3109,20.18,1.97
81.5315,21.72,1.89
81.7383,20.43,1.93
81.9301,19.00,1.82
82.1421,20.50,1.09
82.3421,18.72,2.23
82.5575,20.21,2.03
82.7686,19.56,1.94
82.9705,20.00,1.55
83.1740,20.25,1.10
83.4063,23.03,0.88
83.6063,20.27,1.34
83.8403,23.17,1.37
84.0622,22.20,1.21
84.2744,20.92,1.36
84.4862,20.90,1.79
84.7022,21.41,1.98
84.9064,20.13,2.07
85.1128,20.42,1.08
85.3141,20.13,1.10
85.5219,20.84,1.31
85.7263,20.32,1.34
85.9645,23.53,1.47
86.1630,19.52,2.28
86.3663,20.08,1.92
86.5784,21.02,1.23
86.7982,21.89,1.09
86.9983,19.76,1.29
87.2331,23.35,1.26
87.4363,20.02,1.57
87.6603,21.07,1.31
87.8582,18.90,2.59
88.0664,18.91,1.58
88.2846,21.65,0.94
88.4862,20.27,1.11
88.7132,22.79,1.25
88.9143,20.18,1.30
89.1301,21.35,1.28
89.3343,20.16,1.87
89.5438,20.74,2.16
89.7565,21.01,1.41
89.9542,19.69,1.08
90.1583,20.63,1.24
90.3621,20.45,1.18
90.5663,20.20,1.45
90.7825,21.38,2.22
90.9942,20.94,2.20
91.2103,21.42,1.91
91.4405,22.88,0.91
91.6524,20.78,1.37
91.8614,20.86,1.32
92.0542,19.15,1.62
92.2741,21.79,1.76
92.4904,21.41,2.22
92.6904,19.90,2.47
92.8981,20.22,1.29
93.1143,20.59,1.42
93.3234,18.97,1.19
93.5423,21.89,1.25
93.7624,22.01,1.32
93.9708,20.75,1.44
94.1838,20.98,1.99
94.3902,20.46,2.20
94.5982,20.58,1.30
94.8122,21.26,0.96
95.0242,21.13,0.92
95.2261,20.33,1.36
95.4284,20.16,1.26
95.6261,19.47,2.08
95.8404,21.08,2.19
96.0603,21.72,1.65
96.2622,20.09,1.11
96.4743,21.04,1.03
96.6822,20.96,1.16
96.8823,19.89,1.35
97.0984,21.34,1.76
97.3168,21.66,1.88
97.5301,21.09,2.16
97.7341,20.20,1.13
97.9360,20.04,1.68
98.1302,19.20,1.30
98.3581,21.31,2.19
98.5704,19.86,1.33
98.7824,20.12,1.67
98.9863,20.10,2.24
99.1862,19.64,1.71
99.3942,20.52,1.11
99.6063,21.03,1.08
99.8106,20.46,1.28
100.0263,21.41,1.19
100.2502,22.18,1.22
100.4623,20.87,1.60
100.7003,23.58,1.65
100.9102,20.55,2.12
101.1317,21.63,1.79
101.3341,19.86,1.08
101.5500,21.40,1.03
101.7723,22.25,1.23
101.9748,20.29,1.33
102.1943,21.71,1.26
102.3943,19.70,1.82
102.6103,21.33,1.94
102.8183,20.59,2.04
103.0309,21.06,1.06
103.2605,22.80,2.24
103.4701,20.47,1.30
103.6848,20.09,2.27
103.8782,18.13,1.45
104.0783,18.88,2.07
104.2823,20.13,2.03
104.4822,19.80,1.17
104.6945,21.11,0.97
104.9030,21.03,1.31
105.1105,20.82,1.29
105.3222,21.05,1.24
105.5402,21.46,1.82
105.7421,19.94,1.88
105.9501,20.63,1.67
106.1537,20.15,1.19
106.3664,21.22,1.26
106.5824,21.37,1.30
106.8024,21.73,1.38
107.0284,22.33,1.57
107.2404,20.92,2.26
107.4351,19.15,1.90
107.6501,21.26,1.37
107.8662,21.49,0.98
108.0722,20.73,1.15
108.2865,21.45,1.29
108.5095,22.14,1.21
108.7142,20.27,1.56
108.9143,18.72,1.34
109.1399,21.39,1.79
109.3662,20.82,1.98
109.5863,21.94,2.00
109.7981,21.06,1.18
110.0104,21.23,0.98
110.2263,21.77,1.27
110.4345,20.93,1.20
110.6388,20.36,1.43
110.8610,22.05,1.60
111.0581,19.49,1.84
111.2664,20.67,1.94
111.4903,22.21,1.78
111.7161,22.52,0.95
111.9181,20.34,1.17
112.1222,19.93,1.58
112.3274,20.18,2.27
112.5307,20.06,1.71
112.7303,19.88,1.15
112.9481,21.82,0.96
113.1442,19.83,1.15
113.3581,21.40,1.33
113.5676,20.71,1.46
113.7781,20.70,1.94
113.9743,19.39,2.36
114.1822,20.09,1.15
114.4044,21.24,1.93
114.6063,18.04,1.11
114.8225,21.81,1.26
115.0403,21.74,1.22
115.2541,21.22,1.29
115.4743,21.87,1.74
115.6914,21.55,1.96
115.8896,19.53,2.23
116.0984,20.76,1.30
116.3104,21.10,1.18
116.5383,22.70,1.05
116.7381,20.18,1.22
116.9560,21.77,1.32
117.1715,21.35,1.43
117.4085,23.53,1.70
117.6162,19.84,2.12
117.8344,21.46,1.13
118.0382,20.25,0.95
118.2573,22.06,1.40
118.4718,21.45,1.35
118.6822,20.87,1.18
118.8903,20.53,1.50
119.1223,23.06,1.76
119.3383,21.28,1.75
119.5462,19.89,1.02
119.7722,21.60,2.22
119.9782,18.46,1.06
120.1782,20.03,1.09
120.3928,21.53,1.39
120.5944,20.13,1.34
120.8157,22.01,1.24
121.0223,20.38,2.07
121.2263,20.29,2.16
121.4342,20.66,1.34
121.6383,20.37,1.07
121.8342,19.82,1.25
122.0616,22.61,1.37
122.2704,20.71,1.39
122.4742,20.17,1.66
122.6903,21.33,2.27
122.8983,20.61,1.74
123.1142,21.23,1.14
123.3221,20.70,0.99
123.5303,20.95,1.36
123.7403,20.98,1.21
123.9502,20.70,1.77
124.1502,19.52,2.04
124.3581,20.63,1.68
124.5641,20.39,2.61
124.7662,19.87,1.29
124.9823,20.39,1.58
125.1982,19.90,1.33
125.4183,21.62,1.30
125.6305,20.98,1.76
125.8428,20.82,2.12
126.0464,20.14,2.06
126.2742,22.59,1.88
126.4910,21.60,0.93
126.6902,20.07,1.10
126.8973,20.81,1.25
127.1104,21.14,1.36
127.3224,20.95,1.79
127.5419,21.65,2.00
127.7462,20.24,1.96
127.9721,22.41,1.66
128.1718,19.76,1.06
128.3885,21.72,1.00
128.6023,21.27,1.28
128.8224,21.85,1.17
129.0263,20.03,2.04
129.2356,20.57,1.88
129.4384,20.00,1.42
129.6434,20.29,1.02
129.8504,20.79,1.47
130.0503,19.67,1.24
130.2776,21.01,2.49
130.4895,19.91,1.57
130.6951,19.27,1.92
130.9243,22.68,2.06
131.1464,22.09,2.20
131.3501,20.31,1.17
131.5662,21.45,0.95
131.7768,21.14,1.10
131.9823,20.71,1.31
132.2165,23.30,1.36
132.4303,21.23,1.40
132.6364,20.33,1.26
132.8582,21.85,2.33
133.0582,19.84,1.60
133.2582,19.73,0.92
133.4503,19.48,1.38
133.6685,21.74,1.19
133.8824,21.24,1.21
134.0942,20.87,1.95
134.3154,21.94,2.00
134.5103,19.17,1.91
134.7263,21.46,1.05
134.9381,21.13,0.94
135.1424,20.63,1.37
135.3382,19.27,1.23
135.5520,20.02,2.41
135.7542,19.10,2.05
135.9761,20.60,1.74
136.2143,23.56,2.22
136.4221,20.53,1.66
136.6271,20.27,0.93
136.8302,20.30,1.08
137.0785,24.32,0.98
137.2821,20.57,1.33
137.4780,19.36,1.22
137.6907,21.00,1.85
137.9047,21.05,2.19
138.1425,23.49,1.96
138.3503,20.49,1.81
138.5585,20.58,0.98
138.7802,22.01,1.05
138.9863,20.83,1.17
139.2122,22.38,1.24
139.4223,20.52,2.12
139.6394,20.82,1.92
139.8465,20.53,1.88
140.0527,20.36,1.02
140.2664,21.29,1.12
140.4663,20.09,1.39
140.7124,23.92,1.17
140.9303,20.39,2.41
141.1685,22.13,1.19
141.3622,18.06,2.04
141.6128,21.49,2.16
141.8078,16.59,1.20
