CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
95,240,974.04,2578.54,11.83
95,260,946.79,2611.53,11.79
110,100,1528.13,1555.65,16.22
110,120,1196.57,1461.55,12.79
110,140,1137.02,1614.81,12.12
110,160,1120.67,1801.52,11.97
110,180,1100.64,2004.23,11.8
110,200,1089.26,2173.21,11.64
110,220,1095.8,2400.87,11.69
110,240,1084.62,2578.81,11.78
110,260,1083.69,2622.82,11.69
120,100,1545.05,1578.33,16.34
120,120,1211.69,1486.01,12.86
120,140,1157.35,1631.7,12.19
120,160,1127.15,1799.3,11.94
120,180,1110.81,1989.78,11.74
120,200,1127.06,2247.07,11.93
120,220,1111.17,2410.05,11.74
120,240,1112.07,2561.34,11.78
120,260,1117.68,2664.73,11.83
65,100,975.79,1535.06,16.32
65,120,762.71,1447.76,12.85
65,140,712.41,1593.76,12.31
65,160,713.45,1764.94,12.02
65,180,708.86,1976.93,12.01
65,200,688.72,2176.0,11.9
65,220,687.2,2370.48,11.92
65,240,682.1,2543.96,11.83
65,260,693.51,2650.16,12.0
70,100,983.4,1544.12,16.23
70,120,791.66,1467.51,13.0
70,140,741.44,1607.32,12.25
70,160,734.74,1770.79,11.99
70,180,710.52,1976.31,11.87
70,200,725.81,2166.85,11.86
70,220,705.07,2374.42,11.81
70,240,716.76,2521.08,11.73
70,260,711.22,2628.02,11.87
75,100,1083.16,1547.91,16.17
75,120,846.22,1472.61,12.9
75,140,775.76,1607.38,12.24
75,160,774.48,1794.86,11.98
75,180,782.15,1985.25,11.92
75,200,755.98,2178.97,11.76
75,220,755.32,2405.64,11.82
75,240,766.17,2561.53,11.9
75,260,755.58,2624.69,11.85
80,100,1131.65,1527.43,16.16
80,120,879.61,1454.57,12.82
80,140,840.11,1623.97,12.24
80,160,845.19,1798.78,11.97
80,180,844.67,1991.07,11.97
80,200,823.28,2191.47,11.89
80,220,809.54,2413.0,11.9
80,240,810.56,2580.08,11.81
80,260,810.7,2629.56,11.88
85,100,1193.54,1554.39,16.23
85,120,948.34,1456.19,12.83
85,140,884.8,1592.34,12.17
85,160,877.34,1792.13,12.03
85,180,864.61,1995.58,11.88
85,200,858.58,2183.25,11.79
85,220,866.71,2418.53,11.88
85,240,860.92,2549.15,11.82
85,260,867.59,2636.14,11.78
90,100,1244.08,1546.52,16.16
90,120,994.75,1483.49,12.96
90,140,940.62,1603.63,12.21
90,160,913.83,1790.45,11.87
90,180,910.23,1983.06,11.83
90,200,909.8,2221.8,11.84
90,220,909.85,2410.8,11.86
90,240,897.99,2531.08,11.71
90,260,919.06,2648.33,11.89
95,100,1314.16,1546.08,16.21
95,120,1049.34,1471.98,12.89
95,140,990.6,1619.02,12.14
95,160,966.94,1793.34,11.82
95,180,964.95,2012.24,11.94
95,200,959.06,2244.21,11.9
95,220,937.41,2360.83,11.61
95,240,960.22,2544.18,11.69
95,260,962.57,2621.49,11.74
110,100,1503.54,1556.74,16.28
110,120,1185.93,1475.41,12.88
110,140,1150.77,1621.64,12.25
110,160,1118.01,1805.01,11.94
110,180,1085.24,1985.79,11.77
110,200,1099.58,2203.65,11.76
110,220,1090.61,2407.45,11.79
110,240,1095.28,2574.88,11.82
110,260,1096.14,2627.2,11.76
120,100,1544.24,1586.65,16.35
120,120,1219.24,1465.03,12.89
120,140,1164.49,1608.65,12.17
120,160,1139.45,1811.02,11.95
120,180,1125.94,2013.29,11.87
120,200,1115.61,2203.94,11.74
120,220,1107.79,2378.04,11.65
120,240,1123.54,2582.28,11.84
120,260,1113.94,2645.68,11.75
65,100,965.93,1530.79,16.27
65,120,768.93,1434.9,12.88
65,140,727.37,1579.29,12.24
65,160,696.04,1776.44,12.05
65,180,712.6,1974.05,12.03
65,200,701.74,2167.4,11.85
65,220,693.97,2393.21,11.97
65,240,688.51,2566.64,11.91
65,260,694.04,2632.02,11.97
70,100,971.46,1546.03,16.23
70,120,777.55,1455.6,12.95
70,140,727.62,1589.12,12.22
70,160,720.4,1797.61,12.05
70,180,711.94,1985.05,11.92
70,200,727.06,2168.53,11.83
70,220,726.17,2391.43,11.87
70,240,725.11,2570.15,11.89
70,260,726.48,2621.61,11.87
75,100,1057.92,1548.44,16.16
75,120,867.91,1477.43,12.97
75,140,787.06,1608.37,12.21
75,160,794.59,1790.29,11.97
75,180,792.13,1989.61,11.89
75,200,762.8,2186.23,11.79
75,220,798.03,2422.51,11.89
75,240,783.62,2548.79,11.75
75,260,766.16,2625.14,11.84
80,100,1140.84,1544.32,16.07
80,120,899.18,1456.37,12.95
80,140,856.0,1602.15,12.2
80,160,821.73,1784.12,12.01
80,180,837.85,1983.07,11.84
80,200,834.36,2196.56,11.9
80,220,803.1,2381.56,11.79
80,240,815.37,2574.93,11.82
80,260,805.39,2622.33,11.77
85,100,1189.37,1534.23,16.14
85,120,948.84,1460.72,13.0
85,140,892.98,1605.35,12.19
85,160,877.46,1782.15,11.9
85,180,866.24,1962.92,11.77
85,200,874.95,2197.19,11.88
85,220,857.51,2397.65,11.76
85,240,867.69,2573.15,11.83
85,260,863.83,2609.55,11.84
90,100,1259.09,1559.85,16.14
90,120,987.85,1466.61,12.84
90,140,942.26,1618.16,12.19
90,160,923.76,1800.79,11.99
90,180,905.63,2001.48,11.77
90,200,918.45,2183.75,11.83
90,220,-261230.57,2396.34,11.78
90,240,912.16,2571.93,11.83
90,260,910.6,2641.22,11.88
95,100,1310.91,1555.89,16.24
95,120,1039.19,1439.9,12.85
95,140,990.6,1625.65,12.24
95,160,979.07,1800.34,11.95
95,180,961.39,2012.75,11.92
95,200,966.65,2215.43,11.82
95,220,966.54,2425.82,11.88
95,240,949.15,2570.15,11.77
95,260,973.25,2654.51,11.85
110,100,1506.53,1562.24,16.24
110,120,1185.18,1455.68,12.69
110,140,1132.38,1600.68,12.03
110,160,1111.7,1808.71,11.91
110,180,1098.47,1991.73,11.75
110,200,1088.62,2176.1,11.64
110,220,1110.32,2428.5,11.8
110,240,1093.65,2577.67,11.75
110,260,1092.02,2661.38,11.7
120,100,1549.1,1554.66,16.25
120,120,1209.63,1468.77,12.76
120,140,1144.63,1600.37,12.05
120,160,1121.2,1813.11,11.87
120,180,1106.59,1971.73,11.66
120,200,1116.59,2197.65,11.73
120,220,1105.21,2390.37,11.65
120,240,1108.12,2571.22,11.64
120,260,1117.01,2655.65,11.78
