CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
70,240,830.3,398.39,13.39
70,220,877.42,416.53,14.26
70,200,874.98,414.54,14.34
70,180,828.69,390.71,13.4
70,160,830.52,400.22,13.48
70,140,860.02,395.61,13.98
70,120,825.54,390.19,13.28
70,100,869.2,394.2,14.06
250,260,43.02,277.72,8.45
250,240,795.79,302.19,8.42
250,220,797.36,307.61,8.42
250,200,805.14,304.16,8.45
250,180,800.21,279.28,8.36
250,160,804.58,300.46,8.45
250,140,808.25,279.37,8.51
250,120,817.25,268.48,8.61
250,100,857.44,305.78,8.98
230,260,800.48,291.95,8.43
230,240,802.99,278.26,8.44
230,220,798.91,275.57,8.41
230,200,799.3,283.19,8.44
230,180,801.87,282.58,8.43
230,160,812.45,263.78,8.51
230,140,817.45,256.34,8.6
230,120,820.06,269.89,8.58
230,100,858.09,298.29,8.99
210,260,796.43,306.8,8.42
210,240,798.91,296.0,8.41
210,220,798.87,308.13,8.42
210,200,799.15,296.65,8.36
210,180,805.78,289.19,8.47
210,160,804.7,279.57,8.48
210,140,812.65,276.18,8.53
210,120,821.82,286.44,8.59
210,100,856.03,302.07,8.99
190,260,805.22,303.48,8.48
190,240,797.78,290.77,8.44
190,220,797.76,315.53,8.44
190,200,796.17,317.05,8.43
190,180,796.48,304.48,8.44
190,160,803.94,300.14,8.5
190,140,809.64,278.58,8.52
190,120,820.55,270.65,8.63
190,100,845.4,280.57,8.88
170,260,793.62,307.55,8.4
170,240,804.57,298.79,8.47
170,220,796.85,291.03,8.39
170,200,794.66,298.4,8.42
170,180,795.23,285.25,8.44
170,160,807.46,281.33,8.51
170,140,804.43,298.98,8.52
170,120,821.2,289.57,8.64
170,100,851.72,302.68,8.98
150,260,802.74,323.81,8.41
150,240,799.4,310.6,8.39
150,220,797.43,315.33,8.42
150,200,800.29,308.73,8.44
150,180,808.21,299.16,8.45
150,160,815.5,302.38,8.59
150,140,806.0,287.74,8.53
150,120,814.68,274.32,8.64
150,100,851.34,309.04,9.02
130,260,784.3,283.52,8.3
130,240,796.38,287.86,8.42
130,220,797.91,273.72,8.43
130,200,794.61,283.36,8.42
130,180,802.92,283.31,8.47
130,160,807.1,258.83,8.47
130,140,804.57,261.84,8.5
130,120,819.99,283.35,8.63
130,100,848.0,285.07,8.9
110,260,788.66,296.42,8.47
110,240,786.46,322.5,8.53
110,220,787.49,297.08,8.51
110,200,794.89,324.04,8.58
110,180,794.69,275.45,8.57
110,160,800.08,300.34,8.66
110,140,797.32,278.17,8.62
110,120,802.17,294.56,8.72
110,100,843.65,288.84,9.15
90,260,767.68,321.02,9.88
90,240,756.37,316.03,9.74
90,220,781.34,335.78,10.06
90,200,762.67,333.88,9.88
90,180,769.35,326.35,9.99
90,160,744.69,277.44,9.61
90,140,799.91,303.67,10.41
90,120,789.13,309.57,10.21
90,100,833.6,337.49,10.85
70,260,784.0,400.45,12.5
70,240,825.42,414.27,13.41
70,220,825.94,398.72,13.41
70,200,817.28,394.77,13.23
70,180,866.74,401.67,14.06
70,160,878.52,406.08,14.3
70,140,886.2,397.19,14.48
70,120,870.59,375.11,14.21
70,100,880.72,406.32,14.31
