CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
90,180,575.14,1249.92,7.59
90,200,568.61,1299.0,7.52
90,220,570.77,1296.03,7.53
90,240,571.6,1307.02,7.54
90,260,571.25,1297.75,7.54
95,100,759.51,889.64,9.51
95,120,640.94,917.01,8.04
95,140,619.12,1007.18,7.7
95,160,600.21,1136.76,7.54
95,180,599.6,1250.89,7.52
95,200,603.33,1307.68,7.55
95,220,598.66,1307.32,7.52
95,240,599.21,1319.62,7.53
95,260,600.54,1315.16,7.51
110,100,845.23,876.77,9.31
110,120,735.58,918.4,8.1
110,140,696.03,1007.4,7.68
110,160,682.66,1135.41,7.54
110,180,684.11,1256.13,7.48
110,200,680.63,1300.09,7.5
110,220,676.59,1305.75,7.48
110,240,679.97,1306.1,7.47
110,260,680.97,1299.42,7.52
120,100,864.9,882.83,9.44
120,120,735.29,913.81,8.03
120,140,703.07,1011.77,7.66
120,160,696.19,1138.05,7.58
120,180,682.38,1253.63,7.48
120,200,686.88,1303.41,7.48
120,220,687.63,1303.56,7.49
120,240,686.3,1312.16,7.48
120,260,688.42,1317.23,7.53
65,100,540.25,864.96,9.42
65,120,468.72,899.44,8.1
65,140,443.39,1002.74,7.76
65,160,436.54,1127.91,7.67
65,180,433.48,1214.3,7.6
65,200,436.59,1276.47,7.64
65,220,437.24,1288.86,7.64
65,240,435.88,1297.13,7.65
65,260,434.63,1292.95,7.64
70,100,559.48,867.73,9.51
70,120,486.63,898.87,8.13
70,140,454.65,1004.96,7.79
70,160,450.68,1130.46,7.66
70,180,453.6,1238.78,7.61
70,200,456.3,1296.93,7.65
70,220,447.31,1277.21,7.58
70,240,456.44,1296.09,7.6
70,260,452.4,1315.01,7.63
75,100,609.68,877.9,9.43
75,120,519.74,909.01,8.07
75,140,500.52,1000.53,7.69
75,160,491.57,1122.94,7.61
75,180,490.84,1238.27,7.59
75,200,487.61,1285.57,7.55
75,220,476.1,1303.39,7.57
75,240,491.7,1316.86,7.59
75,260,486.1,1315.1,7.54
80,100,640.92,876.1,9.47
80,120,548.75,906.57,8.08
80,140,524.0,1006.43,7.73
80,160,511.67,1135.78,7.57
80,180,511.17,1254.41,7.54
80,200,510.28,1305.66,7.56
80,220,515.75,1311.0,7.57
80,240,507.93,1310.21,7.58
80,260,514.74,1313.27,7.58
85,100,676.88,884.48,9.46
85,120,576.9,906.9,8.05
85,140,551.52,1016.51,7.71
85,160,547.24,1131.33,7.58
85,180,537.95,1245.86,7.53
85,200,539.77,1302.44,7.53
85,220,539.59,1288.85,7.52
85,240,540.81,1292.27,7.52
85,260,543.77,1304.03,7.56
90,100,713.88,875.27,9.45
90,120,613.63,920.75,8.07
90,140,585.67,995.61,7.68
90,160,577.96,1133.1,7.58
90,180,569.3,1251.59,7.51
90,200,570.39,1288.23,7.5
90,220,570.19,1315.16,7.51
90,240,566.83,1309.7,7.49
90,260,569.15,1297.14,7.52
95,100,747.26,883.88,9.35
95,120,640.0,903.42,8.05
95,140,610.74,1018.07,7.67
95,160,598.63,1132.69,7.55
95,180,598.73,1254.18,7.54
95,200,603.67,1321.55,7.56
95,220,606.93,1316.76,7.56
95,240,589.03,1281.67,7.5
95,260,602.92,1308.81,7.55
110,100,853.94,882.75,9.39
110,120,727.15,911.48,8.03
110,140,688.84,1006.1,7.65
110,160,680.11,1128.73,7.52
110,180,680.11,1241.26,7.5
110,200,678.2,1301.98,7.47
110,220,680.83,1307.46,7.48
110,240,680.87,1307.03,7.49
110,260,681.08,1312.63,7.53
120,100,864.64,883.13,9.41
120,120,732.74,916.36,8.03
120,140,696.23,1014.44,7.65
120,160,690.63,1131.93,7.54
120,180,682.46,1245.69,7.48
120,200,687.49,1312.1,7.48
120,220,685.56,1312.39,7.49
120,240,687.5,1308.82,7.49
120,260,682.93,1311.77,7.49
