CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
70,220,428.7,527.74,7.15
70,200,422.95,518.21,7.04
70,180,429.15,528.32,7.16
70,160,406.02,493.72,6.73
70,140,439.25,537.55,7.34
70,120,444.55,559.32,7.49
70,100,395.32,482.32,6.57
65,260,464.83,604.09,8.1
65,240,465.5,603.18,8.1
65,220,463.29,603.12,8.08
65,200,465.29,601.5,8.1
65,180,465.46,604.51,8.1
65,160,463.41,601.96,8.04
65,140,464.08,604.49,8.06
65,120,470.84,604.05,8.14
65,100,464.98,592.98,8.06
250,260,404.85,336.62,4.33
250,240,401.89,326.18,4.26
250,220,402.12,326.94,4.27
250,200,406.2,316.29,4.25
250,180,401.45,327.35,4.25
250,160,420.66,338.04,4.43
250,140,403.04,327.24,4.28
250,120,401.41,326.58,4.26
250,100,405.99,326.96,4.29
110,260,397.58,326.75,4.27
110,240,399.78,326.58,4.31
110,220,399.13,326.89,4.3
110,200,398.26,315.76,4.32
110,180,399.74,325.93,4.31
110,160,399.69,327.75,4.31
110,140,400.02,327.54,4.31
110,120,398.54,326.58,4.3
110,100,397.64,327.11,4.28
95,260,363.57,338.45,4.53
95,240,363.97,326.89,4.45
95,220,363.0,339.18,4.5
95,200,363.11,338.7,4.48
95,180,363.59,338.89,4.51
95,160,363.97,338.32,4.53
95,140,369.94,339.94,4.53
95,120,363.81,339.62,4.51
95,100,362.76,338.7,4.48
90,260,399.68,382.19,5.15
90,240,382.55,382.76,4.97
90,220,385.07,370.39,5.02
90,200,376.14,361.0,4.84
90,180,382.65,371.66,4.96
90,160,375.19,371.55,4.88
90,140,391.77,381.85,5.14
90,120,377.29,360.26,4.88
90,100,377.16,361.97,4.89
85,260,377.53,395.12,5.16
85,240,385.81,405.79,5.33
85,220,373.98,383.69,5.12
85,200,381.04,394.19,5.22
85,180,387.41,394.48,5.26
85,160,387.27,396.1,5.26
85,140,377.38,395.32,5.17
85,120,372.42,384.35,5.11
85,100,369.6,383.76,5.06
80,260,369.01,406.06,5.36
80,240,385.22,419.31,5.65
80,220,364.93,393.89,5.32
80,200,370.44,405.59,5.42
80,180,363.3,394.29,5.29
80,160,365.03,393.59,5.33
80,140,384.54,417.57,5.59
80,120,363.27,395.32,5.3
80,100,368.91,396.73,5.41
75,260,376.13,430.75,5.78
75,240,376.18,442.73,5.85
75,220,366.87,407.73,5.51
75,200,370.22,430.26,5.73
75,180,377.28,429.58,5.81
75,160,382.17,442.95,5.9
75,140,376.18,431.79,5.78
75,120,370.23,433.05,5.73
75,100,370.85,430.61,5.75
70,260,431.53,544.62,7.22
70,240,427.96,543.82,7.18
70,220,406.44,499.3,6.75
70,200,416.83,522.77,6.98
70,180,412.05,510.41,6.81
70,160,388.42,476.33,6.43
70,140,437.72,556.4,7.35
70,120,406.06,498.66,6.71
70,100,388.49,476.31,6.41
65,260,463.94,609.53,8.07
65,240,465.5,598.48,8.04
65,220,463.59,610.09,8.07
65,200,464.69,596.81,8.02
65,180,423.23,523.31,7.16
65,160,469.41,608.54,8.11
65,140,465.42,598.67,8.06
65,120,405.84,498.5,6.89
65,100,464.81,598.52,8.03
