CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
80,240,549.54,675.89,8.03
80,220,544.28,664.39,7.93
80,200,539.42,652.82,7.84
80,180,538.62,666.71,7.93
80,160,544.95,664.44,7.94
80,140,551.42,677.06,8.02
80,120,545.04,662.73,7.89
80,100,538.22,664.88,7.86
75,260,540.0,699.87,8.38
75,240,543.36,701.44,8.41
75,220,541.0,689.78,8.39
75,200,540.79,689.72,8.29
75,180,547.59,666.51,8.1
75,160,535.19,690.22,8.29
75,140,539.43,698.72,8.34
75,120,539.06,699.18,8.36
75,100,538.69,699.3,8.35
70,260,563.23,770.83,9.31
70,240,569.55,779.84,9.42
70,220,612.81,845.96,10.31
70,200,591.14,816.43,9.87
70,180,557.95,723.83,8.84
70,160,572.82,747.51,9.18
70,140,617.82,848.53,10.34
70,120,603.56,825.45,10.07
70,100,602.0,828.48,9.98
65,260,620.93,881.88,10.73
65,240,557.35,760.66,9.38
65,220,622.12,879.88,10.76
65,200,621.46,882.08,10.74
65,180,599.44,846.86,10.38
65,160,598.81,857.02,10.38
65,140,576.6,795.24,9.8
65,120,623.09,869.53,10.72
65,100,600.39,858.06,10.42
250,260,645.05,599.53,6.89
250,240,642.65,591.64,6.82
250,220,649.92,586.49,6.86
250,200,651.66,584.82,6.85
250,180,646.11,596.87,6.86
250,160,648.39,592.36,6.92
250,140,648.15,594.67,6.86
250,120,647.41,593.43,6.87
250,100,647.43,592.91,6.85
110,260,637.88,573.33,6.85
110,240,644.63,584.3,6.87
110,220,645.22,590.23,6.9
110,200,647.39,589.31,6.96
110,180,644.36,591.58,6.88
110,160,644.11,592.71,6.87
110,140,645.26,579.22,6.93
110,120,644.47,590.23,6.89
110,100,645.34,591.07,6.89
95,260,586.4,601.37,7.19
95,240,592.29,613.78,7.26
95,220,576.72,602.04,7.12
95,200,613.83,647.14,7.61
95,180,586.3,603.2,7.2
95,160,578.76,603.49,7.15
95,140,584.54,613.94,7.22
95,120,585.54,601.34,7.16
95,100,600.19,613.13,7.38
90,260,588.43,646.26,7.64
90,240,592.31,647.07,7.67
90,220,606.67,655.79,7.89
90,200,602.56,657.71,7.84
90,180,601.89,646.28,7.79
90,160,593.87,644.8,7.75
90,140,590.75,647.78,7.68
90,120,585.17,636.05,7.59
90,100,590.97,648.06,7.68
85,260,572.24,660.0,7.86
85,240,562.82,649.24,7.74
85,220,581.3,659.29,7.91
85,200,570.75,648.69,7.77
85,180,566.64,648.6,7.77
85,160,572.65,648.3,7.8
85,140,588.07,682.58,8.05
85,120,572.71,660.58,7.86
85,100,569.19,663.15,7.78
80,260,545.57,660.89,7.92
80,240,544.42,663.98,7.95
80,220,544.47,661.91,7.92
80,200,594.83,695.61,8.42
80,180,543.04,664.13,7.91
80,160,538.71,648.69,7.87
80,140,549.65,676.3,8.08
80,120,545.27,662.53,7.97
80,100,542.66,661.38,7.91
75,260,535.35,684.08,8.28
75,240,534.54,684.93,8.26
75,220,545.11,699.01,8.41
75,200,540.95,699.46,8.38
75,180,546.39,697.88,8.47
75,160,539.66,699.3,8.31
75,140,538.57,698.8,8.32
75,120,541.24,697.41,8.36
75,100,540.57,700.44,8.34
70,260,549.67,736.26,9.01
70,240,574.87,792.31,9.54
70,220,561.97,735.86,8.98
70,200,584.5,805.08,9.74
70,180,553.85,759.94,9.17
70,160,581.14,793.13,9.68
70,140,558.71,770.14,9.24
70,120,588.94,815.19,9.85
70,100,623.46,859.82,10.51
65,260,562.04,769.49,9.46
65,240,599.27,849.0,10.35
65,220,592.99,847.36,10.27
65,200,593.58,849.14,10.29
65,180,593.21,849.52,10.3
65,160,593.4,845.41,10.31
65,140,555.09,766.51,9.35
65,120,599.5,843.49,10.38
65,100,594.22,846.28,10.31
