CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,120,1459.74,1767.66,15.43
250,100,1540.4,1577.43,16.31
110,260,1426.58,1873.91,15.12
110,240,1426.98,1878.59,15.13
110,220,1422.88,1878.6,15.15
110,200,1417.91,1886.27,15.12
110,180,1427.89,1888.22,15.13
110,160,1425.2,1897.02,15.14
110,140,1424.77,1894.45,15.13
110,120,1443.61,1751.56,15.57
110,100,1538.94,1594.2,16.37
95,260,1336.19,1995.66,16.63
95,240,1350.69,2007.21,16.65
95,220,1315.13,1991.0,16.27
95,200,1333.92,1995.55,16.5
95,180,1334.47,2002.04,16.43
95,160,1344.58,1998.46,16.55
95,140,1272.6,1935.12,15.65
95,120,1331.85,1836.84,16.37
95,100,1352.03,1598.94,16.59
90,260,1220.58,1926.29,15.72
90,240,1243.97,1958.69,16.09
90,220,1228.65,1942.02,15.83
90,200,1228.83,1947.2,15.89
90,180,1227.2,1957.16,15.87
90,160,1235.38,1959.42,16.0
90,140,1228.66,1945.54,15.87
90,120,1264.76,1822.05,16.31
90,100,1336.8,1662.83,17.28
85,260,1214.46,1982.41,16.44
85,240,1181.49,1964.07,16.0
85,220,1206.67,1989.1,16.39
85,200,1222.55,1998.57,16.61
85,180,1186.39,1943.25,16.13
85,160,1228.37,2016.14,16.63
85,140,1269.32,2021.81,16.75
85,120,1228.68,1861.1,16.74
85,100,1286.87,1676.31,17.48
80,260,1111.17,1958.27,16.13
80,240,1286.11,2074.64,17.59
80,220,1121.81,1975.76,16.25
80,200,1128.86,1988.74,16.36
80,180,1133.93,2006.67,16.47
80,160,1116.95,1958.18,16.12
80,140,1292.85,2082.7,17.72
80,120,1147.96,1849.99,16.65
80,100,1338.34,1741.41,18.29
75,260,-261049.95,2016.14,16.99
75,240,1077.67,1999.25,16.68
75,220,1065.44,1984.51,16.58
75,200,1085.84,2028.8,16.86
75,180,1070.82,2005.98,16.59
75,160,1081.67,2018.24,16.8
75,140,1202.78,2033.9,17.29
75,120,1101.31,1889.08,16.96
75,100,1162.58,1741.96,18.15
70,260,1151.73,2186.8,19.15
70,240,1197.88,2113.01,18.33
70,220,1092.56,2101.57,18.14
70,200,1113.27,2155.13,18.56
70,180,1131.06,2170.37,18.82
70,160,1140.32,2181.99,19.07
70,140,1133.49,2167.4,18.89
70,120,1176.52,2106.22,19.6
70,100,1175.75,1851.54,19.49
65,260,1062.33,2116.97,18.35
65,240,1062.32,2111.6,18.29
65,220,1061.02,2131.29,18.35
65,200,1062.84,2111.15,18.31
65,180,1063.37,2115.24,18.32
65,160,1066.08,2127.21,18.39
65,140,1061.96,2118.0,18.33
65,120,1081.18,2035.41,18.66
65,100,1135.96,1775.32,18.68
